"Site","WL1","DateTime","Site","WL2","MeanWL"
"STRT1",248.525,2020-08-06 17:15:00,"STRT2",248.58,248.5525
"STRT1",248.524,2020-08-06 17:30:00,"STRT2",248.578,248.551
"STRT1",248.526,2020-08-06 17:45:00,"STRT2",248.575,248.5505
"STRT1",248.524,2020-08-06 18:00:00,"STRT2",248.573,248.5485
"STRT1",248.527,2020-08-06 18:15:00,"STRT2",248.575,248.551
"STRT1",248.526,2020-08-06 18:30:00,"STRT2",248.58,248.553
"STRT1",248.524,2020-08-06 18:45:00,"STRT2",248.578,248.551
"STRT1",248.524,2020-08-06 19:00:00,"STRT2",248.581,248.5525
"STRT1",248.521,2020-08-06 19:15:00,"STRT2",248.578,248.5495
"STRT1",248.526,2020-08-06 19:30:00,"STRT2",248.574,248.55
"STRT1",248.528,2020-08-06 19:45:00,"STRT2",248.578,248.553
"STRT1",248.521,2020-08-06 20:00:00,"STRT2",248.575,248.548
"STRT1",248.52,2020-08-06 20:15:00,"STRT2",248.576,248.548
"STRT1",248.524,2020-08-06 20:30:00,"STRT2",248.574,248.549
"STRT1",248.526,2020-08-06 20:45:00,"STRT2",248.575,248.5505
"STRT1",248.524,2020-08-06 21:00:00,"STRT2",248.574,248.549
"STRT1",248.521,2020-08-06 21:15:00,"STRT2",248.577,248.549
"STRT1",248.525,2020-08-06 21:30:00,"STRT2",248.572,248.5485
"STRT1",248.52,2020-08-06 21:45:00,"STRT2",248.576,248.548
"STRT1",248.515,2020-08-06 22:00:00,"STRT2",248.574,248.5445
"STRT1",248.52,2020-08-06 22:15:00,"STRT2",248.573,248.5465
"STRT1",248.523,2020-08-06 22:30:00,"STRT2",248.572,248.5475
"STRT1",248.522,2020-08-06 22:45:00,"STRT2",248.573,248.5475
"STRT1",248.518,2020-08-06 23:00:00,"STRT2",248.573,248.5455
"STRT1",248.522,2020-08-06 23:15:00,"STRT2",248.573,248.5475
"STRT1",248.52,2020-08-06 23:30:00,"STRT2",248.571,248.5455
"STRT1",248.519,2020-08-06 23:45:00,"STRT2",248.57,248.5445
"STRT1",248.515,2020-08-07 00:00:00,"STRT2",248.567,248.541
"STRT1",248.513,2020-08-07 00:15:00,"STRT2",248.568,248.5405
"STRT1",248.514,2020-08-07 00:30:00,"STRT2",248.568,248.541
"STRT1",248.517,2020-08-07 00:45:00,"STRT2",248.568,248.5425
"STRT1",248.505,2020-08-07 01:00:00,"STRT2",248.566,248.5355
"STRT1",248.508,2020-08-07 01:15:00,"STRT2",248.566,248.537
"STRT1",248.505,2020-08-07 01:30:00,"STRT2",248.566,248.5355
"STRT1",248.513,2020-08-07 01:45:00,"STRT2",248.561,248.537
"STRT1",248.506,2020-08-07 02:00:00,"STRT2",248.563,248.5345
"STRT1",248.507,2020-08-07 02:15:00,"STRT2",248.562,248.5345
"STRT1",248.505,2020-08-07 02:30:00,"STRT2",248.563,248.534
"STRT1",248.505,2020-08-07 02:45:00,"STRT2",248.559,248.532
"STRT1",248.503,2020-08-07 03:00:00,"STRT2",248.557,248.53
"STRT1",248.509,2020-08-07 03:15:00,"STRT2",248.56,248.5345
"STRT1",248.508,2020-08-07 03:30:00,"STRT2",248.562,248.535
"STRT1",248.507,2020-08-07 03:45:00,"STRT2",248.559,248.533
"STRT1",248.504,2020-08-07 04:00:00,"STRT2",248.559,248.5315
"STRT1",248.503,2020-08-07 04:15:00,"STRT2",248.558,248.5305
"STRT1",248.506,2020-08-07 04:30:00,"STRT2",248.555,248.5305
"STRT1",248.494,2020-08-07 04:45:00,"STRT2",248.552,248.523
"STRT1",248.495,2020-08-07 05:00:00,"STRT2",248.548,248.5215
"STRT1",248.502,2020-08-07 05:15:00,"STRT2",248.552,248.527
"STRT1",248.499,2020-08-07 05:30:00,"STRT2",248.552,248.5255
"STRT1",248.502,2020-08-07 05:45:00,"STRT2",248.552,248.527
"STRT1",248.501,2020-08-07 06:00:00,"STRT2",248.554,248.5275
"STRT1",248.502,2020-08-07 06:15:00,"STRT2",248.555,248.5285
"STRT1",248.506,2020-08-07 06:30:00,"STRT2",248.552,248.529
"STRT1",248.497,2020-08-07 06:45:00,"STRT2",248.553,248.525
"STRT1",248.499,2020-08-07 07:00:00,"STRT2",248.552,248.5255
"STRT1",248.498,2020-08-07 07:15:00,"STRT2",248.555,248.5265
"STRT1",248.496,2020-08-07 07:30:00,"STRT2",248.553,248.5245
"STRT1",248.499,2020-08-07 07:45:00,"STRT2",248.556,248.5275
"STRT1",248.497,2020-08-07 08:00:00,"STRT2",248.551,248.524
"STRT1",248.497,2020-08-07 08:15:00,"STRT2",248.554,248.5255
"STRT1",248.5,2020-08-07 08:30:00,"STRT2",248.554,248.527
"STRT1",248.499,2020-08-07 08:45:00,"STRT2",248.56,248.5295
"STRT1",248.504,2020-08-07 09:00:00,"STRT2",248.556,248.53
"STRT1",248.5,2020-08-07 09:15:00,"STRT2",248.554,248.527
"STRT1",248.499,2020-08-07 09:30:00,"STRT2",248.554,248.5265
"STRT1",248.504,2020-08-07 09:45:00,"STRT2",248.555,248.5295
"STRT1",248.503,2020-08-07 10:00:00,"STRT2",248.552,248.5275
"STRT1",248.5,2020-08-07 10:15:00,"STRT2",248.553,248.5265
"STRT1",248.5,2020-08-07 10:30:00,"STRT2",248.556,248.528
"STRT1",248.499,2020-08-07 10:45:00,"STRT2",248.552,248.5255
"STRT1",248.493,2020-08-07 11:00:00,"STRT2",248.552,248.5225
"STRT1",248.5,2020-08-07 11:15:00,"STRT2",248.549,248.5245
"STRT1",248.498,2020-08-07 11:30:00,"STRT2",248.553,248.5255
"STRT1",248.497,2020-08-07 11:45:00,"STRT2",248.556,248.5265
"STRT1",248.496,2020-08-07 12:00:00,"STRT2",248.552,248.524
"STRT1",248.495,2020-08-07 12:15:00,"STRT2",248.55,248.5225
"STRT1",248.493,2020-08-07 12:30:00,"STRT2",248.548,248.5205
"STRT1",248.496,2020-08-07 12:45:00,"STRT2",248.552,248.524
"STRT1",248.494,2020-08-07 13:00:00,"STRT2",248.549,248.5215
"STRT1",248.494,2020-08-07 13:15:00,"STRT2",248.551,248.5225
"STRT1",248.496,2020-08-07 13:30:00,"STRT2",248.548,248.522
"STRT1",248.497,2020-08-07 13:45:00,"STRT2",248.552,248.5245
"STRT1",248.5,2020-08-07 14:00:00,"STRT2",248.547,248.5235
"STRT1",248.499,2020-08-07 14:15:00,"STRT2",248.55,248.5245
"STRT1",248.491,2020-08-07 14:30:00,"STRT2",248.551,248.521
"STRT1",248.499,2020-08-07 14:45:00,"STRT2",248.55,248.5245
"STRT1",248.497,2020-08-07 15:00:00,"STRT2",248.548,248.5225
"STRT1",248.5,2020-08-07 15:15:00,"STRT2",248.547,248.5235
"STRT1",248.498,2020-08-07 15:30:00,"STRT2",248.551,248.5245
"STRT1",248.498,2020-08-07 15:45:00,"STRT2",248.551,248.5245
"STRT1",248.495,2020-08-07 16:00:00,"STRT2",248.554,248.5245
"STRT1",248.498,2020-08-07 16:15:00,"STRT2",248.551,248.5245
"STRT1",248.497,2020-08-07 16:30:00,"STRT2",248.549,248.523
"STRT1",248.498,2020-08-07 16:45:00,"STRT2",248.546,248.522
"STRT1",248.499,2020-08-07 17:00:00,"STRT2",248.551,248.525
"STRT1",248.497,2020-08-07 17:15:00,"STRT2",248.545,248.521
"STRT1",248.497,2020-08-07 17:30:00,"STRT2",248.548,248.5225
"STRT1",248.495,2020-08-07 17:45:00,"STRT2",248.546,248.5205
"STRT1",248.494,2020-08-07 18:00:00,"STRT2",248.548,248.521
"STRT1",248.491,2020-08-07 18:15:00,"STRT2",248.545,248.518
"STRT1",248.493,2020-08-07 18:30:00,"STRT2",248.547,248.52
"STRT1",248.494,2020-08-07 18:45:00,"STRT2",248.547,248.5205
"STRT1",248.492,2020-08-07 19:00:00,"STRT2",248.548,248.52
"STRT1",248.491,2020-08-07 19:15:00,"STRT2",248.546,248.5185
"STRT1",248.495,2020-08-07 19:30:00,"STRT2",248.547,248.521
"STRT1",248.489,2020-08-07 19:45:00,"STRT2",248.544,248.5165
"STRT1",248.494,2020-08-07 20:00:00,"STRT2",248.546,248.52
"STRT1",248.491,2020-08-07 20:15:00,"STRT2",248.542,248.5165
"STRT1",248.495,2020-08-07 20:30:00,"STRT2",248.546,248.5205
"STRT1",248.491,2020-08-07 20:45:00,"STRT2",248.548,248.5195
"STRT1",248.493,2020-08-07 21:00:00,"STRT2",248.543,248.518
"STRT1",248.495,2020-08-07 21:15:00,"STRT2",248.549,248.522
"STRT1",248.491,2020-08-07 21:30:00,"STRT2",248.548,248.5195
"STRT1",248.492,2020-08-07 21:45:00,"STRT2",248.546,248.519
"STRT1",248.491,2020-08-07 22:00:00,"STRT2",248.551,248.521
"STRT1",248.49,2020-08-07 22:15:00,"STRT2",248.547,248.5185
"STRT1",248.495,2020-08-07 22:30:00,"STRT2",248.545,248.52
"STRT1",248.489,2020-08-07 22:45:00,"STRT2",248.548,248.5185
"STRT1",248.492,2020-08-07 23:00:00,"STRT2",248.545,248.5185
"STRT1",248.49,2020-08-07 23:15:00,"STRT2",248.546,248.518
"STRT1",248.489,2020-08-07 23:30:00,"STRT2",248.548,248.5185
"STRT1",248.49,2020-08-07 23:45:00,"STRT2",248.542,248.516
"STRT1",248.492,2020-08-08 00:00:00,"STRT2",248.545,248.5185
"STRT1",248.488,2020-08-08 00:15:00,"STRT2",248.547,248.5175
"STRT1",248.491,2020-08-08 00:30:00,"STRT2",248.546,248.5185
"STRT1",248.489,2020-08-08 00:45:00,"STRT2",248.544,248.5165
"STRT1",248.489,2020-08-08 01:00:00,"STRT2",248.541,248.515
"STRT1",248.492,2020-08-08 01:15:00,"STRT2",248.54,248.516
"STRT1",248.484,2020-08-08 01:30:00,"STRT2",248.539,248.5115
"STRT1",248.488,2020-08-08 01:45:00,"STRT2",248.54,248.514
"STRT1",248.487,2020-08-08 02:00:00,"STRT2",248.539,248.513
"STRT1",248.49,2020-08-08 02:15:00,"STRT2",248.541,248.5155
"STRT1",248.486,2020-08-08 02:30:00,"STRT2",248.541,248.5135
"STRT1",248.484,2020-08-08 02:45:00,"STRT2",248.542,248.513
"STRT1",248.486,2020-08-08 03:00:00,"STRT2",248.538,248.512
"STRT1",248.483,2020-08-08 03:15:00,"STRT2",248.539,248.511
"STRT1",248.484,2020-08-08 03:30:00,"STRT2",248.542,248.513
"STRT1",248.487,2020-08-08 03:45:00,"STRT2",248.542,248.5145
"STRT1",248.491,2020-08-08 04:00:00,"STRT2",248.539,248.515
"STRT1",248.481,2020-08-08 04:15:00,"STRT2",248.539,248.51
"STRT1",248.487,2020-08-08 04:30:00,"STRT2",248.539,248.513
"STRT1",248.478,2020-08-08 04:45:00,"STRT2",248.536,248.507
"STRT1",248.488,2020-08-08 05:00:00,"STRT2",248.54,248.514
"STRT1",248.485,2020-08-08 05:15:00,"STRT2",248.54,248.5125
"STRT1",248.486,2020-08-08 05:30:00,"STRT2",248.537,248.5115
"STRT1",248.484,2020-08-08 05:45:00,"STRT2",248.539,248.5115
"STRT1",248.487,2020-08-08 06:00:00,"STRT2",248.535,248.511
"STRT1",248.488,2020-08-08 06:15:00,"STRT2",248.54,248.514
"STRT1",248.494,2020-08-08 06:30:00,"STRT2",248.54,248.517
"STRT1",248.488,2020-08-08 06:45:00,"STRT2",248.537,248.5125
"STRT1",248.491,2020-08-08 07:00:00,"STRT2",248.541,248.516
"STRT1",248.491,2020-08-08 07:15:00,"STRT2",248.54,248.5155
"STRT1",248.483,2020-08-08 07:30:00,"STRT2",248.548,248.5155
"STRT1",248.491,2020-08-08 07:45:00,"STRT2",248.544,248.5175
"STRT1",248.494,2020-08-08 08:00:00,"STRT2",248.543,248.5185
"STRT1",248.491,2020-08-08 08:15:00,"STRT2",248.545,248.518
"STRT1",248.49,2020-08-08 08:30:00,"STRT2",248.544,248.517
"STRT1",248.489,2020-08-08 08:45:00,"STRT2",248.549,248.519
"STRT1",248.491,2020-08-08 09:00:00,"STRT2",248.547,248.519
"STRT1",248.493,2020-08-08 09:15:00,"STRT2",248.547,248.52
"STRT1",248.498,2020-08-08 09:30:00,"STRT2",248.548,248.523
"STRT1",248.494,2020-08-08 09:45:00,"STRT2",248.548,248.521
"STRT1",248.494,2020-08-08 10:00:00,"STRT2",248.548,248.521
"STRT1",248.496,2020-08-08 10:15:00,"STRT2",248.55,248.523
"STRT1",248.497,2020-08-08 10:30:00,"STRT2",248.548,248.5225
"STRT1",248.5,2020-08-08 10:45:00,"STRT2",248.551,248.5255
"STRT1",248.503,2020-08-08 11:00:00,"STRT2",248.551,248.527
"STRT1",248.502,2020-08-08 11:15:00,"STRT2",248.552,248.527
"STRT1",248.491,2020-08-08 11:30:00,"STRT2",248.551,248.521
"STRT1",248.494,2020-08-08 11:45:00,"STRT2",248.554,248.524
"STRT1",248.496,2020-08-08 12:00:00,"STRT2",248.55,248.523
"STRT1",248.5,2020-08-08 12:15:00,"STRT2",248.551,248.5255
"STRT1",248.501,2020-08-08 12:30:00,"STRT2",248.555,248.528
"STRT1",248.498,2020-08-08 12:45:00,"STRT2",248.555,248.5265
"STRT1",248.498,2020-08-08 13:00:00,"STRT2",248.555,248.5265
"STRT1",248.502,2020-08-08 13:15:00,"STRT2",248.552,248.527
"STRT1",248.502,2020-08-08 13:30:00,"STRT2",248.556,248.529
"STRT1",248.504,2020-08-08 13:45:00,"STRT2",248.558,248.531
"STRT1",248.508,2020-08-08 14:00:00,"STRT2",248.56,248.534
"STRT1",248.504,2020-08-08 14:15:00,"STRT2",248.558,248.531
"STRT1",248.507,2020-08-08 14:30:00,"STRT2",248.56,248.5335
"STRT1",248.506,2020-08-08 14:45:00,"STRT2",248.559,248.5325
"STRT1",248.51,2020-08-08 15:00:00,"STRT2",248.56,248.535
"STRT1",248.505,2020-08-08 15:15:00,"STRT2",248.561,248.533
"STRT1",248.507,2020-08-08 15:30:00,"STRT2",248.559,248.533
"STRT1",248.507,2020-08-08 15:45:00,"STRT2",248.559,248.533
"STRT1",248.51,2020-08-08 16:00:00,"STRT2",248.561,248.5355
"STRT1",248.509,2020-08-08 16:15:00,"STRT2",248.558,248.5335
"STRT1",248.506,2020-08-08 16:30:00,"STRT2",248.561,248.5335
"STRT1",248.506,2020-08-08 16:45:00,"STRT2",248.56,248.533
"STRT1",248.509,2020-08-08 17:00:00,"STRT2",248.56,248.5345
"STRT1",248.505,2020-08-08 17:15:00,"STRT2",248.563,248.534
"STRT1",248.506,2020-08-08 17:30:00,"STRT2",248.56,248.533
"STRT1",248.502,2020-08-08 17:45:00,"STRT2",248.562,248.532
"STRT1",248.505,2020-08-08 18:00:00,"STRT2",248.559,248.532
"STRT1",248.501,2020-08-08 18:15:00,"STRT2",248.554,248.5275
"STRT1",248.503,2020-08-08 18:30:00,"STRT2",248.557,248.53
"STRT1",248.5,2020-08-08 18:45:00,"STRT2",248.554,248.527
"STRT1",248.502,2020-08-08 19:00:00,"STRT2",248.556,248.529
"STRT1",248.502,2020-08-08 19:15:00,"STRT2",248.553,248.5275
"STRT1",248.499,2020-08-08 19:30:00,"STRT2",248.556,248.5275
"STRT1",248.499,2020-08-08 19:45:00,"STRT2",248.559,248.529
"STRT1",248.496,2020-08-08 20:00:00,"STRT2",248.558,248.527
"STRT1",248.499,2020-08-08 20:15:00,"STRT2",248.556,248.5275
"STRT1",248.499,2020-08-08 20:30:00,"STRT2",248.553,248.526
"STRT1",248.499,2020-08-08 20:45:00,"STRT2",248.555,248.527
"STRT1",248.496,2020-08-08 21:00:00,"STRT2",248.553,248.5245
"STRT1",248.497,2020-08-08 21:15:00,"STRT2",248.55,248.5235
"STRT1",248.494,2020-08-08 21:30:00,"STRT2",248.547,248.5205
"STRT1",248.496,2020-08-08 21:45:00,"STRT2",248.553,248.5245
"STRT1",248.495,2020-08-08 22:00:00,"STRT2",248.551,248.523
"STRT1",248.495,2020-08-08 22:15:00,"STRT2",248.548,248.5215
"STRT1",248.497,2020-08-08 22:30:00,"STRT2",248.547,248.522
"STRT1",248.494,2020-08-08 22:45:00,"STRT2",248.551,248.5225
"STRT1",248.498,2020-08-08 23:00:00,"STRT2",248.554,248.526
"STRT1",248.499,2020-08-08 23:15:00,"STRT2",248.548,248.5235
"STRT1",248.494,2020-08-08 23:30:00,"STRT2",248.547,248.5205
"STRT1",248.49,2020-08-08 23:45:00,"STRT2",248.547,248.5185
"STRT1",248.491,2020-08-09 00:00:00,"STRT2",248.55,248.5205
"STRT1",248.493,2020-08-09 00:15:00,"STRT2",248.546,248.5195
"STRT1",248.489,2020-08-09 00:30:00,"STRT2",248.545,248.517
"STRT1",248.49,2020-08-09 00:45:00,"STRT2",248.544,248.517
"STRT1",248.49,2020-08-09 01:00:00,"STRT2",248.543,248.5165
"STRT1",248.489,2020-08-09 01:15:00,"STRT2",248.546,248.5175
"STRT1",248.487,2020-08-09 01:30:00,"STRT2",248.544,248.5155
"STRT1",248.486,2020-08-09 01:45:00,"STRT2",248.543,248.5145
"STRT1",248.485,2020-08-09 02:00:00,"STRT2",248.546,248.5155
"STRT1",248.482,2020-08-09 02:15:00,"STRT2",248.54,248.511
"STRT1",248.487,2020-08-09 02:30:00,"STRT2",248.542,248.5145
"STRT1",248.485,2020-08-09 02:45:00,"STRT2",248.539,248.512
"STRT1",248.483,2020-08-09 03:00:00,"STRT2",248.535,248.509
"STRT1",248.484,2020-08-09 03:15:00,"STRT2",248.536,248.51
"STRT1",248.479,2020-08-09 03:30:00,"STRT2",248.535,248.507
"STRT1",248.482,2020-08-09 03:45:00,"STRT2",248.534,248.508
"STRT1",248.48,2020-08-09 04:00:00,"STRT2",248.533,248.5065
"STRT1",248.48,2020-08-09 04:15:00,"STRT2",248.533,248.5065
"STRT1",248.473,2020-08-09 04:30:00,"STRT2",248.533,248.503
"STRT1",248.471,2020-08-09 04:45:00,"STRT2",248.528,248.4995
"STRT1",248.47,2020-08-09 05:00:00,"STRT2",248.524,248.497
"STRT1",248.476,2020-08-09 05:15:00,"STRT2",248.531,248.5035
"STRT1",248.479,2020-08-09 05:30:00,"STRT2",248.528,248.5035
"STRT1",248.472,2020-08-09 05:45:00,"STRT2",248.528,248.5
"STRT1",248.471,2020-08-09 06:00:00,"STRT2",248.527,248.499
"STRT1",248.478,2020-08-09 06:15:00,"STRT2",248.528,248.503
"STRT1",248.477,2020-08-09 06:30:00,"STRT2",248.529,248.503
"STRT1",248.474,2020-08-09 06:45:00,"STRT2",248.53,248.502
"STRT1",248.477,2020-08-09 07:00:00,"STRT2",248.533,248.505
"STRT1",248.481,2020-08-09 07:15:00,"STRT2",248.536,248.5085
"STRT1",248.482,2020-08-09 07:30:00,"STRT2",248.534,248.508
"STRT1",248.482,2020-08-09 07:45:00,"STRT2",248.541,248.5115
"STRT1",248.488,2020-08-09 08:00:00,"STRT2",248.541,248.5145
"STRT1",248.487,2020-08-09 08:15:00,"STRT2",248.54,248.5135
"STRT1",248.488,2020-08-09 08:30:00,"STRT2",248.538,248.513
"STRT1",248.489,2020-08-09 08:45:00,"STRT2",248.536,248.5125
"STRT1",248.487,2020-08-09 09:00:00,"STRT2",248.54,248.5135
"STRT1",248.486,2020-08-09 09:15:00,"STRT2",248.536,248.511
"STRT1",248.49,2020-08-09 09:30:00,"STRT2",248.54,248.515
"STRT1",248.484,2020-08-09 09:45:00,"STRT2",248.541,248.5125
"STRT1",248.486,2020-08-09 10:00:00,"STRT2",248.536,248.511
"STRT1",248.484,2020-08-09 10:15:00,"STRT2",248.541,248.5125
"STRT1",248.494,2020-08-09 10:30:00,"STRT2",248.541,248.5175
"STRT1",248.487,2020-08-09 10:45:00,"STRT2",248.538,248.5125
"STRT1",248.489,2020-08-09 11:00:00,"STRT2",248.54,248.5145
"STRT1",248.488,2020-08-09 11:15:00,"STRT2",248.541,248.5145
"STRT1",248.491,2020-08-09 11:30:00,"STRT2",248.547,248.519
"STRT1",248.496,2020-08-09 11:45:00,"STRT2",248.549,248.5225
"STRT1",248.494,2020-08-09 12:00:00,"STRT2",248.547,248.5205
"STRT1",248.492,2020-08-09 12:15:00,"STRT2",248.549,248.5205
"STRT1",248.49,2020-08-09 12:30:00,"STRT2",248.544,248.517
"STRT1",248.487,2020-08-09 12:45:00,"STRT2",248.537,248.512
"STRT1",248.486,2020-08-09 13:00:00,"STRT2",248.542,248.514
"STRT1",248.487,2020-08-09 13:15:00,"STRT2",248.543,248.515
"STRT1",248.493,2020-08-09 13:30:00,"STRT2",248.546,248.5195
"STRT1",248.488,2020-08-09 13:45:00,"STRT2",248.543,248.5155
"STRT1",248.493,2020-08-09 14:00:00,"STRT2",248.542,248.5175
"STRT1",248.494,2020-08-09 14:15:00,"STRT2",248.545,248.5195
"STRT1",248.5,2020-08-09 14:30:00,"STRT2",248.549,248.5245
"STRT1",248.501,2020-08-09 14:45:00,"STRT2",248.552,248.5265
"STRT1",248.499,2020-08-09 15:00:00,"STRT2",248.547,248.523
"STRT1",248.498,2020-08-09 15:15:00,"STRT2",248.552,248.525
"STRT1",248.501,2020-08-09 15:30:00,"STRT2",248.549,248.525
"STRT1",248.501,2020-08-09 15:45:00,"STRT2",248.555,248.528
"STRT1",248.5,2020-08-09 16:00:00,"STRT2",248.554,248.527
"STRT1",248.499,2020-08-09 16:15:00,"STRT2",248.559,248.529
"STRT1",248.502,2020-08-09 16:30:00,"STRT2",248.559,248.5305
"STRT1",248.504,2020-08-09 16:45:00,"STRT2",248.555,248.5295
"STRT1",248.5,2020-08-09 17:00:00,"STRT2",248.553,248.5265
"STRT1",248.5,2020-08-09 17:15:00,"STRT2",248.55,248.525
"STRT1",248.508,2020-08-09 17:30:00,"STRT2",248.555,248.5315
"STRT1",248.507,2020-08-09 17:45:00,"STRT2",248.556,248.5315
"STRT1",248.506,2020-08-09 18:00:00,"STRT2",248.558,248.532
"STRT1",248.511,2020-08-09 18:15:00,"STRT2",248.557,248.534
"STRT1",248.51,2020-08-09 18:30:00,"STRT2",248.562,248.536
"STRT1",248.512,2020-08-09 18:45:00,"STRT2",248.56,248.536
"STRT1",248.511,2020-08-09 19:00:00,"STRT2",248.563,248.537
"STRT1",248.512,2020-08-09 19:15:00,"STRT2",248.561,248.5365
"STRT1",248.515,2020-08-09 19:30:00,"STRT2",248.56,248.5375
"STRT1",248.513,2020-08-09 19:45:00,"STRT2",248.561,248.537
"STRT1",248.51,2020-08-09 20:00:00,"STRT2",248.561,248.5355
"STRT1",248.516,2020-08-09 20:15:00,"STRT2",248.564,248.54
"STRT1",248.51,2020-08-09 20:30:00,"STRT2",248.556,248.533
"STRT1",248.516,2020-08-09 20:45:00,"STRT2",248.56,248.538
"STRT1",248.516,2020-08-09 21:00:00,"STRT2",248.563,248.5395
"STRT1",248.515,2020-08-09 21:15:00,"STRT2",248.565,248.54
"STRT1",248.52,2020-08-09 21:30:00,"STRT2",248.564,248.542
"STRT1",248.517,2020-08-09 21:45:00,"STRT2",248.567,248.542
"STRT1",248.522,2020-08-09 22:00:00,"STRT2",248.569,248.5455
"STRT1",248.521,2020-08-09 22:15:00,"STRT2",248.568,248.5445
"STRT1",248.52,2020-08-09 22:30:00,"STRT2",248.566,248.543
"STRT1",248.524,2020-08-09 22:45:00,"STRT2",248.567,248.5455
"STRT1",248.523,2020-08-09 23:00:00,"STRT2",248.569,248.546
"STRT1",248.521,2020-08-09 23:15:00,"STRT2",248.57,248.5455
"STRT1",248.527,2020-08-09 23:30:00,"STRT2",248.573,248.55
"STRT1",248.523,2020-08-09 23:45:00,"STRT2",248.575,248.549
"STRT1",248.528,2020-08-10 00:00:00,"STRT2",248.572,248.55
"STRT1",248.529,2020-08-10 00:15:00,"STRT2",248.576,248.5525
"STRT1",248.53,2020-08-10 00:30:00,"STRT2",248.574,248.552
"STRT1",248.529,2020-08-10 00:45:00,"STRT2",248.579,248.554
"STRT1",248.528,2020-08-10 01:00:00,"STRT2",248.581,248.5545
"STRT1",248.53,2020-08-10 01:15:00,"STRT2",248.58,248.555
"STRT1",248.538,2020-08-10 01:30:00,"STRT2",248.578,248.558
"STRT1",248.535,2020-08-10 01:45:00,"STRT2",248.584,248.5595
"STRT1",248.535,2020-08-10 02:00:00,"STRT2",248.581,248.558
"STRT1",248.539,2020-08-10 02:15:00,"STRT2",248.588,248.5635
"STRT1",248.541,2020-08-10 02:30:00,"STRT2",248.584,248.5625
"STRT1",248.543,2020-08-10 02:45:00,"STRT2",248.586,248.5645
"STRT1",248.542,2020-08-10 03:00:00,"STRT2",248.585,248.5635
"STRT1",248.541,2020-08-10 03:15:00,"STRT2",248.587,248.564
"STRT1",248.536,2020-08-10 03:30:00,"STRT2",248.588,248.562
"STRT1",248.536,2020-08-10 03:45:00,"STRT2",248.588,248.562
"STRT1",248.542,2020-08-10 04:00:00,"STRT2",248.591,248.5665
"STRT1",248.546,2020-08-10 04:15:00,"STRT2",248.585,248.5655
"STRT1",248.546,2020-08-10 04:30:00,"STRT2",248.591,248.5685
"STRT1",248.545,2020-08-10 04:45:00,"STRT2",248.596,248.5705
"STRT1",248.546,2020-08-10 05:00:00,"STRT2",248.595,248.5705
"STRT1",248.549,2020-08-10 05:15:00,"STRT2",248.594,248.5715
"STRT1",248.548,2020-08-10 05:30:00,"STRT2",248.596,248.572
"STRT1",248.541,2020-08-10 05:45:00,"STRT2",248.599,248.57
"STRT1",248.551,2020-08-10 06:00:00,"STRT2",248.593,248.572
"STRT1",248.557,2020-08-10 06:15:00,"STRT2",248.601,248.579
"STRT1",248.553,2020-08-10 06:30:00,"STRT2",248.602,248.5775
"STRT1",248.549,2020-08-10 06:45:00,"STRT2",248.601,248.575
"STRT1",248.556,2020-08-10 07:00:00,"STRT2",248.6,248.578
"STRT1",248.558,2020-08-10 07:15:00,"STRT2",248.603,248.5805
"STRT1",248.555,2020-08-10 07:30:00,"STRT2",248.603,248.579
"STRT1",248.559,2020-08-10 07:45:00,"STRT2",248.601,248.58
"STRT1",248.555,2020-08-10 08:00:00,"STRT2",248.603,248.579
"STRT1",248.557,2020-08-10 08:15:00,"STRT2",248.605,248.581
"STRT1",248.564,2020-08-10 08:30:00,"STRT2",248.605,248.5845
"STRT1",248.56,2020-08-10 08:45:00,"STRT2",248.608,248.584
"STRT1",248.56,2020-08-10 09:00:00,"STRT2",248.61,248.585
"STRT1",248.564,2020-08-10 09:15:00,"STRT2",248.609,248.5865
"STRT1",248.56,2020-08-10 09:30:00,"STRT2",248.605,248.5825
"STRT1",248.561,2020-08-10 09:45:00,"STRT2",248.606,248.5835
"STRT1",248.578,2020-08-10 10:00:00,"STRT2",248.606,248.592
"STRT1",248.566,2020-08-10 10:15:00,"STRT2",248.608,248.587
"STRT1",248.566,2020-08-10 10:30:00,"STRT2",248.608,248.587
"STRT1",248.566,2020-08-10 10:45:00,"STRT2",248.604,248.585
"STRT1",248.565,2020-08-10 11:00:00,"STRT2",248.607,248.586
"STRT1",248.563,2020-08-10 11:15:00,"STRT2",248.608,248.5855
"STRT1",248.56,2020-08-10 11:30:00,"STRT2",248.605,248.5825
"STRT1",248.562,2020-08-10 11:45:00,"STRT2",248.607,248.5845
"STRT1",248.566,2020-08-10 12:00:00,"STRT2",248.607,248.5865
"STRT1",248.56,2020-08-10 12:15:00,"STRT2",248.608,248.584
"STRT1",248.56,2020-08-10 12:30:00,"STRT2",248.605,248.5825
"STRT1",248.565,2020-08-10 12:45:00,"STRT2",248.604,248.5845
"STRT1",248.562,2020-08-10 13:00:00,"STRT2",248.604,248.583
"STRT1",248.557,2020-08-10 13:15:00,"STRT2",248.608,248.5825
"STRT1",248.56,2020-08-10 13:30:00,"STRT2",248.608,248.584
"STRT1",248.561,2020-08-10 13:45:00,"STRT2",248.609,248.585
"STRT1",248.556,2020-08-10 14:00:00,"STRT2",248.611,248.5835
