"Site","DateTimeGMT","AbsolutePressure","WaterLevel","DateTime"
"POKE2","06/19/20 7:45:00 AM",100.292,215.924,2020-06-18 23:45:00
"POKE2","06/19/20 8:00:00 AM",100.299,215.925,2020-06-19 00:00:00
"POKE2","06/19/20 8:15:00 AM",100.289,215.924,2020-06-19 00:15:00
"POKE2","06/19/20 8:30:00 AM",100.268,215.922,2020-06-19 00:30:00
"POKE2","06/19/20 8:45:00 AM",100.278,215.923,2020-06-19 00:45:00
"POKE2","06/19/20 9:00:00 AM",100.285,215.924,2020-06-19 01:00:00
"POKE2","06/19/20 9:15:00 AM",100.285,215.924,2020-06-19 01:15:00
"POKE2","06/19/20 9:30:00 AM",100.264,215.922,2020-06-19 01:30:00
"POKE2","06/19/20 9:45:00 AM",100.282,215.923,2020-06-19 01:45:00
"POKE2","06/19/20 10:00:00 AM",100.24,215.919,2020-06-19 02:00:00
"POKE2","06/19/20 10:15:00 AM",100.247,215.92,2020-06-19 02:15:00
"POKE2","06/19/20 10:30:00 AM",100.233,215.918,2020-06-19 02:30:00
"POKE2","06/19/20 10:45:00 AM",100.22,215.917,2020-06-19 02:45:00
"POKE2","06/19/20 11:00:00 AM",100.22,215.917,2020-06-19 03:00:00
"POKE2","06/19/20 11:15:00 AM",100.216,215.917,2020-06-19 03:15:00
"POKE2","06/19/20 11:30:00 AM",100.212,215.916,2020-06-19 03:30:00
"POKE2","06/19/20 11:45:00 AM",100.212,215.916,2020-06-19 03:45:00
"POKE2","06/19/20 12:00:00 PM",100.198,215.915,2020-06-19 04:00:00
"POKE2","06/19/20 12:15:00 PM",100.198,215.915,2020-06-19 04:15:00
"POKE2","06/19/20 12:30:00 PM",100.188,215.914,2020-06-19 04:30:00
"POKE2","06/19/20 12:45:00 PM",100.198,215.915,2020-06-19 04:45:00
"POKE2","06/19/20 1:00:00 PM",100.195,215.915,2020-06-19 05:00:00
"POKE2","06/19/20 1:15:00 PM",100.185,215.914,2020-06-19 05:15:00
"POKE2","06/19/20 1:30:00 PM",100.174,215.912,2020-06-19 05:30:00
"POKE2","06/19/20 1:45:00 PM",100.185,215.914,2020-06-19 05:45:00
"POKE2","06/19/20 2:00:00 PM",100.181,215.913,2020-06-19 06:00:00
"POKE2","06/19/20 2:15:00 PM",100.181,215.913,2020-06-19 06:15:00
"POKE2","06/19/20 2:30:00 PM",100.201,215.915,2020-06-19 06:30:00
"POKE2","06/19/20 2:45:00 PM",100.332,215.929,2020-06-19 06:45:00
"POKE2","06/19/20 3:00:00 PM",100.369,215.932,2020-06-19 07:00:00
"POKE2","06/19/20 3:15:00 PM",100.396,215.935,2020-06-19 07:15:00
"POKE2","06/19/20 3:30:00 PM",100.458,215.941,2020-06-19 07:30:00
"POKE2","06/19/20 3:45:00 PM",100.499,215.946,2020-06-19 07:45:00
"POKE2","06/19/20 4:00:00 PM",100.541,215.95,2020-06-19 08:00:00
"POKE2","06/19/20 4:15:00 PM",100.596,215.955,2020-06-19 08:15:00
"POKE2","06/19/20 4:30:00 PM",100.641,215.96,2020-06-19 08:30:00
"POKE2","06/19/20 4:45:00 PM",100.702,215.966,2020-06-19 08:45:00
"POKE2","06/19/20 5:00:00 PM",100.768,215.973,2020-06-19 09:00:00
"POKE2","06/19/20 5:15:00 PM",100.833,215.98,2020-06-19 09:15:00
"POKE2","06/19/20 5:30:00 PM",101.791,216.077,2020-06-19 09:30:00
"POKE2","06/19/20 5:45:00 PM",101.935,216.092,2020-06-19 09:45:00
"POKE2","06/19/20 6:00:00 PM",102.039,216.103,2020-06-19 10:00:00
"POKE2","06/19/20 6:15:00 PM",102.214,216.12,2020-06-19 10:15:00
"POKE2","06/19/20 6:30:00 PM",102.42,216.141,2020-06-19 10:30:00
"POKE2","06/19/20 6:45:00 PM",102.41,216.14,2020-06-19 10:45:00
"POKE2","06/19/20 7:00:00 PM",102.688,216.169,2020-06-19 11:00:00
"POKE2","06/19/20 7:15:00 PM",102.832,216.183,2020-06-19 11:15:00
"POKE2","06/19/20 7:30:00 PM",102.966,216.197,2020-06-19 11:30:00
"POKE2","06/19/20 7:45:00 PM",103.049,216.206,2020-06-19 11:45:00
"POKE2","06/19/20 8:00:00 PM",103.172,216.218,2020-06-19 12:00:00
"POKE2","06/19/20 8:15:00 PM",103.296,216.231,2020-06-19 12:15:00
"POKE2","06/19/20 8:30:00 PM",103.413,216.243,2020-06-19 12:30:00
"POKE2","06/19/20 8:45:00 PM",103.475,216.249,2020-06-19 12:45:00
"POKE2","06/19/20 9:00:00 PM",103.509,216.252,2020-06-19 13:00:00
"POKE2","06/19/20 9:15:00 PM",103.595,216.261,2020-06-19 13:15:00
"POKE2","06/19/20 9:30:00 PM",103.65,216.267,2020-06-19 13:30:00
"POKE2","06/19/20 9:45:00 PM",103.743,216.276,2020-06-19 13:45:00
"POKE2","06/19/20 10:00:00 PM",103.674,216.269,2020-06-19 14:00:00
"POKE2","06/19/20 10:15:00 PM",103.719,216.274,2020-06-19 14:15:00
"POKE2","06/19/20 10:30:00 PM",103.661,216.268,2020-06-19 14:30:00
"POKE2","06/19/20 10:45:00 PM",103.619,216.264,2020-06-19 14:45:00
"POKE2","06/19/20 11:00:00 PM",103.674,216.269,2020-06-19 15:00:00
"POKE2","06/19/20 11:15:00 PM",103.657,216.268,2020-06-19 15:15:00
"POKE2","06/19/20 11:30:00 PM",103.598,216.262,2020-06-19 15:30:00
"POKE2","06/19/20 11:45:00 PM",103.602,216.262,2020-06-19 15:45:00
"POKE2","06/20/20 12:00:00 AM",103.564,216.258,2020-06-19 16:00:00
"POKE2","06/20/20 12:15:00 AM",103.567,216.258,2020-06-19 16:15:00
"POKE2","06/20/20 12:30:00 AM",103.505,216.252,2020-06-19 16:30:00
"POKE2","06/20/20 12:45:00 AM",103.498,216.251,2020-06-19 16:45:00
"POKE2","06/20/20 1:00:00 AM",103.429,216.244,2020-06-19 17:00:00
"POKE2","06/20/20 1:15:00 AM",103.432,216.245,2020-06-19 17:15:00
"POKE2","06/20/20 1:30:00 AM",103.412,216.243,2020-06-19 17:30:00
"POKE2","06/20/20 1:45:00 AM",103.405,216.242,2020-06-19 17:45:00
"POKE2","06/20/20 2:00:00 AM",103.346,216.236,2020-06-19 18:00:00
"POKE2","06/20/20 2:15:00 AM",103.277,216.229,2020-06-19 18:15:00
"POKE2","06/20/20 2:30:00 AM",103.287,216.23,2020-06-19 18:30:00
"POKE2","06/20/20 2:45:00 AM",103.28,216.229,2020-06-19 18:45:00
"POKE2","06/20/20 3:00:00 AM",103.221,216.223,2020-06-19 19:00:00
"POKE2","06/20/20 3:15:00 AM",103.201,216.221,2020-06-19 19:15:00
"POKE2","06/20/20 3:30:00 AM",103.121,216.213,2020-06-19 19:30:00
"POKE2","06/20/20 3:45:00 AM",103.073,216.208,2020-06-19 19:45:00
"POKE2","06/20/20 4:00:00 AM",103.083,216.209,2020-06-19 20:00:00
"POKE2","06/20/20 4:15:00 AM",103.076,216.208,2020-06-19 20:15:00
"POKE2","06/20/20 4:30:00 AM",102.983,216.199,2020-06-19 20:30:00
"POKE2","06/20/20 4:45:00 AM",103.006,216.201,2020-06-19 20:45:00
"POKE2","06/20/20 5:00:00 AM",102.955,216.196,2020-06-19 21:00:00
"POKE2","06/20/20 5:15:00 AM",102.906,216.191,2020-06-19 21:15:00
"POKE2","06/20/20 5:30:00 AM",102.896,216.19,2020-06-19 21:30:00
"POKE2","06/20/20 5:45:00 AM",102.845,216.185,2020-06-19 21:45:00
"POKE2","06/20/20 6:00:00 AM",102.806,216.181,2020-06-19 22:00:00
"POKE2","06/20/20 6:15:00 AM",102.817,216.182,2020-06-19 22:15:00
"POKE2","06/20/20 6:30:00 AM",102.817,216.182,2020-06-19 22:30:00
"POKE2","06/20/20 6:45:00 AM",102.734,216.173,2020-06-19 22:45:00
"POKE2","06/20/20 7:00:00 AM",102.714,216.171,2020-06-19 23:00:00
"POKE2","06/20/20 7:15:00 AM",102.724,216.172,2020-06-19 23:15:00
"POKE2","06/20/20 7:30:00 AM",102.652,216.165,2020-06-19 23:30:00
"POKE2","06/20/20 7:45:00 AM",102.628,216.163,2020-06-19 23:45:00
"POKE2","06/20/20 8:00:00 AM",102.628,216.163,2020-06-20 00:00:00
"POKE2","06/20/20 8:15:00 AM",102.546,216.154,2020-06-20 00:15:00
"POKE2","06/20/20 8:30:00 AM",102.522,216.152,2020-06-20 00:30:00
"POKE2","06/20/20 8:45:00 AM",102.471,216.147,2020-06-20 00:45:00
"POKE2","06/20/20 9:00:00 AM",102.478,216.147,2020-06-20 01:00:00
"POKE2","06/20/20 9:15:00 AM",102.465,216.146,2020-06-20 01:15:00
"POKE2","06/20/20 9:30:00 AM",102.403,216.14,2020-06-20 01:30:00
"POKE2","06/20/20 9:45:00 AM",102.39,216.138,2020-06-20 01:45:00
"POKE2","06/20/20 10:00:00 AM",102.338,216.133,2020-06-20 02:00:00
"POKE2","06/20/20 10:15:00 AM",102.325,216.132,2020-06-20 02:15:00
"POKE2","06/20/20 10:30:00 AM",102.27,216.126,2020-06-20 02:30:00
"POKE2","06/20/20 10:45:00 AM",102.264,216.126,2020-06-20 02:45:00
"POKE2","06/20/20 11:00:00 AM",102.24,216.123,2020-06-20 03:00:00
"POKE2","06/20/20 11:15:00 AM",102.206,216.12,2020-06-20 03:15:00
"POKE2","06/20/20 11:30:00 AM",102.203,216.119,2020-06-20 03:30:00
"POKE2","06/20/20 11:45:00 AM",102.117,216.111,2020-06-20 03:45:00
"POKE2","06/20/20 12:00:00 PM",102.155,216.114,2020-06-20 04:00:00
"POKE2","06/20/20 12:15:00 PM",102.107,216.11,2020-06-20 04:15:00
"POKE2","06/20/20 12:30:00 PM",102.084,216.107,2020-06-20 04:30:00
"POKE2","06/20/20 12:45:00 PM",102.066,216.105,2020-06-20 04:45:00
"POKE2","06/20/20 1:00:00 PM",102.022,216.101,2020-06-20 05:00:00
"POKE2","06/20/20 1:15:00 PM",101.974,216.096,2020-06-20 05:15:00
"POKE2","06/20/20 1:30:00 PM",102.018,216.1,2020-06-20 05:30:00
"POKE2","06/20/20 1:45:00 PM",102.004,216.099,2020-06-20 05:45:00
"POKE2","06/20/20 2:00:00 PM",101.953,216.094,2020-06-20 06:00:00
"POKE2","06/20/20 2:15:00 PM",101.963,216.095,2020-06-20 06:15:00
"POKE2","06/20/20 2:30:00 PM",101.994,216.098,2020-06-20 06:30:00
"POKE2","06/20/20 2:45:00 PM",101.994,216.098,2020-06-20 06:45:00
"POKE2","06/20/20 3:00:00 PM",102.077,216.106,2020-06-20 07:00:00
"POKE2","06/20/20 3:15:00 PM",102.066,216.105,2020-06-20 07:15:00
"POKE2","06/20/20 3:30:00 PM",102.193,216.118,2020-06-20 07:30:00
"POKE2","06/20/20 3:45:00 PM",102.255,216.125,2020-06-20 07:45:00
"POKE2","06/20/20 4:00:00 PM",102.266,216.126,2020-06-20 08:00:00
"POKE2","06/20/20 4:15:00 PM",102.266,216.126,2020-06-20 08:15:00
"POKE2","06/20/20 4:30:00 PM",102.214,216.12,2020-06-20 08:30:00
"POKE2","06/20/20 4:45:00 PM",102.235,216.123,2020-06-20 08:45:00
"POKE2","06/20/20 5:00:00 PM",102.369,216.136,2020-06-20 09:00:00
"POKE2","06/20/20 5:15:00 PM",102.42,216.141,2020-06-20 09:15:00
"POKE2","06/20/20 5:30:00 PM",102.503,216.15,2020-06-20 09:30:00
"POKE2","06/20/20 5:45:00 PM",102.558,216.156,2020-06-20 09:45:00
"POKE2","06/20/20 6:00:00 PM",102.578,216.158,2020-06-20 10:00:00
"POKE2","06/20/20 6:15:00 PM",102.64,216.164,2020-06-20 10:15:00
"POKE2","06/20/20 6:30:00 PM",102.674,216.167,2020-06-20 10:30:00
"POKE2","06/20/20 6:45:00 PM",102.695,216.169,2020-06-20 10:45:00
"POKE2","06/20/20 7:00:00 PM",102.75,216.175,2020-06-20 11:00:00
"POKE2","06/20/20 7:15:00 PM",102.863,216.187,2020-06-20 11:15:00
"POKE2","06/20/20 7:30:00 PM",102.925,216.193,2020-06-20 11:30:00
"POKE2","06/20/20 7:45:00 PM",103.018,216.202,2020-06-20 11:45:00
"POKE2","06/20/20 8:00:00 PM",103.063,216.207,2020-06-20 12:00:00
"POKE2","06/20/20 8:15:00 PM",103.186,216.22,2020-06-20 12:15:00
"POKE2","06/20/20 8:30:00 PM",103.238,216.225,2020-06-20 12:30:00
"POKE2","06/20/20 8:45:00 PM",103.293,216.23,2020-06-20 12:45:00
"POKE2","06/20/20 9:00:00 PM",103.334,216.235,2020-06-20 13:00:00
"POKE2","06/20/20 9:15:00 PM",103.468,216.248,2020-06-20 13:15:00
"POKE2","06/20/20 9:30:00 PM",103.502,216.252,2020-06-20 13:30:00
"POKE2","06/20/20 9:45:00 PM",103.564,216.258,2020-06-20 13:45:00
"POKE2","06/20/20 10:00:00 PM",103.64,216.266,2020-06-20 14:00:00
"POKE2","06/20/20 10:15:00 PM",103.653,216.267,2020-06-20 14:15:00
"POKE2","06/20/20 10:30:00 PM",103.684,216.27,2020-06-20 14:30:00
"POKE2","06/20/20 10:45:00 PM",103.791,216.281,2020-06-20 14:45:00
"POKE2","06/20/20 11:00:00 PM",103.832,216.285,2020-06-20 15:00:00
"POKE2","06/20/20 11:15:00 PM",103.866,216.289,2020-06-20 15:15:00
"POKE2","06/20/20 11:30:00 PM",103.907,216.293,2020-06-20 15:30:00
"POKE2","06/20/20 11:45:00 PM",103.952,216.298,2020-06-20 15:45:00
"POKE2","06/21/20 12:00:00 AM",103.941,216.297,2020-06-20 16:00:00
"POKE2","06/21/20 12:15:00 AM",103.975,216.3,2020-06-20 16:15:00
"POKE2","06/21/20 12:30:00 AM",103.975,216.3,2020-06-20 16:30:00
"POKE2","06/21/20 12:45:00 AM",103.948,216.297,2020-06-20 16:45:00
"POKE2","06/21/20 1:00:00 AM",103.958,216.298,2020-06-20 17:00:00
"POKE2","06/21/20 1:15:00 AM",103.992,216.302,2020-06-20 17:15:00
"POKE2","06/21/20 1:30:00 AM",104.002,216.303,2020-06-20 17:30:00
"POKE2","06/21/20 1:45:00 AM",103.985,216.301,2020-06-20 17:45:00
"POKE2","06/21/20 2:00:00 AM",103.995,216.302,2020-06-20 18:00:00
"POKE2","06/21/20 2:15:00 AM",103.947,216.297,2020-06-20 18:15:00
"POKE2","06/21/20 2:30:00 AM",103.905,216.293,2020-06-20 18:30:00
"POKE2","06/21/20 2:45:00 AM",103.947,216.297,2020-06-20 18:45:00
"POKE2","06/21/20 3:00:00 AM",103.939,216.296,2020-06-20 19:00:00
"POKE2","06/21/20 3:15:00 AM",103.898,216.292,2020-06-20 19:15:00
"POKE2","06/21/20 3:30:00 AM",103.878,216.29,2020-06-20 19:30:00
"POKE2","06/21/20 3:45:00 AM",103.798,216.282,2020-06-20 19:45:00
"POKE2","06/21/20 4:00:00 AM",103.85,216.287,2020-06-20 20:00:00
"POKE2","06/21/20 4:15:00 AM",103.757,216.278,2020-06-20 20:15:00
"POKE2","06/21/20 4:30:00 AM",103.747,216.277,2020-06-20 20:30:00
"POKE2","06/21/20 4:45:00 AM",103.719,216.274,2020-06-20 20:45:00
"POKE2","06/21/20 5:00:00 AM",103.791,216.281,2020-06-20 21:00:00
"POKE2","06/21/20 5:15:00 AM",103.77,216.279,2020-06-20 21:15:00
"POKE2","06/21/20 5:30:00 AM",103.76,216.278,2020-06-20 21:30:00
"POKE2","06/21/20 5:45:00 AM",103.711,216.273,2020-06-20 21:45:00
"POKE2","06/21/20 6:00:00 AM",103.67,216.269,2020-06-20 22:00:00
"POKE2","06/21/20 6:15:00 AM",103.701,216.272,2020-06-20 22:15:00
"POKE2","06/21/20 6:30:00 AM",103.67,216.269,2020-06-20 22:30:00
"POKE2","06/21/20 6:45:00 AM",103.65,216.267,2020-06-20 22:45:00
"POKE2","06/21/20 7:00:00 AM",103.681,216.27,2020-06-20 23:00:00
"POKE2","06/21/20 7:15:00 AM",103.67,216.269,2020-06-20 23:15:00
"POKE2","06/21/20 7:30:00 AM",103.65,216.267,2020-06-20 23:30:00
"POKE2","06/21/20 7:45:00 AM",103.622,216.264,2020-06-20 23:45:00
"POKE2","06/21/20 8:00:00 AM",103.629,216.265,2020-06-21 00:00:00
"POKE2","06/21/20 8:15:00 AM",103.588,216.261,2020-06-21 00:15:00
"POKE2","06/21/20 8:30:00 AM",103.557,216.257,2020-06-21 00:30:00
"POKE2","06/21/20 8:45:00 AM",103.588,216.261,2020-06-21 00:45:00
"POKE2","06/21/20 9:00:00 AM",103.577,216.259,2020-06-21 01:00:00
"POKE2","06/21/20 9:15:00 AM",103.554,216.257,2020-06-21 01:15:00
"POKE2","06/21/20 9:30:00 AM",103.523,216.254,2020-06-21 01:30:00
"POKE2","06/21/20 9:45:00 AM",103.489,216.25,2020-06-21 01:45:00
"POKE2","06/21/20 10:00:00 AM",103.489,216.25,2020-06-21 02:00:00
"POKE2","06/21/20 10:15:00 AM",103.434,216.245,2020-06-21 02:15:00
"POKE2","06/21/20 10:30:00 AM",103.421,216.244,2020-06-21 02:30:00
"POKE2","06/21/20 10:45:00 AM",103.408,216.242,2020-06-21 02:45:00
"POKE2","06/21/20 11:00:00 AM",103.425,216.244,2020-06-21 03:00:00
"POKE2","06/21/20 11:15:00 AM",103.401,216.241,2020-06-21 03:15:00
"POKE2","06/21/20 11:30:00 AM",103.408,216.242,2020-06-21 03:30:00
"POKE2","06/21/20 11:45:00 AM",103.388,216.24,2020-06-21 03:45:00
"POKE2","06/21/20 12:00:00 PM",103.354,216.237,2020-06-21 04:00:00
"POKE2","06/21/20 12:15:00 PM",103.364,216.238,2020-06-21 04:15:00
"POKE2","06/21/20 12:30:00 PM",103.343,216.236,2020-06-21 04:30:00
"POKE2","06/21/20 12:45:00 PM",103.361,216.237,2020-06-21 04:45:00
"POKE2","06/21/20 1:00:00 PM",103.361,216.237,2020-06-21 05:00:00
"POKE2","06/21/20 1:15:00 PM",103.32,216.233,2020-06-21 05:15:00
"POKE2","06/21/20 1:30:00 PM",103.358,216.237,2020-06-21 05:30:00
"POKE2","06/21/20 1:45:00 PM",103.306,216.232,2020-06-21 05:45:00
"POKE2","06/21/20 2:00:00 PM",103.337,216.235,2020-06-21 06:00:00
"POKE2","06/21/20 2:15:00 PM",103.347,216.236,2020-06-21 06:15:00
"POKE2","06/21/20 2:30:00 PM",103.358,216.237,2020-06-21 06:30:00
"POKE2","06/21/20 2:45:00 PM",103.368,216.238,2020-06-21 06:45:00
"POKE2","06/21/20 3:00:00 PM",103.358,216.237,2020-06-21 07:00:00
"POKE2","06/21/20 3:15:00 PM",103.368,216.238,2020-06-21 07:15:00
"POKE2","06/21/20 3:30:00 PM",103.43,216.244,2020-06-21 07:30:00
"POKE2","06/21/20 3:45:00 PM",103.378,216.239,2020-06-21 07:45:00
"POKE2","06/21/20 4:00:00 PM",103.461,216.248,2020-06-21 08:00:00
"POKE2","06/21/20 4:15:00 PM",103.481,216.25,2020-06-21 08:15:00
"POKE2","06/21/20 4:30:00 PM",103.543,216.256,2020-06-21 08:30:00
"POKE2","06/21/20 4:45:00 PM",103.512,216.253,2020-06-21 08:45:00
"POKE2","06/21/20 5:00:00 PM",103.543,216.256,2020-06-21 09:00:00
"POKE2","06/21/20 5:15:00 PM",103.626,216.264,2020-06-21 09:15:00
"POKE2","06/21/20 5:30:00 PM",103.649,216.267,2020-06-21 09:30:00
"POKE2","06/21/20 5:45:00 PM",103.711,216.273,2020-06-21 09:45:00
"POKE2","06/21/20 6:00:00 PM",103.753,216.277,2020-06-21 10:00:00
"POKE2","06/21/20 6:15:00 PM",103.804,216.283,2020-06-21 10:15:00
"POKE2","06/21/20 6:30:00 PM",103.797,216.282,2020-06-21 10:30:00
"POKE2","06/21/20 6:45:00 PM",103.859,216.288,2020-06-21 10:45:00
"POKE2","06/21/20 7:00:00 PM",103.859,216.288,2020-06-21 11:00:00
"POKE2","06/21/20 7:15:00 PM",103.924,216.295,2020-06-21 11:15:00
"POKE2","06/21/20 7:30:00 PM",103.872,216.29,2020-06-21 11:30:00
"POKE2","06/21/20 7:45:00 PM",103.934,216.296,2020-06-21 11:45:00
"POKE2","06/21/20 8:00:00 PM",103.979,216.3,2020-06-21 12:00:00
"POKE2","06/21/20 8:15:00 PM",103.968,216.299,2020-06-21 12:15:00
"POKE2","06/21/20 8:30:00 PM",103.958,216.298,2020-06-21 12:30:00
"POKE2","06/21/20 8:45:00 PM",103.94,216.296,2020-06-21 12:45:00
"POKE2","06/21/20 9:00:00 PM",104.002,216.303,2020-06-21 13:00:00
"POKE2","06/21/20 9:15:00 PM",103.995,216.302,2020-06-21 13:15:00
"POKE2","06/21/20 9:30:00 PM",103.985,216.301,2020-06-21 13:30:00
"POKE2","06/21/20 9:45:00 PM",104.005,216.303,2020-06-21 13:45:00
"POKE2","06/21/20 10:00:00 PM",103.967,216.299,2020-06-21 14:00:00
"POKE2","06/21/20 10:15:00 PM",103.957,216.298,2020-06-21 14:15:00
"POKE2","06/21/20 10:30:00 PM",103.905,216.293,2020-06-21 14:30:00
"POKE2","06/21/20 10:45:00 PM",103.97,216.299,2020-06-21 14:45:00
"POKE2","06/21/20 11:00:00 PM",103.95,216.297,2020-06-21 15:00:00
"POKE2","06/21/20 11:15:00 PM",103.929,216.295,2020-06-21 15:15:00
"POKE2","06/21/20 11:30:00 PM",103.901,216.292,2020-06-21 15:30:00
"POKE2","06/21/20 11:45:00 PM",103.942,216.297,2020-06-21 15:45:00
"POKE2","06/22/20 12:00:00 AM",103.922,216.295,2020-06-21 16:00:00
"POKE2","06/22/20 12:15:00 AM",103.925,216.295,2020-06-21 16:15:00
"POKE2","06/22/20 12:30:00 AM",103.894,216.292,2020-06-21 16:30:00
"POKE2","06/22/20 12:45:00 AM",103.863,216.289,2020-06-21 16:45:00
"POKE2","06/22/20 1:00:00 AM",103.863,216.289,2020-06-21 17:00:00
"POKE2","06/22/20 1:15:00 AM",103.845,216.287,2020-06-21 17:15:00
"POKE2","06/22/20 1:30:00 AM",103.804,216.283,2020-06-21 17:30:00
"POKE2","06/22/20 1:45:00 AM",103.773,216.279,2020-06-21 17:45:00
"POKE2","06/22/20 2:00:00 AM",103.742,216.276,2020-06-21 18:00:00
"POKE2","06/22/20 2:15:00 AM",103.725,216.275,2020-06-21 18:15:00
"POKE2","06/22/20 2:30:00 AM",103.663,216.268,2020-06-21 18:30:00
"POKE2","06/22/20 2:45:00 AM",103.684,216.27,2020-06-21 18:45:00
"POKE2","06/22/20 3:00:00 AM",103.663,216.268,2020-06-21 19:00:00
"POKE2","06/22/20 3:15:00 AM",103.591,216.261,2020-06-21 19:15:00
"POKE2","06/22/20 3:30:00 AM",103.563,216.258,2020-06-21 19:30:00
"POKE2","06/22/20 3:45:00 AM",103.573,216.259,2020-06-21 19:45:00
"POKE2","06/22/20 4:00:00 AM",103.583,216.26,2020-06-21 20:00:00
"POKE2","06/22/20 4:15:00 AM",103.501,216.252,2020-06-21 20:15:00
"POKE2","06/22/20 4:30:00 AM",103.47,216.249,2020-06-21 20:30:00
"POKE2","06/22/20 4:45:00 AM",103.429,216.244,2020-06-21 20:45:00
"POKE2","06/22/20 5:00:00 AM",103.38,216.239,2020-06-21 21:00:00
"POKE2","06/22/20 5:15:00 AM",103.37,216.238,2020-06-21 21:15:00
"POKE2","06/22/20 5:30:00 AM",103.36,216.237,2020-06-21 21:30:00
"POKE2","06/22/20 5:45:00 AM",103.318,216.233,2020-06-21 21:45:00
"POKE2","06/22/20 6:00:00 AM",103.329,216.234,2020-06-21 22:00:00
"POKE2","06/22/20 6:15:00 AM",103.277,216.229,2020-06-21 22:15:00
"POKE2","06/22/20 6:30:00 AM",103.267,216.228,2020-06-21 22:30:00
"POKE2","06/22/20 6:45:00 AM",103.246,216.226,2020-06-21 22:45:00
"POKE2","06/22/20 7:00:00 AM",103.195,216.22,2020-06-21 23:00:00
"POKE2","06/22/20 7:15:00 AM",103.205,216.221,2020-06-21 23:15:00
"POKE2","06/22/20 7:30:00 AM",103.164,216.217,2020-06-21 23:30:00
"POKE2","06/22/20 7:45:00 AM",103.154,216.216,2020-06-21 23:45:00
"POKE2","06/22/20 8:00:00 AM",103.195,216.22,2020-06-22 00:00:00
"POKE2","06/22/20 8:15:00 AM",103.112,216.212,2020-06-22 00:15:00
"POKE2","06/22/20 8:30:00 AM",103.082,216.209,2020-06-22 00:30:00
"POKE2","06/22/20 8:45:00 AM",103.12,216.213,2020-06-22 00:45:00
"POKE2","06/22/20 9:00:00 AM",103.058,216.206,2020-06-22 01:00:00
"POKE2","06/22/20 9:15:00 AM",103.058,216.206,2020-06-22 01:15:00
"POKE2","06/22/20 9:30:00 AM",103.017,216.202,2020-06-22 01:30:00
"POKE2","06/22/20 9:45:00 AM",103.006,216.201,2020-06-22 01:45:00
"POKE2","06/22/20 10:00:00 AM",102.976,216.198,2020-06-22 02:00:00
"POKE2","06/22/20 10:15:00 AM",102.942,216.195,2020-06-22 02:15:00
"POKE2","06/22/20 10:30:00 AM",102.612,216.161,2020-06-22 02:30:00
"POKE2","06/22/20 10:45:00 AM",102.592,216.159,2020-06-22 02:45:00
"POKE2","06/22/20 11:00:00 AM",102.592,216.159,2020-06-22 03:00:00
"POKE2","06/22/20 11:15:00 AM",102.63,216.163,2020-06-22 03:15:00
"POKE2","06/22/20 11:30:00 AM",102.609,216.161,2020-06-22 03:30:00
"POKE2","06/22/20 11:45:00 AM",102.609,216.161,2020-06-22 03:45:00
"POKE2","06/22/20 12:00:00 PM",102.589,216.159,2020-06-22 04:00:00
"POKE2","06/22/20 12:15:00 PM",102.692,216.169,2020-06-22 04:15:00
"POKE2","06/22/20 12:30:00 PM",102.73,216.173,2020-06-22 04:30:00
"POKE2","06/22/20 12:45:00 PM",102.678,216.168,2020-06-22 04:45:00
"POKE2","06/22/20 1:00:00 PM",102.606,216.16,2020-06-22 05:00:00
"POKE2","06/22/20 1:15:00 PM",102.675,216.167,2020-06-22 05:15:00
"POKE2","06/22/20 1:30:00 PM",102.644,216.164,2020-06-22 05:30:00
"POKE2","06/22/20 1:45:00 PM",102.603,216.16,2020-06-22 05:45:00
"POKE2","06/22/20 2:00:00 PM",102.644,216.164,2020-06-22 06:00:00
"POKE2","06/22/20 2:15:00 PM",102.631,216.163,2020-06-22 06:15:00
"POKE2","06/22/20 2:30:00 PM",102.579,216.158,2020-06-22 06:30:00
"POKE2","06/22/20 2:45:00 PM",102.569,216.157,2020-06-22 06:45:00
"POKE2","06/22/20 3:00:00 PM",102.569,216.157,2020-06-22 07:00:00
"POKE2","06/22/20 3:15:00 PM",102.528,216.152,2020-06-22 07:15:00
"POKE2","06/22/20 3:30:00 PM",102.507,216.15,2020-06-22 07:30:00
"POKE2","06/22/20 3:45:00 PM",102.494,216.149,2020-06-22 07:45:00
"POKE2","06/22/20 4:00:00 PM",102.473,216.147,2020-06-22 08:00:00
"POKE2","06/22/20 4:15:00 PM",102.422,216.142,2020-06-22 08:15:00
"POKE2","06/22/20 4:30:00 PM",102.473,216.147,2020-06-22 08:30:00
"POKE2","06/22/20 4:45:00 PM",102.463,216.146,2020-06-22 08:45:00
"POKE2","06/22/20 5:00:00 PM",102.432,216.143,2020-06-22 09:00:00
"POKE2","06/22/20 5:15:00 PM",102.401,216.14,2020-06-22 09:15:00
"POKE2","06/22/20 5:30:00 PM",102.411,216.141,2020-06-22 09:30:00
"POKE2","06/22/20 5:45:00 PM",102.401,216.14,2020-06-22 09:45:00
"POKE2","06/22/20 6:00:00 PM",102.391,216.138,2020-06-22 10:00:00
"POKE2","06/22/20 6:15:00 PM",102.401,216.14,2020-06-22 10:15:00
"POKE2","06/22/20 6:30:00 PM",102.391,216.138,2020-06-22 10:30:00
