"Site","DateTime","MeanWL"
"MOOS1",2020-08-24 19:15:00,166.1115
"MOOS1",2020-08-24 19:30:00,166.1085
"MOOS1",2020-08-24 19:45:00,166.109
"MOOS1",2020-08-24 20:00:00,166.1085
"MOOS1",2020-08-24 20:15:00,166.108
"MOOS1",2020-08-24 20:30:00,166.1075
"MOOS1",2020-08-24 20:45:00,166.105
"MOOS1",2020-08-24 21:00:00,166.1065
"MOOS1",2020-08-24 21:15:00,166.1085
"MOOS1",2020-08-24 21:30:00,166.108
"MOOS1",2020-08-24 21:45:00,166.105
"MOOS1",2020-08-24 22:00:00,166.1065
"MOOS1",2020-08-24 22:15:00,166.1055
"MOOS1",2020-08-24 22:30:00,166.106
"MOOS1",2020-08-24 22:45:00,166.1045
"MOOS1",2020-08-24 23:00:00,166.106
"MOOS1",2020-08-24 23:15:00,166.107
"MOOS1",2020-08-24 23:30:00,166.1055
"MOOS1",2020-08-24 23:45:00,166.1045
"MOOS1",2020-08-25 00:00:00,166.106
"MOOS1",2020-08-25 00:15:00,166.1045
"MOOS1",2020-08-25 00:30:00,166.105
"MOOS1",2020-08-25 00:45:00,166.1045
"MOOS1",2020-08-25 01:00:00,166.106
"MOOS1",2020-08-25 01:15:00,166.1035
"MOOS1",2020-08-25 01:30:00,166.105
"MOOS1",2020-08-25 01:45:00,166.1065
"MOOS1",2020-08-25 02:00:00,166.1045
"MOOS1",2020-08-25 02:15:00,166.103
"MOOS1",2020-08-25 02:30:00,166.104
"MOOS1",2020-08-25 02:45:00,166.105
"MOOS1",2020-08-25 03:00:00,166.103
"MOOS1",2020-08-25 03:15:00,166.104
"MOOS1",2020-08-25 03:30:00,166.103
"MOOS1",2020-08-25 03:45:00,166.102
"MOOS1",2020-08-25 04:00:00,166.1025
"MOOS1",2020-08-25 04:15:00,166.101
"MOOS1",2020-08-25 04:30:00,166.1
"MOOS1",2020-08-25 04:45:00,166.1015
"MOOS1",2020-08-25 05:00:00,166.0995
"MOOS1",2020-08-25 05:15:00,166.1005
"MOOS1",2020-08-25 05:30:00,166.0995
"MOOS1",2020-08-25 05:45:00,166.0945
"MOOS1",2020-08-25 06:00:00,166.095
"MOOS1",2020-08-25 06:15:00,166.093
"MOOS1",2020-08-25 06:30:00,166.0935
"MOOS1",2020-08-25 06:45:00,166.091
"MOOS1",2020-08-25 07:00:00,166.09
"MOOS1",2020-08-25 07:15:00,166.09
"MOOS1",2020-08-25 07:30:00,166.088
"MOOS1",2020-08-25 07:45:00,166.088
"MOOS1",2020-08-25 08:00:00,166.0855
"MOOS1",2020-08-25 08:15:00,166.084
"MOOS1",2020-08-25 08:30:00,166.0815
"MOOS1",2020-08-25 08:45:00,166.0805
"MOOS1",2020-08-25 09:00:00,166.08
"MOOS1",2020-08-25 09:15:00,166.0795
"MOOS1",2020-08-25 09:30:00,166.0795
"MOOS1",2020-08-25 09:45:00,166.0785
"MOOS1",2020-08-25 10:00:00,166.0775
"MOOS1",2020-08-25 10:15:00,166.076
"MOOS1",2020-08-25 10:30:00,166.0755
"MOOS1",2020-08-25 10:45:00,166.075
"MOOS1",2020-08-25 11:00:00,166.0755
"MOOS1",2020-08-25 11:15:00,166.075
"MOOS1",2020-08-25 11:30:00,166.075
"MOOS1",2020-08-25 11:45:00,166.075
"MOOS1",2020-08-25 12:00:00,166.074
"MOOS1",2020-08-25 12:15:00,166.071
"MOOS1",2020-08-25 12:30:00,166.073
"MOOS1",2020-08-25 12:45:00,166.074
"MOOS1",2020-08-25 13:00:00,166.0745
"MOOS1",2020-08-25 13:15:00,166.074
"MOOS1",2020-08-25 13:30:00,166.0745
"MOOS1",2020-08-25 13:45:00,166.0765
"MOOS1",2020-08-25 14:00:00,166.0775
"MOOS1",2020-08-25 14:15:00,166.0755
"MOOS1",2020-08-25 14:30:00,166.078
"MOOS1",2020-08-25 14:45:00,166.078
"MOOS1",2020-08-25 15:00:00,166.077
"MOOS1",2020-08-25 15:15:00,166.0765
"MOOS1",2020-08-25 15:30:00,166.078
"MOOS1",2020-08-25 15:45:00,166.0775
"MOOS1",2020-08-25 16:00:00,166.077
"MOOS1",2020-08-25 16:15:00,166.077
"MOOS1",2020-08-25 16:30:00,166.076
"MOOS1",2020-08-25 16:45:00,166.0745
"MOOS1",2020-08-25 17:00:00,166.075
"MOOS1",2020-08-25 17:15:00,166.0745
"MOOS1",2020-08-25 17:30:00,166.0755
"MOOS1",2020-08-25 17:45:00,166.073
"MOOS1",2020-08-25 18:00:00,166.0725
"MOOS1",2020-08-25 18:15:00,166.0725
"MOOS1",2020-08-25 18:30:00,166.0705
"MOOS1",2020-08-25 18:45:00,166.0695
"MOOS1",2020-08-25 19:00:00,166.0705
"MOOS1",2020-08-25 19:15:00,166.0705
"MOOS1",2020-08-25 19:30:00,166.07
"MOOS1",2020-08-25 19:45:00,166.0705
"MOOS1",2020-08-25 20:00:00,166.069
"MOOS1",2020-08-25 20:15:00,166.0695
"MOOS1",2020-08-25 20:30:00,166.0695
"MOOS1",2020-08-25 20:45:00,166.0675
"MOOS1",2020-08-25 21:00:00,166.0675
"MOOS1",2020-08-25 21:15:00,166.067
"MOOS1",2020-08-25 21:30:00,166.0675
"MOOS1",2020-08-25 21:45:00,166.0665
"MOOS1",2020-08-25 22:00:00,166.064
"MOOS1",2020-08-25 22:15:00,166.0645
"MOOS1",2020-08-25 22:30:00,166.0655
"MOOS1",2020-08-25 22:45:00,166.066
"MOOS1",2020-08-25 23:00:00,166.065
"MOOS1",2020-08-25 23:15:00,166.063
"MOOS1",2020-08-25 23:30:00,166.064
"MOOS1",2020-08-25 23:45:00,166.062
"MOOS1",2020-08-26 00:00:00,166.062
"MOOS1",2020-08-26 00:15:00,166.0605
"MOOS1",2020-08-26 00:30:00,166.061
"MOOS1",2020-08-26 00:45:00,166.0605
"MOOS1",2020-08-26 01:00:00,166.06
"MOOS1",2020-08-26 01:15:00,166.0595
"MOOS1",2020-08-26 01:30:00,166.0585
"MOOS1",2020-08-26 01:45:00,166.0595
"MOOS1",2020-08-26 02:00:00,166.0585
"MOOS1",2020-08-26 02:15:00,166.059
"MOOS1",2020-08-26 02:30:00,166.06
"MOOS1",2020-08-26 02:45:00,166.0585
"MOOS1",2020-08-26 03:00:00,166.058
"MOOS1",2020-08-26 03:15:00,166.0595
"MOOS1",2020-08-26 03:30:00,166.059
"MOOS1",2020-08-26 03:45:00,166.058
"MOOS1",2020-08-26 04:00:00,166.058
"MOOS1",2020-08-26 04:15:00,166.058
"MOOS1",2020-08-26 04:30:00,166.059
"MOOS1",2020-08-26 04:45:00,166.059
"MOOS1",2020-08-26 05:00:00,166.0575
"MOOS1",2020-08-26 05:15:00,166.056
"MOOS1",2020-08-26 05:30:00,166.057
"MOOS1",2020-08-26 05:45:00,166.056
"MOOS1",2020-08-26 06:00:00,166.0565
"MOOS1",2020-08-26 06:15:00,166.0585
"MOOS1",2020-08-26 06:30:00,166.058
"MOOS1",2020-08-26 06:45:00,166.058
"MOOS1",2020-08-26 07:00:00,166.0565
"MOOS1",2020-08-26 07:15:00,166.0575
"MOOS1",2020-08-26 07:30:00,166.0545
"MOOS1",2020-08-26 07:45:00,166.0555
"MOOS1",2020-08-26 08:00:00,166.0555
"MOOS1",2020-08-26 08:15:00,166.055
"MOOS1",2020-08-26 08:30:00,166.055
"MOOS1",2020-08-26 08:45:00,166.055
"MOOS1",2020-08-26 09:00:00,166.0535
"MOOS1",2020-08-26 09:15:00,166.0535
"MOOS1",2020-08-26 09:30:00,166.0525
"MOOS1",2020-08-26 09:45:00,166.0525
"MOOS1",2020-08-26 10:00:00,166.052
"MOOS1",2020-08-26 10:15:00,166.0515
"MOOS1",2020-08-26 10:30:00,166.052
"MOOS1",2020-08-26 10:45:00,166.052
"MOOS1",2020-08-26 11:00:00,166.052
"MOOS1",2020-08-26 11:15:00,166.052
"MOOS1",2020-08-26 11:30:00,166.052
"MOOS1",2020-08-26 11:45:00,166.055
"MOOS1",2020-08-26 12:00:00,166.0555
"MOOS1",2020-08-26 12:15:00,166.056
"MOOS1",2020-08-26 12:30:00,166.057
"MOOS1",2020-08-26 12:45:00,166.0565
"MOOS1",2020-08-26 13:00:00,166.058
"MOOS1",2020-08-26 13:15:00,166.0575
"MOOS1",2020-08-26 13:30:00,166.057
"MOOS1",2020-08-26 13:45:00,166.0595
"MOOS1",2020-08-26 14:00:00,166.059
"MOOS1",2020-08-26 14:15:00,166.0605
"MOOS1",2020-08-26 14:30:00,166.059
"MOOS1",2020-08-26 14:45:00,166.06
"MOOS1",2020-08-26 15:00:00,166.0595
"MOOS1",2020-08-26 15:15:00,166.0605
"MOOS1",2020-08-26 15:30:00,166.063
"MOOS1",2020-08-26 15:45:00,166.065
"MOOS1",2020-08-26 16:00:00,166.0645
"MOOS1",2020-08-26 16:15:00,166.0655
"MOOS1",2020-08-26 16:30:00,166.067
"MOOS1",2020-08-26 16:45:00,166.066
"MOOS1",2020-08-26 17:00:00,166.067
"MOOS1",2020-08-26 17:15:00,166.069
"MOOS1",2020-08-26 17:30:00,166.0675
"MOOS1",2020-08-26 17:45:00,166.0695
"MOOS1",2020-08-26 18:00:00,166.0715
"MOOS1",2020-08-26 18:15:00,166.0755
"MOOS1",2020-08-26 18:30:00,166.075
"MOOS1",2020-08-26 18:45:00,166.0745
"MOOS1",2020-08-26 19:00:00,166.078
"MOOS1",2020-08-26 19:15:00,166.0795
"MOOS1",2020-08-26 19:30:00,166.0795
"MOOS1",2020-08-26 19:45:00,166.082
"MOOS1",2020-08-26 20:00:00,166.0815
"MOOS1",2020-08-26 20:15:00,166.081
"MOOS1",2020-08-26 20:30:00,166.0825
"MOOS1",2020-08-26 20:45:00,166.083
"MOOS1",2020-08-26 21:00:00,166.085
"MOOS1",2020-08-26 21:15:00,166.088
"MOOS1",2020-08-26 21:30:00,166.088
"MOOS1",2020-08-26 21:45:00,166.091
"MOOS1",2020-08-26 22:00:00,166.0905
"MOOS1",2020-08-26 22:15:00,166.092
"MOOS1",2020-08-26 22:30:00,166.093
"MOOS1",2020-08-26 22:45:00,166.0925
"MOOS1",2020-08-26 23:00:00,166.094
"MOOS1",2020-08-26 23:15:00,166.0935
"MOOS1",2020-08-26 23:30:00,166.094
"MOOS1",2020-08-26 23:45:00,166.0955
"MOOS1",2020-08-27 00:00:00,166.097
"MOOS1",2020-08-27 00:15:00,166.0955
"MOOS1",2020-08-27 00:30:00,166.098
"MOOS1",2020-08-27 00:45:00,166.098
"MOOS1",2020-08-27 01:00:00,166.1
"MOOS1",2020-08-27 01:15:00,166.102
"MOOS1",2020-08-27 01:30:00,166.101
"MOOS1",2020-08-27 01:45:00,166.1035
"MOOS1",2020-08-27 02:00:00,166.1035
"MOOS1",2020-08-27 02:15:00,166.103
"MOOS1",2020-08-27 02:30:00,166.105
"MOOS1",2020-08-27 02:45:00,166.1045
"MOOS1",2020-08-27 03:00:00,166.1035
"MOOS1",2020-08-27 03:15:00,166.103
"MOOS1",2020-08-27 03:30:00,166.1015
"MOOS1",2020-08-27 03:45:00,166.1035
"MOOS1",2020-08-27 04:00:00,166.103
"MOOS1",2020-08-27 04:15:00,166.103
"MOOS1",2020-08-27 04:30:00,166.1025
"MOOS1",2020-08-27 04:45:00,166.1025
"MOOS1",2020-08-27 05:00:00,166.101
"MOOS1",2020-08-27 05:15:00,166.0975
"MOOS1",2020-08-27 05:30:00,166.0965
"MOOS1",2020-08-27 05:45:00,166.096
"MOOS1",2020-08-27 06:00:00,166.094
"MOOS1",2020-08-27 06:15:00,166.0945
"MOOS1",2020-08-27 06:30:00,166.094
"MOOS1",2020-08-27 06:45:00,166.0925
"MOOS1",2020-08-27 07:00:00,166.0915
"MOOS1",2020-08-27 07:15:00,166.091
"MOOS1",2020-08-27 07:30:00,166.0895
"MOOS1",2020-08-27 07:45:00,166.09
"MOOS1",2020-08-27 08:00:00,166.0905
"MOOS1",2020-08-27 08:15:00,166.088
"MOOS1",2020-08-27 08:30:00,166.0865
"MOOS1",2020-08-27 08:45:00,166.087
"MOOS1",2020-08-27 09:00:00,166.087
"MOOS1",2020-08-27 09:15:00,166.0845
"MOOS1",2020-08-27 09:30:00,166.085
"MOOS1",2020-08-27 09:45:00,166.088
"MOOS1",2020-08-27 10:00:00,166.087
"MOOS1",2020-08-27 10:15:00,166.087
"MOOS1",2020-08-27 10:30:00,166.087
"MOOS1",2020-08-27 10:45:00,166.087
"MOOS1",2020-08-27 11:00:00,166.089
"MOOS1",2020-08-27 11:15:00,166.087
"MOOS1",2020-08-27 11:30:00,166.087
"MOOS1",2020-08-27 11:45:00,166.0875
"MOOS1",2020-08-27 12:00:00,166.0875
"MOOS1",2020-08-27 12:15:00,166.0885
"MOOS1",2020-08-27 12:30:00,166.087
"MOOS1",2020-08-27 12:45:00,166.087
"MOOS1",2020-08-27 13:00:00,166.0865
"MOOS1",2020-08-27 13:15:00,166.0875
"MOOS1",2020-08-27 13:30:00,166.087
"MOOS1",2020-08-27 13:45:00,166.0865
"MOOS1",2020-08-27 14:00:00,166.087
"MOOS1",2020-08-27 14:15:00,166.0865
"MOOS1",2020-08-27 14:30:00,166.085
"MOOS1",2020-08-27 14:45:00,166.081
"MOOS1",2020-08-27 15:00:00,166.0845
"MOOS1",2020-08-27 15:15:00,166.0855
"MOOS1",2020-08-27 15:30:00,166.087
"MOOS1",2020-08-27 15:45:00,166.0875
"MOOS1",2020-08-27 16:00:00,166.0865
"MOOS1",2020-08-27 16:15:00,166.087
"MOOS1",2020-08-27 16:30:00,166.088
"MOOS1",2020-08-27 16:45:00,166.086
"MOOS1",2020-08-27 17:00:00,166.087
"MOOS1",2020-08-27 17:15:00,166.086
"MOOS1",2020-08-27 17:30:00,166.086
"MOOS1",2020-08-27 17:45:00,166.089
"MOOS1",2020-08-27 18:00:00,166.0895
"MOOS1",2020-08-27 18:15:00,166.091
"MOOS1",2020-08-27 18:30:00,166.0915
"MOOS1",2020-08-27 18:45:00,166.0905
"MOOS1",2020-08-27 19:00:00,166.09
"MOOS1",2020-08-27 19:15:00,166.088
"MOOS1",2020-08-27 19:30:00,166.0915
"MOOS1",2020-08-27 19:45:00,166.09
"MOOS1",2020-08-27 20:00:00,166.091
"MOOS1",2020-08-27 20:15:00,166.0895
"MOOS1",2020-08-27 20:30:00,166.092
"MOOS1",2020-08-27 20:45:00,166.091
"MOOS1",2020-08-27 21:00:00,166.0895
"MOOS1",2020-08-27 21:15:00,166.0915
"MOOS1",2020-08-27 21:30:00,166.091
"MOOS1",2020-08-27 21:45:00,166.0915
"MOOS1",2020-08-27 22:00:00,166.0925
"MOOS1",2020-08-27 22:15:00,166.0905
"MOOS1",2020-08-27 22:30:00,166.0915
"MOOS1",2020-08-27 22:45:00,166.0905
"MOOS1",2020-08-27 23:00:00,166.0915
"MOOS1",2020-08-27 23:15:00,166.0935
"MOOS1",2020-08-27 23:30:00,166.093
"MOOS1",2020-08-27 23:45:00,166.0935
"MOOS1",2020-08-28 00:00:00,166.093
"MOOS1",2020-08-28 00:15:00,166.095
"MOOS1",2020-08-28 00:30:00,166.0935
"MOOS1",2020-08-28 00:45:00,166.096
"MOOS1",2020-08-28 01:00:00,166.096
"MOOS1",2020-08-28 01:15:00,166.0985
"MOOS1",2020-08-28 01:30:00,166.1005
"MOOS1",2020-08-28 01:45:00,166.1
"MOOS1",2020-08-28 02:00:00,166.1025
"MOOS1",2020-08-28 02:15:00,166.1005
"MOOS1",2020-08-28 02:30:00,166.101
"MOOS1",2020-08-28 02:45:00,166.102
"MOOS1",2020-08-28 03:00:00,166.1025
"MOOS1",2020-08-28 03:15:00,166.104
"MOOS1",2020-08-28 03:30:00,166.103
"MOOS1",2020-08-28 03:45:00,166.1035
"MOOS1",2020-08-28 04:00:00,166.1035
"MOOS1",2020-08-28 04:15:00,166.1015
"MOOS1",2020-08-28 04:30:00,166.102
"MOOS1",2020-08-28 04:45:00,166.1005
"MOOS1",2020-08-28 05:00:00,166.1005
"MOOS1",2020-08-28 05:15:00,166.1015
"MOOS1",2020-08-28 05:30:00,166.1035
"MOOS1",2020-08-28 05:45:00,166.103
"MOOS1",2020-08-28 06:00:00,166.104
"MOOS1",2020-08-28 06:15:00,166.1015
"MOOS1",2020-08-28 06:30:00,166.1
"MOOS1",2020-08-28 06:45:00,166.1005
"MOOS1",2020-08-28 07:00:00,166.1
"MOOS1",2020-08-28 07:15:00,166.101
"MOOS1",2020-08-28 07:30:00,166.1
"MOOS1",2020-08-28 07:45:00,166.1015
"MOOS1",2020-08-28 08:00:00,166.1005
"MOOS1",2020-08-28 08:15:00,166.0985
"MOOS1",2020-08-28 08:30:00,166.0995
"MOOS1",2020-08-28 08:45:00,166.0955
"MOOS1",2020-08-28 09:00:00,166.0975
"MOOS1",2020-08-28 09:15:00,166.097
"MOOS1",2020-08-28 09:30:00,166.097
"MOOS1",2020-08-28 09:45:00,166.0965
"MOOS1",2020-08-28 10:00:00,166.098
"MOOS1",2020-08-28 10:15:00,166.0965
"MOOS1",2020-08-28 10:30:00,166.0945
"MOOS1",2020-08-28 10:45:00,166.0955
"MOOS1",2020-08-28 11:00:00,166.094
"MOOS1",2020-08-28 11:15:00,166.096
"MOOS1",2020-08-28 11:30:00,166.0955
"MOOS1",2020-08-28 11:45:00,166.0955
"MOOS1",2020-08-28 12:00:00,166.097
"MOOS1",2020-08-28 12:15:00,166.096
"MOOS1",2020-08-28 12:30:00,166.093
"MOOS1",2020-08-28 12:45:00,166.094
"MOOS1",2020-08-28 13:00:00,166.092
"MOOS1",2020-08-28 13:15:00,166.0925
"MOOS1",2020-08-28 13:30:00,166.0905
"MOOS1",2020-08-28 13:45:00,166.0925
"MOOS1",2020-08-28 14:00:00,166.092
"MOOS1",2020-08-28 14:15:00,166.0925
"MOOS1",2020-08-28 14:30:00,166.0915
"MOOS1",2020-08-28 14:45:00,166.094
"MOOS1",2020-08-28 15:00:00,166.093
"MOOS1",2020-08-28 15:15:00,166.093
"MOOS1",2020-08-28 15:30:00,166.095
"MOOS1",2020-08-28 15:45:00,166.0935
"MOOS1",2020-08-28 16:00:00,166.093
"MOOS1",2020-08-28 16:15:00,166.093
"MOOS1",2020-08-28 16:30:00,166.092
"MOOS1",2020-08-28 16:45:00,166.0935
"MOOS1",2020-08-28 17:00:00,166.094
"MOOS1",2020-08-28 17:15:00,166.0925
"MOOS1",2020-08-28 17:30:00,166.0915
"MOOS1",2020-08-28 17:45:00,166.094
"MOOS1",2020-08-28 18:00:00,166.094
"MOOS1",2020-08-28 18:15:00,166.093
"MOOS1",2020-08-28 18:30:00,166.0935
"MOOS1",2020-08-28 18:45:00,166.094
"MOOS1",2020-08-28 19:00:00,166.0945
"MOOS1",2020-08-28 19:15:00,166.0945
"MOOS1",2020-08-28 19:30:00,166.092
"MOOS1",2020-08-28 19:45:00,166.092
"MOOS1",2020-08-28 20:00:00,166.092
"MOOS1",2020-08-28 20:15:00,166.0895
"MOOS1",2020-08-28 20:30:00,166.0915
"MOOS1",2020-08-28 20:45:00,166.0915
"MOOS1",2020-08-28 21:00:00,166.0915
"MOOS1",2020-08-28 21:15:00,166.091
"MOOS1",2020-08-28 21:30:00,166.092
"MOOS1",2020-08-28 21:45:00,166.093
"MOOS1",2020-08-28 22:00:00,166.0915
"MOOS1",2020-08-28 22:15:00,166.091
"MOOS1",2020-08-28 22:30:00,166.093
"MOOS1",2020-08-28 22:45:00,166.092
"MOOS1",2020-08-28 23:00:00,166.0915
"MOOS1",2020-08-28 23:15:00,166.0895
"MOOS1",2020-08-28 23:30:00,166.0915
"MOOS1",2020-08-28 23:45:00,166.0915
"MOOS1",2020-08-29 00:00:00,166.0915
"MOOS1",2020-08-29 00:15:00,166.09
"MOOS1",2020-08-29 00:30:00,166.091
"MOOS1",2020-08-29 00:45:00,166.089
"MOOS1",2020-08-29 01:00:00,166.0875
"MOOS1",2020-08-29 01:15:00,166.0875
"MOOS1",2020-08-29 01:30:00,166.0885
"MOOS1",2020-08-29 01:45:00,166.087
"MOOS1",2020-08-29 02:00:00,166.085
"MOOS1",2020-08-29 02:15:00,166.0835
"MOOS1",2020-08-29 02:30:00,166.083
"MOOS1",2020-08-29 02:45:00,166.08
"MOOS1",2020-08-29 03:00:00,166.08
"MOOS1",2020-08-29 03:15:00,166.079
"MOOS1",2020-08-29 03:30:00,166.0785
"MOOS1",2020-08-29 03:45:00,166.0775
"MOOS1",2020-08-29 04:00:00,166.077
"MOOS1",2020-08-29 04:15:00,166.075
"MOOS1",2020-08-29 04:30:00,166.0735
"MOOS1",2020-08-29 04:45:00,166.071
"MOOS1",2020-08-29 05:00:00,166.072
"MOOS1",2020-08-29 05:15:00,166.0685
"MOOS1",2020-08-29 05:30:00,166.068
"MOOS1",2020-08-29 05:45:00,166.065
"MOOS1",2020-08-29 06:00:00,166.063
"MOOS1",2020-08-29 06:15:00,166.06
"MOOS1",2020-08-29 06:30:00,166.0585
"MOOS1",2020-08-29 06:45:00,166.058
"MOOS1",2020-08-29 07:00:00,166.057
"MOOS1",2020-08-29 07:15:00,166.0545
"MOOS1",2020-08-29 07:30:00,166.0515
"MOOS1",2020-08-29 07:45:00,166.0475
"MOOS1",2020-08-29 08:00:00,166.0475
"MOOS1",2020-08-29 08:15:00,166.0445
"MOOS1",2020-08-29 08:30:00,166.0425
"MOOS1",2020-08-29 08:45:00,166.042
"MOOS1",2020-08-29 09:00:00,166.0405
"MOOS1",2020-08-29 09:15:00,166.0385
"MOOS1",2020-08-29 09:30:00,166.0355
"MOOS1",2020-08-29 09:45:00,166.0345
"MOOS1",2020-08-29 10:00:00,166.0315
"MOOS1",2020-08-29 10:15:00,166.0305
"MOOS1",2020-08-29 10:30:00,166.03
"MOOS1",2020-08-29 10:45:00,166.028
"MOOS1",2020-08-29 11:00:00,166.028
"MOOS1",2020-08-29 11:15:00,166.027
"MOOS1",2020-08-29 11:30:00,166.0265
"MOOS1",2020-08-29 11:45:00,166.024
"MOOS1",2020-08-29 12:00:00,166.0225
"MOOS1",2020-08-29 12:15:00,166.0215
"MOOS1",2020-08-29 12:30:00,166.0185
"MOOS1",2020-08-29 12:45:00,166.018
"MOOS1",2020-08-29 13:00:00,166.017
"MOOS1",2020-08-29 13:15:00,166.0155
"MOOS1",2020-08-29 13:30:00,166.014
"MOOS1",2020-08-29 13:45:00,166.0115
"MOOS1",2020-08-29 14:00:00,166.0105
"MOOS1",2020-08-29 14:15:00,166.0105
"MOOS1",2020-08-29 14:30:00,166.009
"MOOS1",2020-08-29 14:45:00,166.009
"MOOS1",2020-08-29 15:00:00,166.009
"MOOS1",2020-08-29 15:15:00,166.008
"MOOS1",2020-08-29 15:30:00,166.0085
"MOOS1",2020-08-29 15:45:00,166.008
"MOOS1",2020-08-29 16:00:00,166.005
"MOOS1",2020-08-29 16:15:00,166.0055
"MOOS1",2020-08-29 16:30:00,166.0035
"MOOS1",2020-08-29 16:45:00,166.004
"MOOS1",2020-08-29 17:00:00,166.0035
"MOOS1",2020-08-29 17:15:00,166.0045
"MOOS1",2020-08-29 17:30:00,166.002
"MOOS1",2020-08-29 17:45:00,166.0035
"MOOS1",2020-08-29 18:00:00,166.004
"MOOS1",2020-08-29 18:15:00,166.003
"MOOS1",2020-08-29 18:30:00,166.0035
"MOOS1",2020-08-29 18:45:00,166
"MOOS1",2020-08-29 19:00:00,166.0015
"MOOS1",2020-08-29 19:15:00,166.0015
"MOOS1",2020-08-29 19:30:00,165.9975
"MOOS1",2020-08-29 19:45:00,165.9965
"MOOS1",2020-08-29 20:00:00,165.9955
"MOOS1",2020-08-29 20:15:00,165.996
"MOOS1",2020-08-29 20:30:00,165.9955
"MOOS1",2020-08-29 20:45:00,165.9945
"MOOS1",2020-08-29 21:00:00,165.994
"MOOS1",2020-08-29 21:15:00,165.9915
"MOOS1",2020-08-29 21:30:00,165.993
"MOOS1",2020-08-29 21:45:00,165.9935
"MOOS1",2020-08-29 22:00:00,165.9925
"MOOS1",2020-08-29 22:15:00,165.9915
"MOOS1",2020-08-29 22:30:00,165.9905
"MOOS1",2020-08-29 22:45:00,165.9885
"MOOS1",2020-08-29 23:00:00,165.9885
"MOOS1",2020-08-29 23:15:00,165.988
"MOOS1",2020-08-29 23:30:00,165.9885
"MOOS1",2020-08-29 23:45:00,165.9855
"MOOS1",2020-08-30 00:00:00,165.9855
"MOOS1",2020-08-30 00:15:00,165.985
"MOOS1",2020-08-30 00:30:00,165.9855
"MOOS1",2020-08-30 00:45:00,165.9835
"MOOS1",2020-08-30 01:00:00,165.983
"MOOS1",2020-08-30 01:15:00,165.9825
"MOOS1",2020-08-30 01:30:00,165.9805
"MOOS1",2020-08-30 01:45:00,165.98
"MOOS1",2020-08-30 02:00:00,165.98
"MOOS1",2020-08-30 02:15:00,165.9775
"MOOS1",2020-08-30 02:30:00,165.973
"MOOS1",2020-08-30 02:45:00,165.9725
"MOOS1",2020-08-30 03:00:00,165.972
"MOOS1",2020-08-30 03:15:00,165.9675
"MOOS1",2020-08-30 03:30:00,165.967
"MOOS1",2020-08-30 03:45:00,165.964
"MOOS1",2020-08-30 04:00:00,165.965
"MOOS1",2020-08-30 04:15:00,165.9605
"MOOS1",2020-08-30 04:30:00,165.9585
"MOOS1",2020-08-30 04:45:00,165.959
"MOOS1",2020-08-30 05:00:00,165.9545
"MOOS1",2020-08-30 05:15:00,165.953
"MOOS1",2020-08-30 05:30:00,165.9515
"MOOS1",2020-08-30 05:45:00,165.9495
"MOOS1",2020-08-30 06:00:00,165.9445
"MOOS1",2020-08-30 06:15:00,165.9405
"MOOS1",2020-08-30 06:30:00,165.9375
"MOOS1",2020-08-30 06:45:00,165.9355
"MOOS1",2020-08-30 07:00:00,165.931
"MOOS1",2020-08-30 07:15:00,165.9275
"MOOS1",2020-08-30 07:30:00,165.9235
"MOOS1",2020-08-30 07:45:00,165.921
"MOOS1",2020-08-30 08:00:00,165.9175
"MOOS1",2020-08-30 08:15:00,165.9125
"MOOS1",2020-08-30 08:30:00,165.9075
"MOOS1",2020-08-30 08:45:00,165.902
"MOOS1",2020-08-30 09:00:00,165.897
"MOOS1",2020-08-30 09:15:00,165.893
"MOOS1",2020-08-30 09:30:00,165.891
"MOOS1",2020-08-30 09:45:00,165.887
"MOOS1",2020-08-30 10:00:00,165.8815
"MOOS1",2020-08-30 10:15:00,165.876
"MOOS1",2020-08-30 10:30:00,165.869
"MOOS1",2020-08-30 10:45:00,165.8645
"MOOS1",2020-08-30 11:00:00,165.858
"MOOS1",2020-08-30 11:15:00,165.8555
"MOOS1",2020-08-30 11:30:00,165.856
"MOOS1",2020-08-30 11:45:00,165.8515
"MOOS1",2020-08-30 12:00:00,165.847
"MOOS1",2020-08-30 12:15:00,165.8425
"MOOS1",2020-08-30 12:30:00,165.838
"MOOS1",2020-08-30 12:45:00,165.833
"MOOS1",2020-08-30 13:00:00,165.832
"MOOS1",2020-08-30 13:15:00,165.8275
"MOOS1",2020-08-30 13:30:00,165.824
"MOOS1",2020-08-30 13:45:00,165.821
"MOOS1",2020-08-30 14:00:00,165.8195
"MOOS1",2020-08-30 14:15:00,165.818
"MOOS1",2020-08-30 14:30:00,165.816
"MOOS1",2020-08-30 14:45:00,165.816
"MOOS1",2020-08-30 15:00:00,165.813
"MOOS1",2020-08-30 15:15:00,165.8135
"MOOS1",2020-08-30 15:30:00,165.8145
"MOOS1",2020-08-30 15:45:00,165.8165
"MOOS1",2020-08-30 16:00:00,165.8135
"MOOS1",2020-08-30 16:15:00,165.8105
"MOOS1",2020-08-30 16:30:00,165.8115
"MOOS1",2020-08-30 16:45:00,165.8055
"MOOS1",2020-08-30 17:00:00,165.809
"MOOS1",2020-08-30 17:15:00,165.807
"MOOS1",2020-08-30 17:30:00,165.803
"MOOS1",2020-08-30 17:45:00,165.8015
