"Project","Site","Date","Time","Type","Location","Pick up date","depth","lat","lon","SampleID","nitrate isotopes","scint_frozen_yn","anions_yn","cations_yn","water isotopes","TNDOC_pour_yn","filtered_uM","spcond","T","sampled_by","comments","DateTime","year"
"DOD","VAUL",2021-05-27,"20:00","stream","autosampler",2021-06-03,NA,NA,NA,"258H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-27 20:00:00,2021
"DOD","FRCH",2021-05-28,"20:00","stream","autosampler",2021-06-01,NA,NA,NA,"172H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-28 20:00:00,2021
"DOD","MOOS",2021-05-28,"20:00","stream","autosampler",NA,NA,NA,NA,"522H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-28 20:00:00,2021
"DOD","POKE",2021-05-28,"13:00","stream","sensors",NA,NA,NA,NA,"508H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-05-28 13:00:00,2021
"DOD","STRT",2021-05-28,"20:00","stream","autosampler",2021-06-02,NA,NA,NA,"564H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-28 20:00:00,2021
"DOD","VAUL",2021-05-28,"20:00","stream","autosampler",2021-06-03,NA,NA,NA,"280H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-28 20:00:00,2021
"DOD","FRCH",2021-05-29,"20:00","stream","autosampler",2021-06-01,NA,NA,NA,"641H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-29 20:00:00,2021
"DOD","MOOS",2021-05-29,"20:00","stream","autosampler",NA,NA,NA,NA,"556H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-29 20:00:00,2021
"DOD","STRT",2021-05-29,"20:00","stream","autosampler",2021-06-02,NA,NA,NA,"554H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-29 20:00:00,2021
"DOD","VAUL",2021-05-29,"20:00","stream","autosampler",2021-06-03,NA,NA,NA,"527H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-29 20:00:00,2021
"DOD","FRCH",2021-05-30,"20:00","stream","autosampler",2021-06-01,NA,NA,NA,"539H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-30 20:00:00,2021
"DOD","MOOS",2021-05-30,"20:00","stream","autosampler",NA,NA,NA,NA,"563H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-30 20:00:00,2021
"DOD","STRT",2021-05-30,"20:00","stream","autosampler",2021-06-02,NA,NA,NA,"179H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-30 20:00:00,2021
"DOD","VAUL",2021-05-30,"20:00","stream","autosampler",2021-06-03,NA,NA,NA,"570H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-30 20:00:00,2021
"DOD","FRCH",2021-05-31,"20:00","stream","autosampler",2021-06-01,NA,NA,NA,"540H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-31 20:00:00,2021
"DOD","MOOS",2021-05-31,"20:00","stream","autosampler",NA,NA,NA,NA,"510H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-31 20:00:00,2021
"DOD","STRT",2021-05-31,"20:00","stream","autosampler",2021-06-02,NA,NA,NA,"525H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-31 20:00:00,2021
"DOD","VAUL",2021-05-31,"20:00","stream","autosampler",2021-06-03,NA,NA,NA,"283H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-05-31 20:00:00,2021
"DOD","FRCH",2021-06-01,"20:00","stream","autosampler",2021-06-01,NA,NA,NA,"476H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-01 20:00:00,2021
"DOD","FRCH",2021-06-01,"10:00","stream","sensors",NA,NA,NA,NA,"594H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-01 10:00:00,2021
"DOD","MOOS",2021-06-01,"20:00","stream","autosampler",NA,NA,NA,NA,"467H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-01 20:00:00,2021
"DOD","MOOS",2021-06-01,"11:40","stream","sensors",NA,NA,NA,NA,"532H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-01 11:40:00,2021
"DOD","STRT",2021-06-01,"20:00","stream","autosampler",2021-06-02,NA,NA,NA,"453H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-01 20:00:00,2021
"DOD","VAUL",2021-06-01,"20:00","stream","autosampler",2021-06-03,NA,NA,NA,"568H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-01 20:00:00,2021
"DOD","FRCH",2021-06-02,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"477H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-02 20:00:00,2021
"DOD","STRT",2021-06-02,"10:35","stream","sensors",NA,NA,NA,NA,"517H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-02 10:35:00,2021
"DOD","VAUL",2021-06-02,"20:00","stream","autosampler",2021-06-03,NA,NA,NA,"638H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-02 20:00:00,2021
"DOD","EM",2021-06-03,"8:30","well","FOX",NA,NA,NA,NA,"103","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-03 08:30:00,2021
"DOD","FRCH",2021-06-03,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"495H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-03 20:00:00,2021
"DOD","POKE",2021-06-03,"14:30","stream","sensors",NA,NA,NA,NA,"276H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-03 14:30:00,2021
"DOD","VAUL",2021-06-03,"10:15","stream","sensors",NA,NA,NA,NA,"602H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-03 10:15:00,2021
"DOD","FRCH",2021-06-04,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"492H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-04 20:00:00,2021
"DOD","MOOS",2021-06-04,"20:00","stream","autosampler",NA,NA,NA,NA,"9648","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-04 20:00:00,2021
"DOD","MOOS",2021-06-04,"14:15","stream","sensors",NA,NA,NA,NA,"562H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-04 14:15:00,2021
"DOD","FRCH",2021-06-05,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"368H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-05 20:00:00,2021
"DOD","MOOS",2021-06-05,"20:00","stream","autosampler",NA,NA,NA,NA,"480H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-05 20:00:00,2021
"DOD","EM",2021-06-06,NA,"ppt","Goldpointe",NA,NA,NA,NA,"9468","n","n","y","y","y","n",0.45,NA,NA,"TKH",NA,NA,2021
"DOD","FRCH",2021-06-06,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"472H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-06 20:00:00,2021
"DOD","MOOS",2021-06-06,"20:00","stream","autosampler",NA,NA,NA,NA,"466H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-06 20:00:00,2021
"DOD","FRCH",2021-06-07,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"9312","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-07 20:00:00,2021
"DOD","MOOS",2021-06-07,"20:00","stream","autosampler",NA,NA,NA,NA,"9635","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-07 20:00:00,2021
"Salcha","SALCHA",2021-06-07,"9:10","stream","sensors",NA,NA,64.471528,-146.928056,"499H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-07 09:10:00,2021
"DOD","FRCH",2021-06-08,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"493H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-08 20:00:00,2021
"DOD","MOOS",2021-06-08,"20:00","stream","autosampler",NA,NA,NA,NA,"487H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-08 20:00:00,2021
"DOD","FRCH",2021-06-09,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"373H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-09 20:00:00,2021
"DOD","MOOS",2021-06-09,"20:00","stream","autosampler",NA,NA,NA,NA,"9672","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-09 20:00:00,2021
"DOD","FRCH",2021-06-10,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"9667","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-10 20:00:00,2021
"DOD","MOOS",2021-06-10,"20:00","stream","autosampler",NA,NA,NA,NA,"4124","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-10 20:00:00,2021
"DOD","MOOS",2021-06-10,"20:00","stream","autosampler",NA,NA,NA,NA,"412H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-10 20:00:00,2021
"DOD","MOOS",2021-06-10,"13:15","stream","sensors",NA,NA,NA,NA,"463H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-10 13:15:00,2021
"DOD","POKE",2021-06-10,"13:33","stream","sensors",NA,NA,NA,NA,"469H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-10 13:33:00,2021
"DOD","FRCH",2021-06-11,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"9673","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-11 20:00:00,2021
"DOD","MOOS",2021-06-11,"20:00","stream","autosampler",NA,NA,NA,NA,"9994","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-11 20:00:00,2021
"DOD","FRCH",2021-06-12,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"491H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-12 20:00:00,2021
"DOD","MOOS",2021-06-12,"20:00","stream","autosampler",NA,NA,NA,NA,"478H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-12 20:00:00,2021
"DOD","FRCH",2021-06-13,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"9281","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-13 20:00:00,2021
"DOD","MOOS",2021-06-13,"20:00","stream","autosampler",NA,NA,NA,NA,"454H","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-13 20:00:00,2021
"DOD","FRCH",2021-06-14,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"9754","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-14 20:00:00,2021
"DOD","MOOS",2021-06-14,"20:00","stream","autosampler",NA,NA,NA,NA,"9717","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-14 20:00:00,2021
"DOD","POKE",2021-06-14,"12:15","stream","sensors",NA,NA,NA,NA,"465H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-14 12:15:00,2021
"DOD","VAUL",2021-06-14,"20:00","stream","autosampler",NA,NA,NA,NA,"9958","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-14 20:00:00,2021
"DOD","VAUL",2021-06-14,"9:45","stream","sensors",NA,NA,NA,NA,"437H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-14 09:45:00,2021
"DOD","EM",2021-06-15,NA,"ppt","Goldpointe",NA,NA,NA,NA,"520H","y","n","y","y","y","n",0.45,NA,NA,"TKH",NA,NA,2021
"DOD","FRCH",2021-06-15,"20:00","stream","autosampler",2021-06-15,NA,NA,NA,"4509","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-15 20:00:00,2021
"DOD","FRCH",2021-06-15,"11:00","stream","sensors",NA,NA,NA,NA,"474H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-15 11:00:00,2021
"DOD","MOOS",2021-06-15,"14:00","stream","sensors",NA,NA,NA,NA,"483H","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-15 14:00:00,2021
"DOD","VAUL",2021-06-15,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9575","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-15 20:00:00,2021
"DOD","FRCH",2021-06-16,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9752","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-16 20:00:00,2021
"DOD","VAUL",2021-06-16,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"12609","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-16 20:00:00,2021
"DOD","FRCH",2021-06-17,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9758","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-17 20:00:00,2021
"DOD","VAUL",2021-06-17,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9661","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-17 20:00:00,2021
"DOD","FRCH",2021-06-18,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"H1304","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-18 20:00:00,2021
"DOD","VAUL",2021-06-18,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9934","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-18 20:00:00,2021
"DOD","FRCH",2021-06-19,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9728","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-19 20:00:00,2021
"DOD","VAUL",2021-06-19,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"133455","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-19 20:00:00,2021
"DOD","FRCH",2021-06-20,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"7766","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-20 20:00:00,2021
"DOD","VAUL",2021-06-20,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9684","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-20 20:00:00,2021
"DOD","CRBU",2021-06-21,"12:25","stream","confluence",NA,NA,NA,NA,"9572","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-21 12:25:00,2021
"DOD","FRCH",2021-06-21,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9778","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-21 20:00:00,2021
"DOD","POKE",2021-06-21,"11:30","stream",NA,NA,NA,NA,NA,"142","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-21 11:30:00,2021
"DOD","POKE",2021-06-21,"20:00","stream","autosampler",2021-06-23,NA,NA,NA,"12316","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-21 20:00:00,2021
"DOD","VAUL",2021-06-21,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9028","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-21 20:00:00,2021
"Salcha","SALCHA",2021-06-21,"9:00","stream","sensors",NA,NA,64.471528,-146.928056,"B211","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-21 09:00:00,2021
"DOD","FRCH",2021-06-22,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"4439","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-22 20:00:00,2021
"DOD","POKE",2021-06-22,"20:00","stream","autosampler",2021-06-23,NA,NA,NA,"7339","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-22 20:00:00,2021
"DOD","VAUL",2021-06-22,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9642","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-22 20:00:00,2021
"DOD","CRBU",2021-06-23,"12:45","stream","confluence",NA,NA,NA,NA,"9671","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-23 12:45:00,2021
"DOD","FRCH",2021-06-23,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"12209","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-23 20:00:00,2021
"DOD","POKE",2021-06-23,"20:00","stream","autosampler",2021-06-23,NA,NA,NA,"9613","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-23 20:00:00,2021
"DOD","POKE",2021-06-23,"12:55","stream","sensors",NA,NA,NA,NA,"9696","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-23 12:55:00,2021
"DOD","VAUL",2021-06-23,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"4455","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-23 20:00:00,2021
"DOD","FRCH",2021-06-24,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9612","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-24 20:00:00,2021
"DOD","POKE",2021-06-24,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"7893","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-24 20:00:00,2021
"DOD","VAUL",2021-06-24,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9689","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-24 20:00:00,2021
"DOD","FRCH",2021-06-25,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9695","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-25 20:00:00,2021
"DOD","POKE",2021-06-25,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9836","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-25 20:00:00,2021
"DOD","VAUL",2021-06-25,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9446","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-25 20:00:00,2021
"DOD","FRCH",2021-06-26,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9832","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-26 20:00:00,2021
"DOD","POKE",2021-06-26,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9984","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-26 20:00:00,2021
"DOD","VAUL",2021-06-26,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"11991","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-26 20:00:00,2021
"DOD","FRCH",2021-06-27,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9897","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-27 20:00:00,2021
"DOD","POKE",2021-06-27,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9551","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-27 20:00:00,2021
"DOD","VAUL",2021-06-27,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"7798","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-27 20:00:00,2021
"DOD","FRCH",2021-06-28,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"7074","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-28 20:00:00,2021
"DOD","POKE",2021-06-28,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9699","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-28 20:00:00,2021
"DOD","STRT",2021-06-28,"11:30","stream","sensors",NA,NA,NA,NA,"9837",NA,"y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-28 11:30:00,2021
"DOD","STRT",2021-06-28,"20:00","stream","autosampler",2021-07-14,NA,NA,NA,"12215","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-28 20:00:00,2021
"DOD","VAUL",2021-06-28,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9626","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-28 20:00:00,2021
"DOD","CRBU",2021-06-29,"15:00","stream","confluence",NA,NA,NA,NA,"9247","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-29 15:00:00,2021
"DOD","EM",2021-06-29,"9:20","upwelling","VAUL",NA,NA,65.0309,147.70389,"9609","y","y","y","y","y","y",0.7,NA,NA,NA,"flowpath point 1",2021-06-29 09:20:00,2021
"DOD","EM",2021-06-29,"9:30","upwelling","VAUL",NA,NA,65.0306,-147.70552,"9707","y","y","y","y","y","y",0.7,NA,NA,NA,"flowpath point 2",2021-06-29 09:30:00,2021
"DOD","EM",2021-06-29,"9:30","upwelling","VAUL",NA,NA,65.0306,-147.70552,"9707","y","y","y","y","y","y",0.7,NA,NA,NA,"flowpath point 2",2021-06-29 09:30:00,2021
"DOD","EM",2021-06-29,"9:20","bog","VAUL",NA,NA,65.03103,-147.70343,"9718","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-29 09:20:00,2021
"DOD","EM",2021-06-29,"9:20","bog","VAUL",NA,NA,65.03103,-147.70343,"9718","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-29 09:20:00,2021
"DOD","EM",2021-06-29,"9:30","upwelling","VAUL",NA,NA,65.03046,-147.70613,"9725","y","y","y","y","y","y",0.7,NA,NA,NA,"flowpath point 3",2021-06-29 09:30:00,2021
"DOD","EM",2021-06-29,"9:30","upwelling","VAUL",NA,NA,65.03046,-147.70613,"9725","y","y","y","y","y","y",0.7,NA,NA,NA,"flowpath point 3",2021-06-29 09:30:00,2021
"DOD","EM",2021-06-29,"8:30","well","FOX",NA,NA,NA,NA,"133810","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-29 08:30:00,2021
"DOD","EM",2021-06-29,"9:35","upwelling","VAUL",NA,NA,65.03047,-147.70697,"350H","y","y","y","y","y","y",0.7,NA,NA,NA,"flowpath point 4",2021-06-29 09:35:00,2021
"DOD","EM",2021-06-29,"9:35","upwelling","VAUL",NA,NA,65.03047,-147.70697,"350H","y","y","y","y","y","y",0.7,NA,NA,NA,"flowpath point 4",2021-06-29 09:35:00,2021
"DOD","FRCH",2021-06-29,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9756","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-29 20:00:00,2021
"DOD","POKE",2021-06-29,"14:45","stream","sensors",NA,NA,NA,NA,"4448","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-29 14:45:00,2021
"DOD","POKE",2021-06-29,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"9213","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-29 20:00:00,2021
"DOD","STRT",2021-06-29,"20:00","stream","autosampler",2021-07-14,NA,NA,NA,"7205","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-29 20:00:00,2021
"DOD","VAUL",2021-06-29,"20:00","stream","autosampler",2021-06-29,NA,NA,NA,"9235","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-29 20:00:00,2021
"DOD","VAUL",2021-06-29,"10:30","stream","sensors",NA,NA,NA,NA,"9606","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-29 10:30:00,2021
"DOD","EM",2021-06-29,"9:20","upwelling","VAUL",NA,NA,65.0309,-147.70389,"9609","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-29 09:20:00,2021
"DOD","FRCH",2021-06-30,"20:00","stream","autosampler",2021-06-30,NA,NA,NA,"9452","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-30 20:00:00,2021
"DOD","FRCH",2021-06-30,"10:00","stream","sensors",NA,NA,NA,NA,"9895","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-30 10:00:00,2021
"DOD","MOOS",2021-06-30,"12:00","stream","sensors",NA,NA,NA,NA,"1916","y","y","y","y","y","y",0.7,NA,NA,NA,NA,2021-06-30 12:00:00,2021
"DOD","MOOS",2021-06-30,"20:00","stream","autosampler",NA,NA,NA,NA,"9993","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-30 20:00:00,2021
"DOD","POKE",2021-06-30,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"12315","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-30 20:00:00,2021
"DOD","STRT",2021-06-30,"20:00","stream","autosampler",2021-07-14,NA,NA,NA,"9677","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-30 20:00:00,2021
"DOD","VAUL",2021-06-30,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"9666","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-06-30 20:00:00,2021
"DOD","FRCH",2021-07-01,"20:00","stream","autosampler",2021-07-12,NA,NA,NA,"123","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-01 20:00:00,2021
"DOD","MOOS",2021-07-01,"20:00","stream","autosampler",NA,NA,NA,NA,"9588","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-01 20:00:00,2021
"DOD","POKE",2021-07-01,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"9178","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-01 20:00:00,2021
"DOD","STRT",2021-07-01,"20:00","stream","autosampler",2021-07-14,NA,NA,NA,"9692","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-01 20:00:00,2021
"DOD","VAUL",2021-07-01,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"12531","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-01 20:00:00,2021
"DOD","FRCH",2021-07-02,"20:00","stream","autosampler",2021-07-12,NA,NA,NA,"125","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-02 20:00:00,2021
"DOD","MOOS",2021-07-02,"20:00","stream","autosampler",NA,NA,NA,NA,"9975","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-02 20:00:00,2021
"DOD","POKE",2021-07-02,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"9579","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-02 20:00:00,2021
"DOD","VAUL",2021-07-02,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"9716","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-02 20:00:00,2021
"DOD","FRCH",2021-07-03,"20:00","stream","autosampler",2021-07-12,NA,NA,NA,"9873","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-03 20:00:00,2021
"DOD","MOOS",2021-07-03,"20:00","stream","autosampler",NA,NA,NA,NA,"9662","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-03 20:00:00,2021
"DOD","POKE",2021-07-03,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"8129","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-03 20:00:00,2021
"DOD","STRT",2021-07-03,"20:00","stream","autosampler",2021-07-14,NA,NA,NA,"9634","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-03 20:00:00,2021
"DOD","VAUL",2021-07-03,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"9770","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-03 20:00:00,2021
"DOD","FRCH",2021-07-04,"20:00","stream","autosampler",2021-07-12,NA,NA,NA,"10077","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-04 20:00:00,2021
"DOD","MOOS",2021-07-04,"20:00","stream","autosampler",NA,NA,NA,NA,"9573","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-04 20:00:00,2021
"DOD","POKE",2021-07-04,"20:00","stream","autosampler",2021-07-13,NA,NA,NA,"9571","n","y","y","y","n","y",0.7,NA,NA,NA,NA,2021-07-04 20:00:00,2021
