"Site","DateTime","MeanDischarge","CRREL_Precip","Caribou_Precip","Precip","twentyfour","fourtyeight"
"POKE",2020-08-17 13:45:00,1091.61586365208,NA,NA,NA,0,0
"POKE",2020-08-17 14:00:00,1079.51305939094,0,0,0,0,0
"POKE",2020-08-17 14:15:00,1082.85477309267,NA,NA,NA,0,0
"POKE",2020-08-17 14:30:00,1085.38287418359,NA,NA,NA,0,0
"POKE",2020-08-17 14:45:00,1085.38287418359,NA,NA,NA,0,0
"POKE",2020-08-17 15:00:00,1064.06854142837,0,0,0,0,0
"POKE",2020-08-17 15:15:00,1077.88583416946,NA,NA,NA,0,0
"POKE",2020-08-17 15:30:00,1080.41393526038,NA,NA,NA,0,0
"POKE",2020-08-17 15:45:00,1083.75564896199,NA,NA,NA,0,0
"POKE",2020-08-17 16:00:00,1085.83331211813,0,0,0,0,0
"POKE",2020-08-17 16:15:00,1079.60032264964,NA,NA,NA,0,0
"POKE",2020-08-17 16:30:00,1081.67798580579,NA,NA,NA,0,0
"POKE",2020-08-17 16:45:00,1082.12842374051,NA,NA,NA,0,0
"POKE",2020-08-17 17:00:00,1087.54780059832,0,0,0,0,0
"POKE",2020-08-17 17:15:00,1088.81185114372,NA,NA,NA,0,0
"POKE",2020-08-17 17:30:00,1068.31113099924,NA,NA,NA,0,0
"POKE",2020-08-17 17:45:00,1088.81185114372,NA,NA,NA,0,0
"POKE",2020-08-17 18:00:00,1085.92057537683,0,0,0,0,0
"POKE",2020-08-17 18:15:00,1074.99455840257,NA,NA,NA,0,0
"POKE",2020-08-17 18:30:00,1073.36733318103,NA,NA,NA,0,0
"POKE",2020-08-17 18:45:00,1070.83923209016,NA,NA,NA,0,0
"POKE",2020-08-17 19:00:00,1075.44499633729,0,0,0,0,0
"POKE",2020-08-17 19:15:00,1077.52265949349,NA,NA,NA,0,0
"POKE",2020-08-17 19:30:00,1082.57886167523,NA,NA,NA,0,0
"POKE",2020-08-17 19:45:00,1069.5751815447,NA,NA,NA,0,0
"POKE",2020-08-17 20:00:00,1081.31481112976,0,0,0,0,0
"POKE",2020-08-17 20:15:00,1083.84291222069,NA,NA,NA,0,0
"POKE",2020-08-17 20:30:00,1069.21200686868,NA,NA,NA,0,0
"POKE",2020-08-17 20:45:00,1081.76524906448,NA,NA,NA,0,0
"POKE",2020-08-17 21:00:00,1075.89543427189,0,0,0,0,0
"POKE",2020-08-17 21:15:00,1078.42353536276,NA,NA,NA,0,0
"POKE",2020-08-17 21:30:00,1079.23714797362,NA,NA,NA,0,0
"POKE",2020-08-17 21:45:00,1089.26228907844,NA,NA,NA,0,0
"POKE",2020-08-17 22:00:00,1078.42353536276,0,0,0,0,0
"POKE",2020-08-17 22:15:00,1079.23714797362,NA,NA,NA,0,0
"POKE",2020-08-17 22:30:00,1084.29335015535,NA,NA,NA,0,0
"POKE",2020-08-17 22:45:00,1088.4486764677,NA,NA,NA,0,0
"POKE",2020-08-17 23:00:00,1086.37101331149,0,0,0,0,0
"POKE",2020-08-17 23:15:00,1094.31849126017,NA,NA,NA,0,0
"POKE",2020-08-17 23:30:00,1083.84291222069,NA,NA,NA,0,0
"POKE",2020-08-17 23:45:00,1079.68758590816,NA,NA,NA,0,0
"POKE",2020-08-18 00:00:00,1084.65652483137,0,0,0,0,0
"POKE",2020-08-18 00:15:00,1084.65652483137,NA,NA,NA,0,0
"POKE",2020-08-18 00:30:00,1093.05444071471,NA,NA,NA,0,0
"POKE",2020-08-18 00:45:00,1083.84291222069,NA,NA,NA,0,0
"POKE",2020-08-18 01:00:00,1086.73418798757,0,0,0,0,0
"POKE",2020-08-18 01:15:00,1085.92057537683,NA,NA,NA,0,0
"POKE",2020-08-18 01:30:00,1091.33995223459,NA,NA,NA,0,0
"POKE",2020-08-18 01:45:00,1076.70904688275,NA,NA,NA,0,0
"POKE",2020-08-18 02:00:00,1092.15356484533,0,0,0,0,0
"POKE",2020-08-18 02:15:00,1088.81185114372,NA,NA,NA,0,0
"POKE",2020-08-18 02:30:00,1075.44499633729,NA,NA,NA,0,0
"POKE",2020-08-18 02:45:00,1079.60032264964,NA,NA,NA,0,0
"POKE",2020-08-18 03:00:00,1079.60032264964,0,0,0,0,0
"POKE",2020-08-18 03:15:00,1088.81185114372,NA,NA,NA,0,0
"POKE",2020-08-18 03:30:00,1088.81185114372,NA,NA,NA,0,0
"POKE",2020-08-18 03:45:00,1082.94203635125,NA,NA,NA,0,0
"POKE",2020-08-18 04:00:00,1090.88951429992,0,0,0,0,0
"POKE",2020-08-18 04:15:00,962.465816575452,NA,NA,NA,0,0
"POKE",2020-08-18 04:30:00,941.965096430969,NA,NA,NA,0,0
"POKE",2020-08-18 04:45:00,940.701045885507,NA,NA,NA,0,0
"POKE",2020-08-18 05:00:00,944.042759587115,0,0,0,0,0
"POKE",2020-08-18 05:15:00,936.095281638496,NA,NA,NA,0,0
"POKE",2020-08-18 05:30:00,997.147004137165,NA,NA,NA,0,0
"POKE",2020-08-18 05:45:00,996.333391526423,NA,NA,NA,0,0
"POKE",2020-08-18 06:00:00,1001.30233044951,0,0,0,0,0
"POKE",2020-08-18 06:15:00,986.671425097564,NA,NA,NA,0,0
"POKE",2020-08-18 06:30:00,996.696566202503,NA,NA,NA,0,0
"POKE",2020-08-18 06:45:00,984.956936617556,NA,NA,NA,0,0
"POKE",2020-08-18 07:00:00,987.485037708364,0,0,0,0,0
"POKE",2020-08-18 07:15:00,987.485037708364,NA,NA,NA,0,0
"POKE",2020-08-18 07:30:00,1006.27126937272,NA,NA,NA,0,0
"POKE",2020-08-18 07:45:00,985.407374552102,NA,NA,NA,0,0
"POKE",2020-08-18 08:00:00,979.537559759628,0,0,0,0,0
"POKE",2020-08-18 08:15:00,998.323791423987,NA,NA,NA,0,0
"POKE",2020-08-18 08:30:00,991.640364020772,NA,NA,NA,0,0
"POKE",2020-08-18 08:45:00,996.246128267783,NA,NA,NA,0,0
"POKE",2020-08-18 09:00:00,987.034599773702,0,0,0,0,0
"POKE",2020-08-18 09:15:00,977.009458668763,NA,NA,NA,0,0
"POKE",2020-08-18 09:30:00,975.745408123301,NA,NA,NA,0,0
"POKE",2020-08-18 09:45:00,993.718027176918,NA,NA,NA,0,0
"POKE",2020-08-18 10:00:00,968.248368109402,0,0,0,0,0
"POKE",2020-08-18 10:15:00,979.537559759628,NA,NA,NA,0,0
"POKE",2020-08-18 10:30:00,974.481357577839,NA,NA,NA,0,0
"POKE",2020-08-18 10:45:00,983.692886072095,NA,NA,NA,0,0
"POKE",2020-08-18 11:00:00,984.506498682778,0,0,0,0,0
"POKE",2020-08-18 11:15:00,978.273509214225,NA,NA,NA,0,0
"POKE",2020-08-18 11:30:00,985.77054922824,NA,NA,NA,0,0
"POKE",2020-08-18 11:45:00,981.615222915832,NA,NA,NA,0,0
"POKE",2020-08-18 12:00:00,979.087121824909,0,0,0,0,0
"POKE",2020-08-18 12:15:00,989.112262929848,NA,NA,NA,0,0
"POKE",2020-08-18 12:30:00,987.034599773702,NA,NA,NA,0,0
"POKE",2020-08-18 12:45:00,981.615222915832,NA,NA,NA,0,0
"POKE",2020-08-18 13:00:00,992.904414566176,0,0,0,0,0
"POKE",2020-08-18 13:15:00,973.667744967155,NA,NA,NA,0,0
"POKE",2020-08-18 13:30:00,972.854132356413,NA,NA,NA,0,0
"POKE",2020-08-18 13:45:00,966.621142887801,NA,NA,NA,0,0
"POKE",2020-08-18 14:00:00,976.646283992741,0,0,0,0,0
"POKE",2020-08-18 14:15:00,987.935475642968,NA,NA,NA,0,0
"POKE",2020-08-18 14:30:00,977.910334538145,NA,NA,NA,0,0
"POKE",2020-08-18 14:45:00,989.199526188429,NA,NA,NA,0,0
"POKE",2020-08-18 15:00:00,989.649964123091,0,0,0,0,0
"POKE",2020-08-18 15:15:00,993.805290435557,NA,NA,NA,0,0
"POKE",2020-08-18 15:30:00,975.019058771257,NA,NA,NA,0,0
"POKE",2020-08-18 15:45:00,988.836351512407,NA,NA,NA,0,0
"POKE",2020-08-18 16:00:00,978.811210407584,0,0,0,0,0
"POKE",2020-08-18 16:15:00,973.391833549656,NA,NA,NA,0,0
"POKE",2020-08-18 16:30:00,982.603362043854,NA,NA,NA,0,0
"POKE",2020-08-18 16:45:00,980.075260952988,NA,NA,NA,0,0
"POKE",2020-08-18 17:00:00,982.603362043854,0,0,0,0,0
"POKE",2020-08-18 17:15:00,980.075260952988,NA,NA,NA,0,0
"POKE",2020-08-18 17:30:00,975.919934640522,NA,NA,NA,0,0
"POKE",2020-08-18 17:45:00,1001.84003164282,NA,NA,NA,0,0
"POKE",2020-08-18 18:00:00,973.842271484376,0,0,0,0,0
"POKE",2020-08-18 18:15:00,988.473176836385,NA,NA,NA,0,0
"POKE",2020-08-18 18:30:00,988.473176836385,NA,NA,NA,0,0
"POKE",2020-08-18 18:45:00,979.71208627685,NA,NA,NA,0,0
"POKE",2020-08-18 19:00:00,993.078941083397,0,0,0,0,0
"POKE",2020-08-18 19:15:00,980.976136822253,NA,NA,NA,0,0
"POKE",2020-08-18 19:30:00,978.448035731446,NA,NA,NA,0,0
"POKE",2020-08-18 19:45:00,994.79342956352,NA,NA,NA,0,0
"POKE",2020-08-18 20:00:00,982.240187367715,0,0,0,0,0
"POKE",2020-08-18 20:15:00,979.71208627685,NA,NA,NA,0,0
"POKE",2020-08-18 20:30:00,988.923614771047,NA,NA,NA,0,0
"POKE",2020-08-18 20:45:00,986.845951614785,NA,NA,NA,0,0
"POKE",2020-08-18 21:00:00,983.504237913177,0,0,0,0,0
"POKE",2020-08-18 21:15:00,996.871092719724,NA,NA,NA,0,0
"POKE",2020-08-18 21:30:00,998.135143265128,NA,NA,NA,0,0
"POKE",2020-08-18 21:45:00,988.110002160189,NA,NA,NA,0,0
"POKE",2020-08-18 22:00:00,996.057480108982,0,0,0,0,0
"POKE",2020-08-18 22:15:00,986.032339004043,NA,NA,NA,0,0
"POKE",2020-08-18 22:30:00,1001.92729490146,NA,NA,NA,0,0
"POKE",2020-08-18 22:45:00,996.507918043702,NA,NA,NA,0,0
"POKE",2020-08-18 23:00:00,1004.45539599232,0,0,0,0,0
"POKE",2020-08-18 23:15:00,1010.32521078485,NA,NA,NA,0,0
"POKE",2020-08-18 23:30:00,998.22240652371,NA,NA,NA,0,0
"POKE",2020-08-18 23:45:00,1006.53305914853,NA,NA,NA,0,0
"POKE",2020-08-19 00:00:00,1001.11368229071,0,0,0,0,0
"POKE",2020-08-19 00:15:00,1001.11368229071,NA,NA,NA,0,0
"POKE",2020-08-19 00:30:00,989.824490640371,NA,NA,NA,0,0
"POKE",2020-08-19 00:45:00,997.771968589106,NA,NA,NA,0,0
"POKE",2020-08-19 01:00:00,1001.11368229071,0,0,0,0,0
"POKE",2020-08-19 01:15:00,996.507918043702,NA,NA,NA,0,0
"POKE",2020-08-19 01:30:00,986.032339004043,NA,NA,NA,0,0
"POKE",2020-08-19 01:45:00,993.979816952837,NA,NA,NA,0,0
"POKE",2020-08-19 02:00:00,992.715766407375,0,0,0,0,0
"POKE",2020-08-19 02:15:00,983.504237913177,NA,NA,NA,0,0
"POKE",2020-08-19 02:30:00,992.265328472655,NA,NA,NA,0,0
"POKE",2020-08-19 02:45:00,985.131463134778,NA,NA,NA,0,0
"POKE",2020-08-19 03:00:00,985.131463134778,0,0,0,0,0
"POKE",2020-08-19 03:15:00,988.473176836385,NA,NA,NA,0,0
"POKE",2020-08-19 03:30:00,977.183985185984,NA,NA,NA,0,0
"POKE",2020-08-19 03:45:00,985.945075745462,NA,NA,NA,0,0
"POKE",2020-08-19 04:00:00,985.945075745462,0,0,0,0,0
"POKE",2020-08-19 04:15:00,980.525698887592,NA,NA,NA,0,0
"POKE",2020-08-19 04:30:00,985.4946378108,NA,NA,NA,0,0
"POKE",2020-08-19 04:45:00,984.681025200058,NA,NA,NA,0,0
"POKE",2020-08-19 05:00:00,988.836351512407,0,0,0,0,0
"POKE",2020-08-19 05:15:00,998.861492617347,NA,NA,NA,0,0
"POKE",2020-08-19 05:30:00,992.991677824699,NA,NA,NA,0,0
"POKE",2020-08-19 05:45:00,975.019058771257,NA,NA,NA,0,0
"POKE",2020-08-19 06:00:00,983.780149330618,0,0,0,0,0
"POKE",2020-08-19 06:15:00,982.966536719876,NA,NA,NA,0,0
"POKE",2020-08-19 06:30:00,983.780149330618,NA,NA,NA,0,0
"POKE",2020-08-19 06:45:00,990.463576733833,NA,NA,NA,0,0
"POKE",2020-08-19 07:00:00,992.541239890154,0,0,0,0,0
"POKE",2020-08-19 07:15:00,976.646283992741,NA,NA,NA,0,0
"POKE",2020-08-19 07:30:00,996.333391526423,NA,NA,NA,0,0
"POKE",2020-08-19 07:45:00,1007.62258317671,NA,NA,NA,0,0
"POKE",2020-08-19 08:00:00,1021.43987591797,0,0,0,0,0
"POKE",2020-08-19 08:15:00,1032.7290675682,NA,NA,NA,0,0
"POKE",2020-08-19 08:30:00,1026.04564016499,NA,NA,NA,0,0
"POKE",2020-08-19 08:45:00,1019.36221276165,NA,NA,NA,0,0
"POKE",2020-08-19 09:00:00,1013.49239796918,0,0,0,0,0
"POKE",2020-08-19 09:15:00,1000.93915577349,NA,NA,NA,0,0
"POKE",2020-08-19 09:30:00,1007.62258317671,NA,NA,NA,0,0
"POKE",2020-08-19 09:45:00,1004.64404415112,NA,NA,NA,0,0
"POKE",2020-08-19 10:00:00,1009.24980839819,0,0,0,0,0
"POKE",2020-08-19 10:15:00,992.541239890154,NA,NA,NA,0,0
"POKE",2020-08-19 10:30:00,999.224667293369,NA,NA,NA,0,0
"POKE",2020-08-19 10:45:00,1002.11594306026,NA,NA,NA,0,0
"POKE",2020-08-19 11:00:00,996.246128267783,0,0,0,0,0
"POKE",2020-08-19 11:15:00,997.510178813187,NA,NA,NA,0,0
"POKE",2020-08-19 11:30:00,994.168465111579,NA,NA,NA,0,0
"POKE",2020-08-19 11:45:00,989.562700864568,NA,NA,NA,0,0
"POKE",2020-08-19 12:00:00,1006.27126937272,0,0,0,0,0
"POKE",2020-08-19 12:15:00,992.904414566176,NA,NA,NA,0,0
"POKE",2020-08-19 12:30:00,994.982077722379,NA,NA,NA,0,0
"POKE",2020-08-19 12:45:00,1001.66550512559,NA,NA,NA,0,0
"POKE",2020-08-19 13:00:00,990.37631347531,0,0,0,0,0
"POKE",2020-08-19 13:15:00,984.956936617556,NA,NA,NA,0,0
"POKE",2020-08-19 13:30:00,981.615222915832,NA,NA,NA,0,0
"POKE",2020-08-19 13:45:00,1007.53531991813,NA,NA,NA,0,0
"POKE",2020-08-19 14:00:00,991.640364020772,0,0,0,0,0
"POKE",2020-08-19 14:15:00,987.034599773702,NA,NA,NA,0,0
"POKE",2020-08-19 14:30:00,989.562700864568,NA,NA,NA,0,0
"POKE",2020-08-19 14:45:00,987.034599773702,NA,NA,NA,0,0
"POKE",2020-08-19 15:00:00,993.718027176918,0.508,0,0.254,0.254,0.254
"POKE",2020-08-19 15:15:00,988.298650319164,NA,NA,NA,0.254,0.254
"POKE",2020-08-19 15:30:00,992.453976631456,NA,NA,NA,0.254,0.254
"POKE",2020-08-19 15:45:00,984.956936617556,NA,NA,NA,0.254,0.254
"POKE",2020-08-19 16:00:00,989.112262929848,0.254,0,0.127,0.381,0.381
"POKE",2020-08-19 16:15:00,982.428835526633,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 16:30:00,976.559020734043,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 16:45:00,974.481357577839,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 17:00:00,983.692886072095,0,0,0,0.381,0.381
"POKE",2020-08-19 17:15:00,981.615222915832,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 17:30:00,990.37631347531,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 17:45:00,980.35117237037,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 18:00:00,981.164784981171,0,0,0,0.381,0.381
"POKE",2020-08-19 18:15:00,985.77054922824,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 18:30:00,983.692886072095,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 18:45:00,984.506498682778,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 19:00:00,969.061980720086,0,0,0,0.381,0.381
"POKE",2020-08-19 19:15:00,985.77054922824,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 19:30:00,977.823071279447,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 19:45:00,973.217307032435,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 20:00:00,978.636683890305,0,0,0,0.381,0.381
"POKE",2020-08-19 20:15:00,968.611542785366,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 20:30:00,975.294970188581,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 20:45:00,970.68920594157,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 21:00:00,975.294970188581,0,0,0,0.381,0.381
"POKE",2020-08-19 21:15:00,974.030919643177,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 21:30:00,961.92811538215,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 21:45:00,975.294970188581,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 22:00:00,977.372633344901,0,0,0,0.381,0.381
"POKE",2020-08-19 22:15:00,953.980637433415,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 22:30:00,965.269829083758,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 22:45:00,961.477677447489,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 23:00:00,970.68920594157,0,0,0,0.381,0.381
"POKE",2020-08-19 23:15:00,964.005778538354,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 23:30:00,962.741727992892,NA,NA,NA,0.381,0.381
"POKE",2020-08-19 23:45:00,944.769108939334,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 00:00:00,966.0834416945,0,0,0,0.381,0.381
"POKE",2020-08-20 00:15:00,966.0834416945,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 00:30:00,944.769108939334,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 00:45:00,951.452536342549,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 01:00:00,954.794250044273,0,0,0,0.381,0.381
"POKE",2020-08-20 01:15:00,948.924435251625,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 01:30:00,954.343812109553,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 01:45:00,966.897054305242,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 02:00:00,953.07976156415,0,0,0,0.381,0.381
"POKE",2020-08-20 02:15:00,956.421475265757,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 02:30:00,951.002098407946,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 02:45:00,959.400014291285,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 03:00:00,959.400014291285,0,0,0,0.381,0.381
"POKE",2020-08-20 03:15:00,960.664064836747,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 03:30:00,966.0834416945,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 03:45:00,952.716586887953,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 04:00:00,958.949576356565,0,0,0,0.381,0.381
"POKE",2020-08-20 04:15:00,948.924435251625,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 04:30:00,954.343812109553,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 04:45:00,965.63300375978,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 05:00:00,956.421475265757,0,0,0,0.381,0.381
"POKE",2020-08-20 05:15:00,957.235087876441,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 05:30:00,964.732127890515,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 05:45:00,968.524279526842,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 06:00:00,954.706986785575,0,0,0,0.381,0.381
"POKE",2020-08-20 06:15:00,940.889694044425,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 06:30:00,956.784649941721,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 06:45:00,948.47399731708,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 07:00:00,958.499138421903,0,0,0,0.381,0.381
"POKE",2020-08-20 07:15:00,969.788330072304,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 07:30:00,965.182565825118,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 07:45:00,960.126363643329,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 08:00:00,956.784649941721,0,0,0,0.381,0.381
"POKE",2020-08-20 08:15:00,960.939976254187,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 08:30:00,942.967357200629,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 08:45:00,957.598262552463,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 09:00:00,957.598262552463,0,0,0,0.381,0.381
"POKE",2020-08-20 09:15:00,945.858632967516,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 09:30:00,945.045020356774,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 09:45:00,949.650784603844,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 10:00:00,956.334212007059,0,0,0,0.381,0.381
"POKE",2020-08-20 10:15:00,958.411875163321,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 10:30:00,963.017639410391,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 10:45:00,949.650784603844,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 11:00:00,958.862313097925,0,0,0,0.381,0.381
"POKE",2020-08-20 11:15:00,953.442936240113,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 11:30:00,974.757268995338,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 11:45:00,978.549420631665,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 12:00:00,955.971037330979,0,0,0,0.381,0.381
"POKE",2020-08-20 12:15:00,981.891134333273,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 12:30:00,965.182565825118,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 12:45:00,962.291290058172,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 13:00:00,965.63300375978,0,0,0,0.381,0.381
"POKE",2020-08-20 13:15:00,973.580481708574,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 13:30:00,974.844532254036,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 13:45:00,973.580481708574,NA,NA,NA,0.381,0.381
"POKE",2020-08-20 14:00:00,973.580481708574,0,3.556,1.778,2.159,2.159
"POKE",2020-08-20 14:15:00,975.658144864719,NA,NA,NA,2.159,2.159
"POKE",2020-08-20 14:30:00,964.819391149096,NA,NA,NA,2.159,2.159
"POKE",2020-08-20 14:45:00,970.23876800685,NA,NA,NA,2.159,2.159
"POKE",2020-08-20 15:00:00,966.897054305242,0,0.508,0.254,2.159,2.413
"POKE",2020-08-20 15:15:00,958.135963745881,NA,NA,NA,2.159,2.413
"POKE",2020-08-20 15:30:00,958.949576356565,NA,NA,NA,2.159,2.413
"POKE",2020-08-20 15:45:00,968.974717461388,NA,NA,NA,2.159,2.413
"POKE",2020-08-20 16:00:00,965.63300375978,0,0,0,2.032,2.413
"POKE",2020-08-20 16:15:00,958.949576356565,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 16:30:00,964.819391149096,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 16:45:00,972.316431163112,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 17:00:00,951.452536342549,0,0,0,2.032,2.413
"POKE",2020-08-20 17:15:00,964.819391149096,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 17:30:00,953.530199498811,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 17:45:00,959.400014291285,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 18:00:00,954.794250044273,0,0,0,2.032,2.413
"POKE",2020-08-20 18:15:00,949.374873186345,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 18:30:00,954.794250044273,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 18:45:00,946.84677209548,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 19:00:00,945.582721550018,0,0,0,2.032,2.413
"POKE",2020-08-20 19:15:00,958.135963745881,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 19:30:00,958.135963745881,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 19:45:00,953.530199498811,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 20:00:00,943.505058393872,0,0,0,2.032,2.413
"POKE",2020-08-20 20:15:00,956.871913200419,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 20:30:00,952.716586887953,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 20:45:00,953.530199498811,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 21:00:00,948.924435251625,0,0,0,2.032,2.413
"POKE",2020-08-20 21:15:00,956.871913200419,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 21:30:00,948.924435251625,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 21:45:00,953.530199498811,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 22:00:00,957.685525811161,0,0,0,2.032,2.413
"POKE",2020-08-20 22:15:00,955.607862654957,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 22:30:00,948.924435251625,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 22:45:00,940.976957303006,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 23:00:00,945.582721550018,0,0,0,2.032,2.413
"POKE",2020-08-20 23:15:00,932.215866743471,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 23:30:00,943.05462045921,NA,NA,NA,2.032,2.413
"POKE",2020-08-20 23:45:00,940.976957303006,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 00:00:00,933.843091965071,0,0,0,2.032,2.413
"POKE",2020-08-21 00:15:00,943.868233069894,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 00:30:00,931.314990874205,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 00:45:00,927.973277172598,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 01:00:00,923.367512925412,0,0,0,2.032,2.413
"POKE",2020-08-21 01:15:00,929.237327718001,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 01:30:00,931.314990874205,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 01:45:00,940.076081433566,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 02:00:00,941.340131979028,0,0,0,2.032,2.413
"POKE",2020-08-21 02:15:00,930.050940328743,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 02:30:00,932.128603484947,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 02:45:00,923.367512925412,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 03:00:00,920.839411834546,0,0,0,2.032,2.413
"POKE",2020-08-21 03:15:00,926.258788692474,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 03:30:00,920.388973899942,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 03:45:00,927.886013913958,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 04:00:00,921.202586510743,0,0,0,2.032,2.413
"POKE",2020-08-21 04:15:00,928.699626524642,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 04:30:00,914.068721172749,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 04:45:00,911.540620081883,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 05:00:00,912.804670627345,0,0,0,2.032,2.413
"POKE",2020-08-21 05:15:00,908.198906380159,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 05:30:00,915.695946394233,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 05:45:00,914.431895848829,NA,NA,NA,2.032,2.413
"POKE",2020-08-21 06:00:00,905.22036735469,0,0,0,2.032,2.413
