"","X1","column_label","HI","Q_interval","storm.ID","site.ID","storm.num","month","day","response","date","doy","year"
"2552","Interpolated HI for 4% discharge...702",15,-0.10959383753498,4,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2553","Interpolated HI for 6% discharge...703",15,-0.0868347338935402,6,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2554","Interpolated HI for 8% discharge...704",15,-0.053921568627417,8,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2555","Interpolated HI for 10% discharge...705",15,-0.053921568627417,10,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2556","Interpolated HI for 12% discharge...706",15,-0.0570728291316187,12,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2557","Interpolated HI for 14% discharge...707",15,-0.0570728291316187,14,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2558","Interpolated HI for 16% discharge...708",15,-0.0570728291316187,16,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2559","Interpolated HI for 18% discharge...709",15,-0.0570728291316187,18,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2560","Interpolated HI for 20% discharge...710",15,-0.0570728291316187,20,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2561","Interpolated HI for 22% discharge...711",15,-0.0717787114845592,22,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2562","Interpolated HI for 24% discharge...712",15,-0.0717787114845592,24,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2563","Interpolated HI for 26% discharge...713",15,-0.0840336134453771,26,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2564","Interpolated HI for 28% discharge...714",15,-0.100140056022374,28,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2565","Interpolated HI for 30% discharge...715",15,-0.100140056022374,30,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2566","Interpolated HI for 32% discharge...716",15,-0.10959383753498,32,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2567","Interpolated HI for 34% discharge...717",15,-0.10959383753498,34,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2568","Interpolated HI for 36% discharge...718",15,-0.102591036414547,36,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2569","Interpolated HI for 38% discharge...719",15,-0.0934873949579825,38,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2570","Interpolated HI for 40% discharge...720",15,-0.0934873949579825,40,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2571","Interpolated HI for 42% discharge...721",15,-0.0934873949579825,42,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2572","Interpolated HI for 44% discharge...722",15,-0.0896358543417528,44,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2573","Interpolated HI for 46% discharge...723",15,-0.312675070027994,46,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2574","Interpolated HI for 48% discharge...724",15,-0.231092436974739,48,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2575","Interpolated HI for 50% discharge...725",15,-0.290966386554621,50,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2576","Interpolated HI for 52% discharge...726",15,-0.212885154061607,52,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2577","Interpolated HI for 54% discharge...727",15,-0.125350140056038,54,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2578","Interpolated HI for 56% discharge...728",15,-0.18942577030809,56,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2579","Interpolated HI for 58% discharge...729",15,-0.202731092436975,58,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2580","Interpolated HI for 60% discharge...730",15,-0.232142857142857,60,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2581","Interpolated HI for 62% discharge...731",15,-0.174719887955198,62,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2582","Interpolated HI for 64% discharge...732",15,-0.203781512605044,64,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2583","Interpolated HI for 66% discharge...733",15,-0.221288515406146,66,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2584","Interpolated HI for 68% discharge...734",15,-0.224089635854308,68,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2585","Interpolated HI for 70% discharge...735",15,-0.297268907562975,70,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2586","Interpolated HI for 72% discharge...736",15,-0.290616246498583,72,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2587","Interpolated HI for 74% discharge...737",15,-0.305672268907512,74,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2588","Interpolated HI for 76% discharge...738",15,-0.460084033613443,76,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2589","Interpolated HI for 78% discharge...739",15,-0.383053221288448,78,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2590","Interpolated HI for 80% discharge...740",15,-0.554971988795483,80,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2591","Interpolated HI for 82% discharge...741",15,-0.622899159663864,82,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2592","Interpolated HI for 84% discharge...742",15,-0.514705882352939,84,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2593","Interpolated HI for 86% discharge...743",15,-0.464635854341751,86,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2594","Interpolated HI for 88% discharge...744",15,-0.443627450980357,88,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2595","Interpolated HI for 90% discharge...745",15,-0.239845938375315,90,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2596","Interpolated HI for 92% discharge...746",15,-0.245098039215651,92,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2597","Interpolated HI for 94% discharge...747",15,-0.190126050420116,94,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2598","Interpolated HI for 96% discharge...748",15,-0.165616246498533,96,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2599","Interpolated HI for 98% discharge...749",15,0.0955882352941186,98,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2600","Interpolated HI for 100% discharge...750",15,0.107142857142857,100,"FRCH_storm12d_08_21_NO3","FRCH","storm12d","08","21","NO3",2021-08-21,233,"2019"
"2601","Interpolated HI for 2% discharge...751",16,-0.44020471624773,2,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2602","Interpolated HI for 4% discharge...752",16,-0.457923037056232,4,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2603","Interpolated HI for 6% discharge...753",16,-0.413999740865505,6,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2604","Interpolated HI for 8% discharge...754",16,-0.431718061674007,8,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2605","Interpolated HI for 10% discharge...755",16,-0.431718061674007,10,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2606","Interpolated HI for 12% discharge...756",16,-0.424656646799688,12,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2607","Interpolated HI for 14% discharge...757",16,-0.424656646799688,14,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2608","Interpolated HI for 16% discharge...758",16,-0.424656646799688,16,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2609","Interpolated HI for 18% discharge...759",16,-0.424656646799688,18,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2610","Interpolated HI for 20% discharge...760",16,-0.424656646799688,20,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2611","Interpolated HI for 22% discharge...761",16,-0.420121793210676,22,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2612","Interpolated HI for 24% discharge...762",16,-0.420121793210676,24,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2613","Interpolated HI for 26% discharge...763",16,-0.41824306815237,26,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2614","Interpolated HI for 28% discharge...764",16,-0.405059600932883,28,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2615","Interpolated HI for 30% discharge...765",16,-0.405059600932883,30,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2616","Interpolated HI for 32% discharge...766",16,-0.395212490282456,32,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2617","Interpolated HI for 34% discharge...767",16,-0.395212490282456,34,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2618","Interpolated HI for 36% discharge...768",16,-0.374935216377297,36,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2619","Interpolated HI for 38% discharge...769",16,-0.348859808240477,38,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2620","Interpolated HI for 40% discharge...770",16,-0.348859808240477,40,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2621","Interpolated HI for 42% discharge...771",16,-0.348859808240477,42,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2622","Interpolated HI for 44% discharge...772",16,-0.38617517491578,44,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2623","Interpolated HI for 46% discharge...773",16,-0.844098211972012,46,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2624","Interpolated HI for 48% discharge...774",16,-0.779120238403732,48,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2625","Interpolated HI for 50% discharge...775",16,-0.71696035242291,50,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2626","Interpolated HI for 52% discharge...776",16,-0.594746048199015,52,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2627","Interpolated HI for 54% discharge...777",16,-0.673782067893239,54,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2628","Interpolated HI for 56% discharge...778",16,-0.547162477325733,56,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2629","Interpolated HI for 58% discharge...779",16,-0.469519305519563,58,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2630","Interpolated HI for 60% discharge...780",16,-0.474280901788027,60,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2631","Interpolated HI for 62% discharge...781",16,-0.469162995594712,62,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2632","Interpolated HI for 64% discharge...782",16,-0.458279346981083,64,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2633","Interpolated HI for 66% discharge...783",16,-0.455914744752527,66,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2634","Interpolated HI for 68% discharge...784",16,-0.450537704068412,68,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2635","Interpolated HI for 70% discharge...785",16,-0.43171806167401,70,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2636","Interpolated HI for 72% discharge...786",16,-0.431005441824308,72,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2637","Interpolated HI for 74% discharge...787",16,-0.421158331173882,74,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2638","Interpolated HI for 76% discharge...788",16,-0.454845814977975,76,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2639","Interpolated HI for 78% discharge...789",16,-0.45633583830008,78,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2640","Interpolated HI for 80% discharge...790",16,-0.485358901269759,80,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2641","Interpolated HI for 82% discharge...791",16,-0.492679450634878,82,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2642","Interpolated HI for 84% discharge...792",16,-0.474378077222079,84,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2643","Interpolated HI for 86% discharge...793",16,-0.375583052604305,86,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2644","Interpolated HI for 88% discharge...794",16,-0.376749157812905,88,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2645","Interpolated HI for 90% discharge...795",16,-0.222045866804872,90,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2646","Interpolated HI for 92% discharge...796",16,-0.228621404508939,92,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2647","Interpolated HI for 94% discharge...797",16,-0.164485618035763,94,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2648","Interpolated HI for 96% discharge...798",16,-0.180228038351904,96,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2649","Interpolated HI for 98% discharge...799",16,-0.00184633324695577,98,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2650","Interpolated HI for 100% discharge...800",16,-0.00417854366416093,100,"FRCH_storm13_09_20_NO3","FRCH","storm13","09","20","NO3",2021-09-20,263,"2019"
"2651","Interpolated HI for 2% discharge...801",17,-0.300759013282673,2,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2652","Interpolated HI for 4% discharge...802",17,-0.299335863377551,4,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2653","Interpolated HI for 6% discharge...803",17,-0.211100569259906,6,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2654","Interpolated HI for 8% discharge...804",17,-0.197817836812068,8,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2655","Interpolated HI for 10% discharge...805",17,-0.231499051233294,10,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2656","Interpolated HI for 12% discharge...806",17,-0.244781783681135,12,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2657","Interpolated HI for 14% discharge...807",17,-0.259487666034098,14,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2658","Interpolated HI for 16% discharge...808",17,-0.259487666034098,16,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2659","Interpolated HI for 18% discharge...809",17,-0.259487666034098,18,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2660","Interpolated HI for 20% discharge...810",17,-0.259487666034098,20,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2661","Interpolated HI for 22% discharge...811",17,-0.259487666034098,22,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2662","Interpolated HI for 24% discharge...812",17,-0.259487666034098,24,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2663","Interpolated HI for 26% discharge...813",17,-0.299335863377548,26,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2664","Interpolated HI for 28% discharge...814",17,-0.299335863377548,28,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2665","Interpolated HI for 30% discharge...815",17,-0.299335863377548,30,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2666","Interpolated HI for 32% discharge...816",17,-0.299335863377548,32,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2667","Interpolated HI for 34% discharge...817",17,-0.299335863377548,34,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2668","Interpolated HI for 36% discharge...818",17,-0.299335863377548,36,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2669","Interpolated HI for 38% discharge...819",17,-0.277988614800701,38,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2670","Interpolated HI for 40% discharge...820",17,-0.26897533206823,40,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2671","Interpolated HI for 42% discharge...821",17,-0.283681214421193,42,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2672","Interpolated HI for 44% discharge...822",17,-0.283681214421193,44,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2673","Interpolated HI for 46% discharge...823",17,-0.283681214421193,46,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2674","Interpolated HI for 48% discharge...824",17,-0.283681214421193,48,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2675","Interpolated HI for 50% discharge...825",17,-0.224383301707679,50,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2676","Interpolated HI for 52% discharge...826",17,-0.238140417457249,52,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2677","Interpolated HI for 54% discharge...827",17,-0.238140417457249,54,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2678","Interpolated HI for 56% discharge...828",17,-0.238140417457249,56,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2679","Interpolated HI for 58% discharge...829",17,-0.264231499051197,58,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2680","Interpolated HI for 60% discharge...830",17,-0.647533206831088,60,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2681","Interpolated HI for 62% discharge...831",17,-0.662239089184049,62,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2682","Interpolated HI for 64% discharge...832",17,-0.672201138519845,64,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2683","Interpolated HI for 66% discharge...833",17,-0.720588235294106,66,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2684","Interpolated HI for 68% discharge...834",17,-0.682163187855776,68,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2685","Interpolated HI for 70% discharge...835",17,-0.699240986717256,70,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2686","Interpolated HI for 72% discharge...836",17,-0.629506641366216,72,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2687","Interpolated HI for 74% discharge...837",17,-0.575901328273195,74,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2688","Interpolated HI for 76% discharge...838",17,-0.549810246679246,76,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2689","Interpolated HI for 78% discharge...839",17,-0.429791271347161,78,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2690","Interpolated HI for 80% discharge...840",17,-0.458254269449626,80,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2691","Interpolated HI for 82% discharge...841",17,-0.357210626185874,82,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2692","Interpolated HI for 84% discharge...842",17,-0.326850094876621,84,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2693","Interpolated HI for 86% discharge...843",17,-0.340607210626125,86,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2694","Interpolated HI for 88% discharge...844",17,-0.340607210626125,88,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2695","Interpolated HI for 90% discharge...845",17,-0.294117647058787,90,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2696","Interpolated HI for 92% discharge...846",17,-0.274193548387062,92,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2697","Interpolated HI for 94% discharge...847",17,-0.211100569259906,94,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2698","Interpolated HI for 96% discharge...848",17,-0.176944971536949,96,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2699","Interpolated HI for 98% discharge...849",17,-0.136622390891834,98,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2700","Interpolated HI for 100% discharge...850",17,0.110531309297954,100,"FRCH_storm14_10_01_NO3","FRCH","storm14","10","01","NO3",2021-10-01,274,"2019"
"2701","Interpolated HI for 2% discharge...851",18,-0.489164325625907,2,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2702","Interpolated HI for 4% discharge...852",18,-0.478683666224185,4,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2703","Interpolated HI for 6% discharge...853",18,-0.473312135337883,6,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2704","Interpolated HI for 8% discharge...854",18,-0.474346309387831,8,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2705","Interpolated HI for 10% discharge...855",18,-0.473157781002068,10,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2706","Interpolated HI for 12% discharge...856",18,-0.474516099157225,12,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2707","Interpolated HI for 14% discharge...857",18,-0.475303306269874,14,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2708","Interpolated HI for 16% discharge...858",18,-0.475303306269874,16,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2709","Interpolated HI for 18% discharge...859",18,-0.475303306269874,18,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2710","Interpolated HI for 20% discharge...860",18,-0.475303306269874,20,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2711","Interpolated HI for 22% discharge...861",18,-0.475303306269874,22,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2712","Interpolated HI for 24% discharge...862",18,-0.475303306269874,24,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2713","Interpolated HI for 26% discharge...863",18,-0.45761429938567,26,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2714","Interpolated HI for 28% discharge...864",18,-0.45761429938567,28,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2715","Interpolated HI for 30% discharge...865",18,-0.45761429938567,30,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2716","Interpolated HI for 32% discharge...866",18,-0.45761429938567,32,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
"2717","Interpolated HI for 34% discharge...867",18,-0.45761429938567,34,"FRCH_storm1_05_31_fDOM","FRCH","storm1","05","31","fDOM",2021-05-31,151,"2019"
