"Moose2comb.DateTime","Moose1comb.pred.moos1.Q","Moose2comb.pred.moos2.Q","MeanDischarge"
2020-06-18 01:45:00,824.76373955069,994.747498300567,909.755618925628
2020-06-18 02:00:00,826.071548034059,995.868209540757,910.969878787408
2020-06-18 02:15:00,822.148122584011,993.626787060406,907.887454822208
2020-06-18 02:30:00,818.224697133963,991.385364580026,904.805030856995
2020-06-18 02:45:00,818.224697133963,989.143942099647,903.684319616805
2020-06-18 03:00:00,818.224697133963,990.264653339837,904.2446752369
2020-06-18 03:15:00,814.301271683915,986.902519619296,900.601895651605
2020-06-18 03:30:00,815.609080167254,984.661097138916,900.135088653085
2020-06-18 03:45:00,812.993463200604,984.661097138916,898.82728016976
2020-06-18 04:00:00,811.685654717236,983.540385898727,897.613020307981
2020-06-18 04:15:00,810.377846233896,980.178252178186,895.278049206041
2020-06-18 04:30:00,809.070037750527,976.816118457617,892.943078104072
2020-06-18 04:45:00,802.5309953338,975.695407217427,889.113201275613
2020-06-18 05:00:00,803.838803817169,974.574695977237,889.206749897203
2020-06-18 05:15:00,799.915378367092,971.212562256696,885.563970311894
2020-06-18 05:30:00,797.299761400442,970.091851016507,883.695806208474
2020-06-18 05:45:00,797.299761400442,968.971139776317,883.135450588379
2020-06-18 06:00:00,792.068527467025,965.609006055776,878.838766761401
2020-06-18 06:15:00,788.145102017006,965.609006055776,876.877054036391
2020-06-18 06:30:00,788.145102017006,963.367583575397,875.756342796201
2020-06-18 06:45:00,784.221676566929,961.126161095017,872.673918830973
2020-06-18 07:00:00,782.913868083589,960.005449854856,871.459658969223
2020-06-18 07:15:00,784.221676566929,956.643316134287,870.432496350608
2020-06-18 07:30:00,778.990442633571,953.281182413746,866.135812523658
2020-06-18 07:45:00,776.374825666862,952.160471173556,864.267648420209
2020-06-18 08:00:00,773.759208700183,949.919048693177,861.83912869668
2020-06-18 08:15:00,771.143591733475,948.798337452987,859.970964593231
2020-06-18 08:30:00,769.835783250135,945.436203732446,857.635993491291
2020-06-18 08:45:00,768.527974766766,944.315492492256,856.421733629511
2020-06-18 09:00:00,768.527974766766,943.194781252067,855.861378009417
2020-06-18 09:15:00,761.988932350039,938.711936291336,850.350434320688
2020-06-18 09:30:00,761.988932350039,937.591225051146,849.790078700593
2020-06-18 09:45:00,754.142081449972,936.470513810957,845.306297630465
2020-06-18 10:00:00,752.834272966604,934.229091330577,843.53168214859
2020-06-18 10:15:00,752.834272966604,933.108380090416,842.97132652851
2020-06-18 10:30:00,747.603039033245,928.625535129657,838.114287081451
2020-06-18 10:45:00,744.987422066537,927.504823889467,836.246122978002
2020-06-18 11:00:00,744.987422066537,926.384112649306,835.685767357922
2020-06-18 11:15:00,743.679613583168,924.142690168926,833.911151876047
2020-06-18 11:30:00,738.44837964981,923.021978928737,830.735179289273
2020-06-18 11:45:00,737.140571166441,920.780556448386,828.960563807414
2020-06-18 12:00:00,734.524954199762,920.780556448386,827.652755324074
2020-06-18 12:15:00,731.909337233054,919.659845208196,825.784591220625
2020-06-18 12:30:00,731.909337233054,919.659845208196,825.784591220625
2020-06-18 12:45:00,731.909337233054,917.418422727787,824.66387998042
2020-06-18 13:00:00,743.679613583168,925.263401409116,834.471507496142
2020-06-18 13:15:00,747.603039033245,928.625535129657,838.114287081451
2020-06-18 13:30:00,747.603039033245,928.625535129657,838.114287081451
2020-06-18 13:45:00,748.910847516585,926.384112649306,837.647480082946
2020-06-18 14:00:00,747.603039033245,925.263401409116,836.433220221181
2020-06-18 14:15:00,750.218655999925,928.625535129657,839.422095564791
2020-06-18 14:30:00,750.218655999925,929.746246369847,839.982451184886
2020-06-18 14:45:00,750.218655999925,929.746246369847,839.982451184886
2020-06-18 15:00:00,748.910847516585,930.866957610036,839.888902563311
2020-06-18 15:15:00,748.910847516585,930.866957610036,839.888902563311
2020-06-18 15:30:00,750.218655999925,930.866957610036,840.542806804981
2020-06-18 15:45:00,750.218655999925,929.746246369847,839.982451184886
2020-06-18 16:00:00,744.987422066537,927.504823889467,836.246122978002
2020-06-18 16:15:00,744.987422066537,925.263401409116,835.125411737827
2020-06-18 16:30:00,744.987422066537,927.504823889467,836.246122978002
2020-06-18 16:45:00,743.679613583168,925.263401409116,834.471507496142
2020-06-18 17:00:00,741.063996616489,924.142690168926,832.603343392708
2020-06-18 17:15:00,739.756188133149,923.021978928737,831.389083530943
2020-06-18 17:30:00,737.140571166441,921.901267688518,829.520919427479
2020-06-18 17:45:00,735.832762683101,918.539133967977,827.185948325539
2020-06-18 18:00:00,735.832762683101,918.539133967977,827.185948325539
2020-06-18 18:15:00,734.524954199762,917.418422727787,825.971688463775
2020-06-18 18:30:00,731.909337233054,916.297711487598,824.103524360326
2020-06-18 18:45:00,729.293720266374,915.177000247408,822.235360256891
2020-06-18 19:00:00,729.293720266374,914.056289007247,821.675004636811
2020-06-18 19:15:00,727.985911783006,911.814866526867,819.900389154936
2020-06-18 19:30:00,727.985911783006,911.814866526867,819.900389154936
2020-06-18 19:45:00,725.370294816326,910.694155286677,818.032225051502
2020-06-18 20:00:00,725.370294816326,909.573444046488,817.471869431407
2020-06-18 20:15:00,720.139060882939,909.573444046488,814.856252464713
2020-06-18 20:30:00,720.139060882939,907.332021566137,813.735541224538
2020-06-18 20:45:00,722.754677849618,909.573444046488,816.164060948053
2020-06-18 21:00:00,718.831252399599,909.573444046488,814.202348223043
2020-06-18 21:15:00,720.139060882939,907.332021566137,813.735541224538
2020-06-18 21:30:00,718.831252399599,905.090599085757,811.960925742678
2020-06-18 21:45:00,716.215635432891,902.849176605378,809.532406019134
2020-06-18 22:00:00,716.215635432891,902.849176605378,809.532406019134
2020-06-18 22:15:00,713.600018466183,902.849176605378,808.22459753578
2020-06-18 22:30:00,713.600018466183,899.487042884837,806.54353067551
2020-06-18 22:45:00,713.600018466183,899.487042884837,806.54353067551
2020-06-18 23:00:00,709.676593016164,899.487042884837,804.5818179505
2020-06-18 23:15:00,713.600018466183,897.245620404457,805.42281943532
2020-06-18 23:30:00,712.292209982843,896.124909164268,804.208559573555
2020-06-18 23:45:00,712.292209982843,896.124909164268,804.208559573555
2020-06-19 00:00:00,709.676593016164,896.124909164268,802.900751090216
2020-06-19 00:15:00,708.368784532824,896.124909164268,802.246846848546
2020-06-19 00:30:00,710.984401499532,896.124909164268,803.5546553319
2020-06-19 00:45:00,709.676593016164,896.124909164268,802.900751090216
2020-06-19 01:00:00,709.676593016164,896.124909164268,802.900751090216
2020-06-19 01:15:00,713.600018466183,895.004197924078,804.30210819513
2020-06-19 01:30:00,709.676593016164,893.883486683917,801.78003985004
2020-06-19 01:45:00,709.676593016164,893.883486683917,801.78003985004
2020-06-19 02:00:00,709.676593016164,893.883486683917,801.78003985004
2020-06-19 02:15:00,708.368784532824,893.883486683917,801.126135608371
2020-06-19 02:30:00,709.676593016164,893.883486683917,801.78003985004
2020-06-19 02:45:00,709.676593016164,893.883486683917,801.78003985004
2020-06-19 03:00:00,708.368784532824,892.762775443727,800.565779988276
2020-06-19 03:15:00,713.600018466183,895.004197924078,804.30210819513
2020-06-19 03:30:00,718.831252399599,896.124909164268,807.478080781933
2020-06-19 03:45:00,724.062486332987,899.487042884837,811.774764608912
2020-06-19 04:00:00,727.985911783006,901.728465365188,814.857188574097
2020-06-19 04:15:00,730.601528749714,902.849176605378,816.725352677546
2020-06-19 04:30:00,734.524954199762,905.090599085757,819.80777664276
2020-06-19 04:45:00,734.524954199762,908.452732806298,821.48884350303
2020-06-19 05:00:00,737.140571166441,911.814866526867,824.477718846654
2020-06-19 05:15:00,738.44837964981,915.177000247408,826.812689948609
2020-06-19 05:30:00,742.371805099858,917.418422727787,829.895113913823
2020-06-19 05:45:00,743.679613583168,918.539133967977,831.109373775573
2020-06-19 06:00:00,746.295230549877,921.901267688518,834.098249119197
2020-06-19 06:15:00,752.834272966604,921.901267688518,837.367770327561
2020-06-19 06:30:00,752.834272966604,923.021978928737,837.92812594767
2020-06-19 06:45:00,752.834272966604,924.142690168926,838.488481567765
2020-06-19 07:00:00,760.6811238667,927.504823889467,844.092973878083
2020-06-19 07:15:00,763.296740833408,930.866957610036,847.081849221722
2020-06-19 07:30:00,765.912357800116,931.987668850226,848.950013325171
2020-06-19 07:45:00,768.527974766766,935.349802570767,851.938888668767
2020-06-19 08:00:00,768.527974766766,935.349802570767,851.938888668767
2020-06-19 08:15:00,769.835783250135,937.591225051146,853.713504150641
2020-06-19 08:30:00,775.067017183494,937.591225051146,856.32912111732
2020-06-19 08:45:00,775.067017183494,939.832647531526,857.44983235751
2020-06-19 09:00:00,776.374825666862,939.832647531526,858.103736599194
2020-06-19 09:15:00,775.067017183494,942.074070011877,858.570543597685
2020-06-19 09:30:00,776.374825666862,943.194781252067,859.784803459464
2020-06-19 09:45:00,782.913868083589,945.436203732446,864.175035908018
2020-06-19 10:00:00,781.606059600279,946.556914972636,864.081487286458
2020-06-19 10:15:00,785.529485050298,947.677626212797,866.603555631547
2020-06-19 10:30:00,782.913868083589,947.677626212797,865.295747148193
2020-06-19 10:45:00,789.452910500346,949.919048693177,869.685979596761
2020-06-19 11:00:00,790.760718983656,953.281182413746,872.020950698701
2020-06-19 11:15:00,792.068527467025,955.522604894097,873.795566180561
2020-06-19 11:30:00,795.991952917073,955.522604894097,875.757278905585
2020-06-19 11:45:00,799.915378367092,957.764027374476,878.839702870784
2020-06-19 12:00:00,801.22318685046,960.005449854856,880.614318352658
2020-06-19 12:15:00,802.5309953338,962.246872335207,882.388933834503
2020-06-19 12:30:00,806.454420783819,965.609006055776,886.031713419798
2020-06-19 12:45:00,812.993463200604,966.729717295966,889.861590248285
