"French1comb.DateTime","French1comb.pred.french1.Q","French2comb.pred.french2.Q","MeanDischarge"
2020-06-13 13:00:00,350.717560221645,391.258362370194,370.987961295919
2020-06-13 13:15:00,360.945990061358,403.592309475702,382.26914976853
2020-06-13 13:30:00,371.174419901101,409.198649069091,390.186534485096
2020-06-13 13:45:00,374.583896514319,415.92625658118,395.25507654775
2020-06-13 14:00:00,380.266357536369,423.775132011942,402.020744774156
2020-06-13 14:15:00,388.22180296728,431.624007442675,409.922905204978
2020-06-13 14:30:00,395.040756193775,437.230347036093,416.135551614934
2020-06-13 14:45:00,401.859709420241,447.321758304228,424.590733862235
2020-06-13 15:00:00,407.542170442292,451.806829978945,429.674500210618
2020-06-13 15:15:00,410.951647055568,455.17063373499,433.061140395279
2020-06-13 15:30:00,410.951647055568,452.928097897617,431.939872476592
2020-06-13 15:45:00,412.088139259984,454.049365816318,433.068752538151
2020-06-13 16:00:00,415.497615873202,457.413169572334,436.455392722768
2020-06-13 16:15:00,417.770600282034,460.776973328379,439.273786805206
2020-06-13 16:30:00,421.180076895253,465.262045003095,443.221060949174
2020-06-13 16:45:00,422.316569099668,467.504580840468,444.910574970068
2020-06-13 17:00:00,426.862537917332,471.989652515185,449.426095216259
2020-06-13 17:15:00,430.272014530579,471.989652515185,451.130833522882
2020-06-13 17:30:00,431.408506734995,474.232188352558,452.820347543777
2020-06-13 17:45:00,434.817983348214,479.838527945947,457.32825564708
2020-06-13 18:00:00,440.500444370293,484.323599620664,462.412021995478
2020-06-13 18:15:00,442.773428779125,486.566135458037,464.669782118581
2020-06-13 18:30:00,449.59238200559,492.172475051426,470.882428528508
2020-06-13 18:45:00,451.865366414451,495.5362788075,473.700822610976
2020-06-13 19:00:00,455.27484302767,502.26388631959,478.76936467363
2020-06-13 19:15:00,458.684319640917,500.021350482217,479.352835061567
2020-06-13 19:30:00,462.093796254136,504.506422156905,483.30010920552
2020-06-13 19:45:00,460.95730404972,503.385154238262,482.171229143991
2020-06-13 20:00:00,462.093796254136,504.506422156905,483.30010920552
2020-06-13 20:15:00,458.684319640917,503.385154238262,481.034736939589
2020-06-13 20:30:00,462.093796254136,506.748957994278,484.421377124207
2020-06-13 20:45:00,460.95730404972,506.748957994278,483.853131021999
2020-06-13 21:00:00,459.820811845333,504.506422156905,482.163617001119
2020-06-13 21:15:00,459.820811845333,504.506422156905,482.163617001119
2020-06-13 21:30:00,462.093796254136,505.627690075606,483.860743164871
2020-06-13 21:45:00,465.503272867383,506.748957994278,486.12611543083
2020-06-13 22:00:00,465.503272867383,510.112761750352,487.808017308867
2020-06-13 22:15:00,465.503272867383,511.234029668994,488.368651268189
2020-06-13 22:30:00,466.639765071828,510.112761750352,488.37626341109
2020-06-13 22:45:00,468.912749480631,511.234029668994,490.073389574813
2020-06-13 23:00:00,468.912749480631,512.355297587696,490.634023534163
2020-06-13 23:15:00,467.776257276215,508.991493831651,488.383875553933
2020-06-13 23:30:00,470.049241685047,510.112761750352,490.081001717699
2020-06-13 23:45:00,465.503272867383,512.355297587696,488.929285227539
2020-06-14 00:00:00,466.639765071828,510.112761750352,488.37626341109
2020-06-14 00:15:00,465.503272867383,514.597833425069,490.050553146226
2020-06-14 00:30:00,464.366780662967,504.506422156905,484.436601409936
2020-06-14 00:45:00,463.230288458552,512.355297587696,487.792793023124
2020-06-14 01:00:00,466.639765071828,511.234029668994,488.936897370411
2020-06-14 01:15:00,467.776257276215,510.112761750352,488.944509513283
2020-06-14 01:30:00,467.776257276215,507.870225912979,487.823241594597
2020-06-14 01:45:00,468.912749480631,511.234029668994,490.073389574813
2020-06-14 02:00:00,468.912749480631,508.991493831651,488.952121656141
2020-06-14 02:15:00,471.185733889462,514.597833425069,492.891783657265
2020-06-14 02:30:00,476.868194911513,514.597833425069,495.733014168291
2020-06-14 02:45:00,476.868194911513,517.961637181084,497.414916046298
2020-06-14 03:00:00,478.004687115928,521.325440937129,499.665064026529
2020-06-14 03:15:00,479.141179320344,524.689244693174,501.915212006759
2020-06-14 03:30:00,483.687148138008,525.810512611846,504.748830374927
2020-06-14 03:45:00,483.687148138008,526.931780530547,505.309464334277
2020-06-14 04:00:00,491.642593568889,532.538120123936,512.090356846413
2020-06-14 04:15:00,495.052070182108,539.265727636026,517.158898909067
2020-06-14 04:30:00,500.734531204216,541.508263473399,521.121397338808
2020-06-14 04:45:00,506.416992226266,548.235870985489,527.326431605878
2020-06-14 05:00:00,512.099453248346,554.96347849755,533.531465872948
2020-06-14 05:15:00,520.054898679227,561.69108600964,540.872992344433
2020-06-14 05:30:00,524.600867496891,566.176157684356,545.388512590624
2020-06-14 05:45:00,532.556312927773,577.388836871163,554.972574899468
2020-06-14 06:00:00,542.784742767486,585.237712301925,564.011227534706
2020-06-14 06:15:00,553.013172607229,594.207855651388,573.610514129308
2020-06-14 06:30:00,559.832125833695,605.420534838166,582.62633033593
2020-06-14 06:45:00,570.060555673408,612.148142350256,591.104349011832
2020-06-14 07:00:00,580.288985513122,623.360821537091,601.824903525106
2020-06-14 07:15:00,591.653907557251,632.330964886496,611.992436221874
2020-06-14 07:30:00,599.609352988162,641.301108235959,620.45523061206
2020-06-14 07:45:00,609.837782827846,652.513787422766,631.175785125306
2020-06-14 08:00:00,622.339197076421,661.4839307722,641.91156392431
2020-06-14 08:15:00,631.431134711718,672.696609959006,652.063872335362
2020-06-14 08:30:00,637.113595733768,677.181681633752,657.14763868376
2020-06-14 08:45:00,646.205533369095,686.151824983157,666.178679176126
2020-06-14 09:00:00,658.70694761764,689.515628739231,674.111288178436
2020-06-14 09:15:00,666.662393048551,699.607040007337,683.134716527944
2020-06-14 09:30:00,668.935377457383,707.455915438099,688.195646447741
2020-06-14 09:45:00,679.163807297067,718.668594624905,698.916200960986
2020-06-14 10:00:00,683.70977611476,723.153666299651,703.431721207206
2020-06-14 10:15:00,690.528729341197,726.517470055667,708.523099698432
2020-06-14 10:30:00,699.620666976523,735.48761340513,717.554140190827
2020-06-14 10:45:00,703.030143589771,743.336488835892,723.183316212831
2020-06-14 11:00:00,710.985589020653,747.821560510609,729.403574765631
2020-06-14 11:15:00,714.3950656339,752.306632185326,733.350848909613
2020-06-14 11:30:00,718.941034451535,760.155507616088,739.548271033811
2020-06-14 11:45:00,722.350511064782,762.398043453461,742.374277259121
2020-06-14 12:00:00,726.896479882445,764.640579290804,745.768529586625
2020-06-14 12:15:00,725.75998767803,766.883115128177,746.321551403104
2020-06-14 12:30:00,731.44244870008,769.12565096555,750.284049832815
2020-06-14 12:45:00,731.44244870008,773.610722640267,752.526585670174
2020-06-14 13:00:00,738.261401926546,774.731990558939,756.496696242742
2020-06-14 13:15:00,739.397894130991,779.217062233656,759.307478182323
2020-06-14 13:30:00,741.670878539822,780.338330152328,761.004604346075
2020-06-14 13:45:00,745.080355153041,781.459598071029,763.269976612035
2020-06-14 14:00:00,745.080355153041,782.580865989701,763.830610571371
2020-06-14 14:15:00,748.489831766288,789.308473501791,768.89915263404
2020-06-14 14:30:00,750.76281617512,787.065937664418,768.914376919769
2020-06-14 14:45:00,745.080355153041,784.823401827045,764.951878490043
2020-06-14 15:00:00,747.353339561872,784.823401827045,766.088370694459
2020-06-14 15:15:00,746.216847357457,782.580865989701,764.398856673579
2020-06-14 15:30:00,745.080355153041,779.217062233656,762.148708693348
2020-06-14 15:45:00,746.216847357457,783.702133908402,764.959490632929
2020-06-14 16:00:00,747.353339561872,781.459598071029,764.406468816451
2020-06-14 16:15:00,742.807370744238,779.217062233656,761.012216488947
2020-06-14 16:30:00,743.943862948654,780.338330152328,762.141096550491
2020-06-14 16:45:00,738.261401926546,776.974526396312,757.617964161429
2020-06-14 17:00:00,735.988417517743,773.610722640267,754.799570079005
2020-06-14 17:15:00,738.261401926546,775.853258477611,757.057330202078
2020-06-14 17:30:00,733.715433108911,772.489454721566,753.102443915239
2020-06-14 17:45:00,733.715433108911,772.489454721566,753.102443915239
2020-06-14 18:00:00,733.715433108911,765.761847209476,749.738640159194
2020-06-14 18:15:00,731.44244870008,772.489454721566,751.965951710823
2020-06-14 18:30:00,729.169464291277,766.883115128177,748.026289709727
2020-06-14 18:45:00,729.169464291277,771.368186802894,750.268825547086
2020-06-14 19:00:00,725.75998767803,768.004383046849,746.882185362439
2020-06-14 19:15:00,725.75998767803,762.398043453461,744.079015565745
2020-06-14 19:30:00,721.214018860366,765.761847209476,743.487933034921
2020-06-14 19:45:00,718.941034451535,757.912971778715,738.427003115125
2020-06-14 20:00:00,717.804542247119,754.549168022699,736.176855134909
2020-06-14 20:15:00,714.3950656339,752.306632185326,733.350848909613
2020-06-14 20:30:00,715.531557838316,752.306632185326,733.919095011821
2020-06-14 20:45:00,714.3950656339,751.185364266625,732.790214950262
2020-06-14 21:00:00,709.849096816266,751.185364266625,730.517230541445
2020-06-14 21:15:00,709.849096816266,747.821560510609,728.835328663437
2020-06-14 21:30:00,704.166635794158,743.336488835892,723.751562315025
2020-06-14 21:45:00,703.030143589771,743.336488835892,723.183316212831
2020-06-14 22:00:00,697.347682567692,733.245077567757,715.296380067724
2020-06-14 22:15:00,692.801713750028,741.093952998519,716.947833374274
2020-06-14 22:30:00,693.938205954444,731.002541730384,712.470373842414
2020-06-14 22:45:00,692.801713750028,734.366345486429,713.584029618229
2020-06-14 23:00:00,689.39223713681,733.245077567757,711.318657352283
2020-06-14 23:15:00,685.982760523562,722.03239838095,704.007579452256
2020-06-14 23:30:00,685.982760523562,726.517470055667,706.250115289615
2020-06-14 23:45:00,683.70977611476,728.76000589304,706.2348910039
2020-06-15 00:00:00,679.163807297067,717.547326706204,698.355567001636
2020-06-15 00:15:00,676.890822888265,714.183522950188,695.537172919227
2020-06-15 00:30:00,676.890822888265,716.426058787561,696.658440837913
2020-06-15 00:45:00,670.071869661799,715.30479086886,692.68833026533
2020-06-15 01:00:00,665.525900844106,699.607040007337,682.566470425721
2020-06-15 01:15:00,664.38940863969,705.213379600726,684.801394120208
2020-06-15 01:30:00,662.116424230888,702.970843763382,682.543633997135
2020-06-15 01:45:00,656.433963208838,699.607040007337,678.020501608087
2020-06-15 02:00:00,651.887994391145,687.273092901858,669.580543646502
2020-06-15 02:15:00,651.887994391145,691.758164576575,671.82307948386
2020-06-15 02:30:00,654.160978800006,682.788021227141,668.474500013574
2020-06-15 02:45:00,650.751502186729,683.909289145842,667.330395666286
2020-06-15 03:00:00,648.478517777927,676.060413715051,662.269465746489
2020-06-15 03:15:00,640.523072347045,674.939145796379,657.731109071712
2020-06-15 03:30:00,638.250087938184,686.151824983157,662.200956460671
2020-06-15 03:45:00,635.977103529382,679.424217471096,657.700660500239
2020-06-15 04:00:00,631.431134711718,682.788021227141,657.10957796943
2020-06-15 04:15:00,626.885165894084,667.090270365617,646.987718129851
2020-06-15 04:30:00,624.612181485252,660.362662853528,642.48742216939
2020-06-15 04:45:00,623.475689280807,655.877591178811,639.676640229809
2020-06-15 05:00:00,616.656736054341,658.120127016155,637.388431535248
2020-06-15 05:15:00,614.383751645539,655.877591178811,635.130671412175
2020-06-15 05:30:00,610.974275032291,655.877591178811,633.425933105551
2020-06-15 05:45:00,608.701290623489,641.301108235959,625.001199429724
2020-06-15 06:00:00,603.01882960138,641.301108235959,622.15996891867
2020-06-15 06:15:00,599.609352988162,642.422376154631,621.015864571396
2020-06-15 06:30:00,593.926891966083,635.69476864257,614.810830304326
2020-06-15 06:45:00,593.926891966083,640.179840317258,617.05336614167
2020-06-15 07:00:00,589.380923148419,634.573500723869,611.977211936144
2020-06-15 07:15:00,584.834954330785,623.360821537091,604.097887933938
2020-06-15 07:30:00,583.698462126369,633.452232805197,608.575347465783
2020-06-15 07:45:00,576.879508899874,634.573500723869,605.726504811872
2020-06-15 08:00:00,581.425477717567,616.633214025002,599.029345871284
2020-06-15 08:15:00,574.606524491071,631.209696967824,602.908110729448
2020-06-15 08:30:00,576.879508899874,606.541802756867,591.71065582837
2020-06-15 08:45:00,575.743016695458,616.633214025002,596.18811536023
2020-06-15 09:00:00,572.33354008224,612.148142350256,592.240841216248
2020-06-15 09:15:00,573.470032286656,612.148142350256,592.809087318456
2020-06-15 09:30:00,570.060555673408,616.633214025002,593.346884849205
2020-06-15 09:45:00,572.33354008224,604.299266919494,588.316403500867
2020-06-15 10:00:00,575.743016695458,619.997017781017,597.870017238238
2020-06-15 10:15:00,573.470032286656,605.420534838166,589.445283562411
2020-06-15 10:30:00,570.060555673408,615.5119461063,592.786250889854
2020-06-15 10:45:00,570.060555673408,602.05673108215,586.058643377779
2020-06-15 11:00:00,565.514586855745,604.299266919494,584.906926887619
2020-06-15 11:15:00,560.96861803811,605.420534838166,583.194576438138
