"FRCH","MOOS","POKE","STRT","VAUL"
306.739967437752,936.277564931498,516.370241387471,982.6286341396,289.980484897241
336.054886742826,1007.97419982775,629.191983393465,1007.93872904293,257.512581944888
526.397678838688,1828.98025750771,1067.85726655332,1093.95090929348,626.631553410001
545.417657031149,2029.37814101804,1104.6217652897,1092.62690503568,1188.51702675041
471.320847217422,1741.89909299462,950.795504708157,1066.48145980532,852.546263517264
420.522902051714,1428.52967820625,874.971428356363,1045.20573509657,494.658998825319
500.892809637053,1601.02959508595,961.913779199074,1056.20549875863,537.958428974599
555.413779223545,1717.82773461507,927.334870974145,1080.00012260169,524.825869214285
486.045499913315,1541.72012644599,879.423890160829,1065.41048585791,390.165441809191
445.199625030461,1403.25692552222,873.647813323947,1020.81018068315,320.494177585623
457.543958114861,1429.49293929082,900.428675093297,1051.32914006945,399.129464316987
498.902451435854,1666.83801587345,911.417095504208,1064.50889964457,588.105891735092
526.915569950196,1817.47949756186,873.313557393208,1070.99232046524,582.118245212797
617.180519663674,1804.05531363671,1009.21324622309,1059.49750763944,815.529652714969
755.362422169915,2245.5671118401,943.948830078165,1064.66083055346,825.687544291888
610.94729285553,1821.51948816971,916.951056739517,1053.74145230314,543.934443979797
551.078593867727,1634.40641682423,918.158706834857,1047.82732241653,394.233934167638
526.159620692554,1550.15555271672,933.766970087038,1046.07462933715,307.695100805513
512.395776947084,1472.9353919667,1017.11406810683,1042.83769318216,254.191091462089
506.719684226339,1417.18532336529,1160.7017190208,1040.16733541595,221.556447019641
502.237771986119,1387.0722740844,1195.07651679282,1036.15851420539,202.234443146803
493.977992447138,1341.64793861725,1211.29977665801,1034.48677042819,183.85286127813
498.034545956123,1380.53605350337,1213.30391222848,1030.22705128998,174.161845873495
490.715123937118,1413.48558535517,1220.52595348281,1030.08424109214,180.444665220487
476.18906912917,1343.93504714326,1219.01097029089,1025.21330949288,162.896790802319
470.644366418853,1306.26567596458,863.460317989412,1023.46647993896,145.955370761564
463.483715741194,1279.41147721255,791.326795819003,1022.10150268581,131.729471472736
456.99125507528,1253.92130063542,823.569815677075,1018.70424707505,116.602683490829
452.294900581037,1230.59553518316,777.329732426231,1020.51781931479,107.945465324811
448.700899410912,1216.37782918906,729.277518719666,1021.09609620902,98.3745037930538
442.213312481787,1197.74065517104,708.999471578078,1017.2453614819,95.8066848455055
432.733928514796,1169.89639940931,704.547668457215,1012.93764985782,86.6959298264167
428.033107837928,1153.99735954677,720.177138648854,1011.84483513946,79.4593491560615
425.532763473093,1148.10500152092,697.245389412945,1009.81112997512,74.8973019869102
418.332012116512,1131.30181728101,697.954348121845,1005.36466552731,70.355263796577
412.032300554356,1118.20051680957,697.611924666342,1002.18638553616,68.5878040015082
410.622577474932,1122.49698280636,705.46030520797,1003.03680737418,68.0609008927913
421.435690626802,1134.60901798317,696.427815494601,1000.68015664372,67.554006762882
409.206691370929,1120.31598340701,643.836195722585,997.489393550217,52.7673714207766
401.552878251905,1095.92192119928,626.790877986126,996.473251202928,38.9811850192707
406.941894530878,1104.17617603782,645.647767041294,1000.19296302151,71.5424632060858
406.18753836168,1113.8903084765,616.296223640041,995.028680281128,46.091042157151
395.913637052223,1104.03178509755,605.468488182672,991.980526928807,38.2675314416493
388.802849940073,1089.86618477498,598.119674341766,990.956873393083,37.0269747552999
NA,NA,NA,986.808213077218,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
NA,NA,NA,NA,NA
