"","DateTime","DateTimeAK","julian","FRCH","MOOS","POKE","STRT","VAUL","POKE.Q.int"
"702","2019-05-06 21:30:00",2019-05-06 21:30:00,125.854166666667,165.567043891767,NA,NA,NA,NA,NA
"703","2019-05-06 21:45:00",2019-05-06 21:45:00,125.864583333333,165.534465636195,NA,NA,NA,NA,NA
"704","2019-05-06 22:00:00",2019-05-06 22:00:00,125.875,162.964823779471,NA,NA,NA,NA,NA
"705","2019-05-06 22:15:00",2019-05-06 22:15:00,125.885416666667,161.680002851109,NA,NA,NA,NA,NA
"706","2019-05-06 22:30:00",2019-05-06 22:30:00,125.895833333333,157.858118321593,NA,NA,NA,NA,NA
"707","2019-05-06 22:45:00",2019-05-06 22:45:00,125.90625,158.451661402417,NA,NA,NA,NA,NA
"708","2019-05-06 23:00:00",2019-05-06 23:00:00,125.916666666667,157.825540066022,NA,NA,NA,NA,NA
"709","2019-05-06 23:15:00",2019-05-06 23:15:00,125.927083333333,155.255898209298,NA,NA,NA,NA,NA
"710","2019-05-06 23:30:00",2019-05-06 23:30:00,125.9375,153.312377688969,NA,NA,NA,NA,NA
"711","2019-05-06 23:45:00",2019-05-06 23:45:00,125.947916666667,148.864371823058,NA,NA,NA,NA,NA
"712","2019-05-07 00:00:00",2019-05-07 00:00:00,125.958333333333,150.14919275142,NA,NA,NA,NA,NA
"713","2019-05-07 00:15:00",2019-05-07 00:15:00,125.96875,147.546972639124,NA,NA,NA,NA,NA
"714","2019-05-07 00:30:00",2019-05-07 00:30:00,125.979166666667,147.579550894696,NA,NA,NA,NA,NA
"715","2019-05-07 00:45:00",2019-05-07 00:45:00,125.989583333333,146.262151710762,NA,NA,NA,NA,NA
"716","2019-05-07 01:00:00",2019-05-07 01:00:00,126,145.636030374367,NA,NA,NA,NA,NA
"717","2019-05-07 01:15:00",2019-05-07 01:15:00,126.010416666667,145.636030374367,NA,NA,NA,NA,NA
"718","2019-05-07 01:30:00",2019-05-07 01:30:00,126.020833333333,146.294729966334,NA,NA,NA,NA,NA
"719","2019-05-07 01:45:00",2019-05-07 01:45:00,126.03125,144.9773307824,NA,NA,NA,NA,NA
"720","2019-05-07 02:00:00",2019-05-07 02:00:00,126.041666666667,145.668608629938,NA,NA,NA,NA,NA
"721","2019-05-07 02:15:00",2019-05-07 02:15:00,126.052083333333,142.472845436818,NA,NA,NA,NA,NA
"722","2019-05-07 02:30:00",2019-05-07 02:30:00,126.0625,143.725088109609,NA,NA,NA,NA,NA
"723","2019-05-07 02:45:00",2019-05-07 02:45:00,126.072916666667,142.407688925676,NA,NA,NA,NA,NA
"724","2019-05-07 03:00:00",2019-05-07 03:00:00,126.083333333333,144.351209446005,NA,NA,NA,NA,NA
"725","2019-05-07 03:15:00",2019-05-07 03:15:00,126.09375,143.066388517642,NA,NA,NA,NA,NA
"726","2019-05-07 03:30:00",2019-05-07 03:30:00,126.104166666667,143.75766636518,NA,NA,NA,NA,NA
"727","2019-05-07 03:45:00",2019-05-07 03:45:00,126.114583333333,144.351209446005,NA,NA,NA,NA,NA
"728","2019-05-07 04:00:00",2019-05-07 04:00:00,126.125,143.75766636518,NA,NA,NA,NA,NA
"729","2019-05-07 04:15:00",2019-05-07 04:15:00,126.135416666667,145.042487293543,NA,NA,NA,NA,NA
"730","2019-05-07 04:30:00",2019-05-07 04:30:00,126.145833333333,145.009909037971,NA,NA,NA,NA,NA
"731","2019-05-07 04:45:00",2019-05-07 04:45:00,126.15625,143.692509854038,NA,NA,NA,NA,NA
"732","2019-05-07 05:00:00",2019-05-07 05:00:00,126.166666666667,147.579550894696,NA,NA,NA,NA,NA
"733","2019-05-07 05:15:00",2019-05-07 05:15:00,126.177083333333,147.579550894696,NA,NA,NA,NA,NA
"734","2019-05-07 05:30:00",2019-05-07 05:30:00,126.1875,148.205672231091,NA,NA,NA,NA,NA
"735","2019-05-07 05:45:00",2019-05-07 05:45:00,126.197916666667,146.262151710762,NA,NA,NA,NA,NA
"736","2019-05-07 06:00:00",2019-05-07 06:00:00,126.208333333333,150.775314087816,NA,NA,NA,NA,NA
"737","2019-05-07 06:15:00",2019-05-07 06:15:00,126.21875,149.490493159453,NA,NA,NA,NA,NA
"738","2019-05-07 06:30:00",2019-05-07 06:30:00,126.229166666667,149.490493159453,NA,NA,NA,NA,NA
"739","2019-05-07 06:45:00",2019-05-07 06:45:00,126.239583333333,150.116614495849,NA,NA,NA,NA,NA
"740","2019-05-07 07:00:00",2019-05-07 07:00:00,126.25,150.14919275142,NA,NA,NA,NA,NA
"741","2019-05-07 07:15:00",2019-05-07 07:15:00,126.260416666667,152.751412863716,NA,NA,NA,NA,NA
"742","2019-05-07 07:30:00",2019-05-07 07:30:00,126.270833333333,152.060135016178,NA,NA,NA,NA,NA
"743","2019-05-07 07:45:00",2019-05-07 07:45:00,126.28125,154.036233792078,NA,NA,NA,NA,NA
"744","2019-05-07 08:00:00",2019-05-07 08:00:00,126.291666666667,152.686256352573,NA,NA,NA,NA,NA
"745","2019-05-07 08:15:00",2019-05-07 08:15:00,126.302083333333,154.662355128474,NA,NA,NA,NA,NA
"746","2019-05-07 08:30:00",2019-05-07 08:30:00,126.3125,155.32105472044,NA,NA,NA,NA,NA
"747","2019-05-07 08:45:00",2019-05-07 08:45:00,126.322916666667,155.947176056836,NA,NA,NA,NA,NA
"748","2019-05-07 09:00:00",2019-05-07 09:00:00,126.333333333333,156.54071913766,NA,NA,NA,NA,NA
"749","2019-05-07 09:15:00",2019-05-07 09:15:00,126.34375,155.255898209298,NA,NA,NA,NA,NA
"750","2019-05-07 09:30:00",2019-05-07 09:30:00,126.354166666667,153.938499025364,NA,NA,NA,NA,NA
"751","2019-05-07 09:45:00",2019-05-07 09:45:00,126.364583333333,148.864371823058,NA,NA,NA,NA,NA
"752","2019-05-07 10:00:00",2019-05-07 10:00:00,126.375,150.807892343387,NA,NA,NA,NA,NA
"753","2019-05-07 10:15:00",2019-05-07 10:15:00,126.385416666667,144.318631190433,NA,NA,NA,NA,NA
"754","2019-05-07 10:30:00",2019-05-07 10:30:00,126.395833333333,142.936075495357,NA,NA,NA,NA,NA
"755","2019-05-07 10:45:00",2019-05-07 10:45:00,126.40625,141.683832822566,NA,NA,NA,NA,NA
"756","2019-05-07 11:00:00",2019-05-07 11:00:00,126.416666666667,139.081612710271,NA,NA,NA,NA,NA
"757","2019-05-07 11:15:00",2019-05-07 11:15:00,126.427083333333,139.740312302237,NA,NA,NA,NA,NA
"758","2019-05-07 11:30:00",2019-05-07 11:30:00,126.4375,139.740312302237,NA,NA,NA,NA,NA
"759","2019-05-07 11:45:00",2019-05-07 11:45:00,126.447916666667,139.675155791095,NA,NA,NA,NA,NA
"760","2019-05-07 12:00:00",2019-05-07 12:00:00,126.458333333333,139.740312302237,NA,NA,NA,NA,NA
"761","2019-05-07 12:15:00",2019-05-07 12:15:00,126.46875,140.366433638633,NA,NA,NA,NA,NA
"762","2019-05-07 12:30:00",2019-05-07 12:30:00,126.479166666667,140.959976719457,NA,NA,NA,NA,NA
"763","2019-05-07 12:45:00",2019-05-07 12:45:00,126.489583333333,141.683832822566,NA,NA,NA,NA,NA
"764","2019-05-07 13:00:00",2019-05-07 13:00:00,126.5,140.366433638633,NA,NA,NA,NA,NA
"765","2019-05-07 13:15:00",2019-05-07 13:15:00,126.510416666667,140.992554975028,NA,NA,NA,NA,NA
"766","2019-05-07 13:30:00",2019-05-07 13:30:00,126.520833333333,144.220896423719,NA,NA,NA,NA,NA
"767","2019-05-07 13:45:00",2019-05-07 13:45:00,126.53125,146.823116536015,NA,NA,NA,NA,NA
"768","2019-05-07 14:00:00",2019-05-07 14:00:00,126.541666666667,144.188318168148,NA,NA,NA,NA,NA
"769","2019-05-07 14:15:00",2019-05-07 14:15:00,126.552083333333,143.529618576181,NA,NA,NA,NA,NA
"770","2019-05-07 14:30:00",2019-05-07 14:30:00,126.5625,146.131838688477,NA,NA,NA,NA,NA
"771","2019-05-07 14:45:00",2019-05-07 14:45:00,126.572916666667,147.416659616839,NA,NA,NA,NA,NA
"772","2019-05-07 15:00:00",2019-05-07 15:00:00,126.583333333333,144.847017760115,NA,NA,NA,NA,NA
"773","2019-05-07 15:15:00",2019-05-07 15:15:00,126.59375,148.701480545201,NA,NA,NA,NA,NA
"774","2019-05-07 15:30:00",2019-05-07 15:30:00,126.604166666667,148.66890228963,NA,NA,NA,NA,NA
"775","2019-05-07 15:45:00",2019-05-07 15:45:00,126.614583333333,148.042780953235,NA,NA,NA,NA,NA
"776","2019-05-07 16:00:00",2019-05-07 16:00:00,126.625,147.416659616839,NA,NA,NA,NA,NA
"777","2019-05-07 16:15:00",2019-05-07 16:15:00,126.635416666667,149.953723217992,NA,NA,NA,NA,NA
"778","2019-05-07 16:30:00",2019-05-07 16:30:00,126.645833333333,148.042780953235,NA,NA,NA,NA,NA
"779","2019-05-07 16:45:00",2019-05-07 16:45:00,126.65625,151.271122401926,NA,NA,NA,NA,NA
"780","2019-05-07 17:00:00",2019-05-07 17:00:00,126.666666666667,148.010202697663,NA,NA,NA,NA,NA
"781","2019-05-07 17:15:00",2019-05-07 17:15:00,126.677083333333,146.790538280444,NA,NA,NA,NA,NA
"782","2019-05-07 17:30:00",2019-05-07 17:30:00,126.6875,147.416659616839,NA,NA,NA,NA,NA
"783","2019-05-07 17:45:00",2019-05-07 17:45:00,126.697916666667,149.327601881597,NA,NA,NA,NA,NA
"784","2019-05-07 18:00:00",2019-05-07 18:00:00,126.708333333333,149.360180137168,NA,NA,NA,NA,NA
"785","2019-05-07 18:15:00",2019-05-07 18:15:00,126.71875,148.701480545201,NA,NA,NA,NA,NA
"786","2019-05-07 18:30:00",2019-05-07 18:30:00,126.729166666667,148.766637056344,NA,NA,NA,NA,NA
"787","2019-05-07 18:45:00",2019-05-07 18:45:00,126.739583333333,151.271122401926,NA,NA,NA,NA,NA
"788","2019-05-07 19:00:00",2019-05-07 19:00:00,126.75,152.523365074717,NA,NA,NA,NA,NA
"789","2019-05-07 19:15:00",2019-05-07 19:15:00,126.760416666667,152.555943330288,NA,NA,NA,NA,NA
"790","2019-05-07 19:30:00",2019-05-07 19:30:00,126.770833333333,151.897243738321,NA,NA,NA,NA,NA
"791","2019-05-07 19:45:00",2019-05-07 19:45:00,126.78125,153.247221177826,NA,NA,NA,NA,NA
"792","2019-05-07 20:00:00",2019-05-07 20:00:00,126.791666666667,152.588521585859,NA,NA,NA,NA,NA
"793","2019-05-07 20:15:00",2019-05-07 20:15:00,126.802083333333,153.182064666684,NA,NA,NA,NA,NA
"794","2019-05-07 20:30:00",2019-05-07 20:30:00,126.8125,154.499463850617,NA,NA,NA,NA,NA
"795","2019-05-07 20:45:00",2019-05-07 20:45:00,126.822916666667,152.555943330288,NA,NA,NA,NA,NA
"796","2019-05-07 21:00:00",2019-05-07 21:00:00,126.833333333333,152.555943330288,NA,NA,NA,NA,NA
"797","2019-05-07 21:15:00",2019-05-07 21:15:00,126.84375,151.962400249464,NA,NA,NA,NA,NA
"798","2019-05-07 21:30:00",2019-05-07 21:30:00,126.854166666667,151.929821993893,NA,NA,NA,NA,NA
"799","2019-05-07 21:45:00",2019-05-07 21:45:00,126.864583333333,151.962400249464,NA,NA,NA,NA,NA
"800","2019-05-07 22:00:00",2019-05-07 22:00:00,126.875,151.897243738321,NA,NA,NA,NA,NA
"801","2019-05-07 22:15:00",2019-05-07 22:15:00,126.885416666667,151.897243738321,NA,NA,NA,NA,NA
"802","2019-05-07 22:30:00",2019-05-07 22:30:00,126.895833333333,151.929821993893,NA,NA,NA,NA,NA
"803","2019-05-07 22:45:00",2019-05-07 22:45:00,126.90625,151.962400249464,NA,NA,NA,NA,NA
"804","2019-05-07 23:00:00",2019-05-07 23:00:00,126.916666666667,149.360180137168,NA,NA,NA,NA,NA
"805","2019-05-07 23:15:00",2019-05-07 23:15:00,126.927083333333,149.360180137168,NA,NA,NA,NA,NA
"806","2019-05-07 23:30:00",2019-05-07 23:30:00,126.9375,149.360180137168,NA,NA,NA,NA,NA
"807","2019-05-07 23:45:00",2019-05-07 23:45:00,126.947916666667,149.360180137168,NA,NA,NA,NA,NA
"808","2019-05-08 00:00:00",2019-05-08 00:00:00,126.958333333333,149.360180137168,NA,NA,NA,NA,NA
"809","2019-05-08 00:15:00",2019-05-08 00:15:00,126.96875,148.701480545201,NA,NA,NA,NA,NA
"810","2019-05-08 00:30:00",2019-05-08 00:30:00,126.979166666667,146.131838688477,NA,NA,NA,NA,NA
"811","2019-05-08 00:45:00",2019-05-08 00:45:00,126.989583333333,146.131838688477,NA,NA,NA,NA,NA
"812","2019-05-08 01:00:00",2019-05-08 01:00:00,127,149.327601881597,NA,NA,NA,NA,NA
"813","2019-05-08 01:15:00",2019-05-08 01:15:00,127.010416666667,149.327601881597,NA,NA,NA,NA,NA
"814","2019-05-08 01:30:00",2019-05-08 01:30:00,127.020833333333,149.986301473564,NA,NA,NA,NA,NA
"815","2019-05-08 01:45:00",2019-05-08 01:45:00,127.03125,147.384081361268,NA,NA,NA,NA,NA
"816","2019-05-08 02:00:00",2019-05-08 02:00:00,127.041666666667,146.790538280444,NA,NA,NA,NA,NA
"817","2019-05-08 02:15:00",2019-05-08 02:15:00,127.052083333333,148.701480545201,NA,NA,NA,NA,NA
"818","2019-05-08 02:30:00",2019-05-08 02:30:00,127.0625,147.416659616839,NA,NA,NA,NA,NA
"819","2019-05-08 02:45:00",2019-05-08 02:45:00,127.072916666667,147.416659616839,NA,NA,NA,NA,NA
"820","2019-05-08 03:00:00",2019-05-08 03:00:00,127.083333333333,148.66890228963,NA,NA,NA,NA,NA
"821","2019-05-08 03:15:00",2019-05-08 03:15:00,127.09375,148.042780953235,NA,NA,NA,NA,NA
"822","2019-05-08 03:30:00",2019-05-08 03:30:00,127.104166666667,149.986301473564,NA,NA,NA,NA,NA
"823","2019-05-08 03:45:00",2019-05-08 03:45:00,127.114583333333,150.612422809959,NA,NA,NA,NA,NA
"824","2019-05-08 04:00:00",2019-05-08 04:00:00,127.125,150.612422809959,NA,NA,NA,NA,NA
"825","2019-05-08 04:15:00",2019-05-08 04:15:00,127.135416666667,153.182064666684,NA,NA,NA,NA,NA
"826","2019-05-08 04:30:00",2019-05-08 04:30:00,127.145833333333,154.499463850617,NA,NA,NA,NA,NA
"827","2019-05-08 04:45:00",2019-05-08 04:45:00,127.15625,153.84076425865,NA,NA,NA,NA,NA
"828","2019-05-08 05:00:00",2019-05-08 05:00:00,127.166666666667,155.093006931441,NA,NA,NA,NA,NA
"829","2019-05-08 05:15:00",2019-05-08 05:15:00,127.177083333333,158.353926635704,NA,NA,NA,NA,NA
"830","2019-05-08 05:30:00",2019-05-08 05:30:00,127.1875,156.410406115375,NA,NA,NA,NA,NA
"831","2019-05-08 05:45:00",2019-05-08 05:45:00,127.197916666667,156.971370940628,NA,NA,NA,NA,NA
"832","2019-05-08 06:00:00",2019-05-08 06:00:00,127.208333333333,158.321348380132,NA,NA,NA,NA,NA
"833","2019-05-08 06:15:00",2019-05-08 06:15:00,127.21875,160.264868900461,NA,NA,NA,NA,NA
"834","2019-05-08 06:30:00",2019-05-08 06:30:00,127.229166666667,162.175811165219,NA,NA,NA,NA,NA
"835","2019-05-08 06:45:00",2019-05-08 06:45:00,127.239583333333,160.264868900461,NA,NA,NA,NA,NA
"836","2019-05-08 07:00:00",2019-05-08 07:00:00,127.25,161.549689828823,NA,NA,NA,NA,NA
"837","2019-05-08 07:15:00",2019-05-08 07:15:00,127.260416666667,160.890990236857,NA,NA,NA,NA,NA
"838","2019-05-08 07:30:00",2019-05-08 07:30:00,127.270833333333,161.582268084395,NA,NA,NA,NA,NA
"839","2019-05-08 07:45:00",2019-05-08 07:45:00,127.28125,159.638747564066,NA,NA,NA,NA,NA
"840","2019-05-08 08:00:00",2019-05-08 08:00:00,127.291666666667,161.549689828823,NA,NA,NA,NA,NA
"841","2019-05-08 08:15:00",2019-05-08 08:15:00,127.302083333333,162.834510757186,NA,NA,NA,NA,NA
"842","2019-05-08 08:30:00",2019-05-08 08:30:00,127.3125,160.923568492428,NA,NA,NA,NA,NA
"843","2019-05-08 08:45:00",2019-05-08 08:45:00,127.322916666667,160.923568492428,NA,NA,NA,NA,NA
"844","2019-05-08 09:00:00",2019-05-08 09:00:00,127.333333333333,160.923568492428,NA,NA,NA,NA,NA
"845","2019-05-08 09:15:00",2019-05-08 09:15:00,127.34375,161.549689828823,NA,NA,NA,NA,NA
"846","2019-05-08 09:30:00",2019-05-08 09:30:00,127.354166666667,162.240967676361,NA,NA,NA,NA,NA
"847","2019-05-08 09:45:00",2019-05-08 09:45:00,127.364583333333,157.695227043737,NA,NA,NA,NA,NA
"848","2019-05-08 10:00:00",2019-05-08 10:00:00,127.375,157.695227043737,NA,NA,NA,NA,NA
"849","2019-05-08 10:15:00",2019-05-08 10:15:00,127.385416666667,158.980047972099,NA,NA,NA,NA,NA
"850","2019-05-08 10:30:00",2019-05-08 10:30:00,127.395833333333,157.695227043737,NA,NA,NA,NA,NA
"851","2019-05-08 10:45:00",2019-05-08 10:45:00,127.40625,155.81686303455,NA,NA,NA,NA,NA
"852","2019-05-08 11:00:00",2019-05-08 11:00:00,127.416666666667,156.442984370946,NA,NA,NA,NA,NA
"853","2019-05-08 11:15:00",2019-05-08 11:15:00,127.427083333333,155.784284778979,NA,NA,NA,NA,NA
"854","2019-05-08 11:30:00",2019-05-08 11:30:00,127.4375,153.84076425865,NA,NA,NA,NA,NA
"855","2019-05-08 11:45:00",2019-05-08 11:45:00,127.447916666667,153.873342514222,NA,NA,NA,NA,NA
"856","2019-05-08 12:00:00",2019-05-08 12:00:00,127.458333333333,155.81686303455,NA,NA,NA,NA,NA
"857","2019-05-08 12:15:00",2019-05-08 12:15:00,127.46875,157.101683962913,NA,NA,NA,NA,NA
"858","2019-05-08 12:30:00",2019-05-08 12:30:00,127.479166666667,152.588521585859,NA,NA,NA,NA,NA
"859","2019-05-08 12:45:00",2019-05-08 12:45:00,127.489583333333,153.808186003079,NA,NA,NA,NA,NA
"860","2019-05-08 13:00:00",2019-05-08 13:00:00,127.5,153.84076425865,NA,NA,NA,NA,NA
"861","2019-05-08 13:15:00",2019-05-08 13:15:00,127.510416666667,153.808186003079,NA,NA,NA,NA,NA
"862","2019-05-08 13:30:00",2019-05-08 13:30:00,127.520833333333,150.051457984706,NA,NA,NA,NA,NA
"863","2019-05-08 13:45:00",2019-05-08 13:45:00,127.53125,158.321348380132,NA,NA,NA,NA,NA
"864","2019-05-08 14:00:00",2019-05-08 14:00:00,127.541666666667,158.288770124561,NA,NA,NA,NA,NA
"865","2019-05-08 14:15:00",2019-05-08 14:15:00,127.552083333333,155.81686303455,NA,NA,NA,NA,NA
"866","2019-05-08 14:30:00",2019-05-08 14:30:00,127.5625,157.03652745177,NA,NA,NA,NA,NA
"867","2019-05-08 14:45:00",2019-05-08 14:45:00,127.572916666667,153.214642922255,NA,NA,NA,NA,NA
"868","2019-05-08 15:00:00",2019-05-08 15:00:00,127.583333333333,155.093006931441,NA,NA,NA,NA,NA
"869","2019-05-08 15:15:00",2019-05-08 15:15:00,127.59375,153.84076425865,NA,NA,NA,NA,NA
"870","2019-05-08 15:30:00",2019-05-08 15:30:00,127.604166666667,152.588521585859,NA,NA,NA,NA,NA
"871","2019-05-08 15:45:00",2019-05-08 15:45:00,127.614583333333,153.182064666684,NA,NA,NA,NA,NA
"872","2019-05-08 16:00:00",2019-05-08 16:00:00,127.625,156.54071913766,NA,NA,NA,NA,NA
"873","2019-05-08 16:15:00",2019-05-08 16:15:00,127.635416666667,151.271122401926,NA,NA,NA,NA,NA
"874","2019-05-08 16:30:00",2019-05-08 16:30:00,127.645833333333,152.621099841431,NA,NA,NA,NA,NA
"875","2019-05-08 16:45:00",2019-05-08 16:45:00,127.65625,154.532042106188,NA,NA,NA,NA,NA
"876","2019-05-08 17:00:00",2019-05-08 17:00:00,127.666666666667,151.303700657497,NA,NA,NA,NA,NA
"877","2019-05-08 17:15:00",2019-05-08 17:15:00,127.677083333333,153.182064666684,NA,NA,NA,NA,NA
"878","2019-05-08 17:30:00",2019-05-08 17:30:00,127.6875,150.612422809959,NA,NA,NA,NA,NA
"879","2019-05-08 17:45:00",2019-05-08 17:45:00,127.697916666667,149.39275839274,NA,NA,NA,NA,NA
"880","2019-05-08 18:00:00",2019-05-08 18:00:00,127.708333333333,149.986301473564,NA,NA,NA,NA,NA
"881","2019-05-08 18:15:00",2019-05-08 18:15:00,127.71875,151.303700657497,NA,NA,NA,NA,NA
"882","2019-05-08 18:30:00",2019-05-08 18:30:00,127.729166666667,152.588521585859,NA,NA,NA,NA,NA
"883","2019-05-08 18:45:00",2019-05-08 18:45:00,127.739583333333,154.499463850617,NA,NA,NA,NA,NA
"884","2019-05-08 19:00:00",2019-05-08 19:00:00,127.75,151.271122401926,NA,NA,NA,NA,NA
"885","2019-05-08 19:15:00",2019-05-08 19:15:00,127.760416666667,152.588521585859,NA,NA,NA,NA,NA
"886","2019-05-08 19:30:00",2019-05-08 19:30:00,127.770833333333,153.808186003079,NA,NA,NA,NA,NA
"887","2019-05-08 19:45:00",2019-05-08 19:45:00,127.78125,151.929821993893,NA,NA,NA,NA,NA
"888","2019-05-08 20:00:00",2019-05-08 20:00:00,127.791666666667,150.612422809959,NA,NA,NA,NA,NA
"889","2019-05-08 20:15:00",2019-05-08 20:15:00,127.802083333333,150.612422809959,NA,NA,NA,NA,NA
"890","2019-05-08 20:30:00",2019-05-08 20:30:00,127.8125,149.986301473564,NA,NA,NA,NA,NA
"891","2019-05-08 20:45:00",2019-05-08 20:45:00,127.822916666667,150.64500106553,NA,NA,NA,NA,NA
"892","2019-05-08 21:00:00",2019-05-08 21:00:00,127.833333333333,151.929821993893,NA,NA,NA,NA,NA
"893","2019-05-08 21:15:00",2019-05-08 21:15:00,127.84375,151.303700657497,NA,NA,NA,NA,NA
"894","2019-05-08 21:30:00",2019-05-08 21:30:00,127.854166666667,151.303700657497,NA,NA,NA,NA,NA
"895","2019-05-08 21:45:00",2019-05-08 21:45:00,127.864583333333,149.39275839274,NA,NA,NA,NA,NA
"896","2019-05-08 22:00:00",2019-05-08 22:00:00,127.875,148.107937464377,NA,NA,NA,NA,NA
"897","2019-05-08 22:15:00",2019-05-08 22:15:00,127.885416666667,153.873342514222,NA,NA,NA,NA,NA
"898","2019-05-08 22:30:00",2019-05-08 22:30:00,127.895833333333,152.588521585859,NA,NA,NA,NA,NA
"899","2019-05-08 22:45:00",2019-05-08 22:45:00,127.90625,149.986301473564,NA,NA,NA,NA,NA
"900","2019-05-08 23:00:00",2019-05-08 23:00:00,127.916666666667,147.416659616839,NA,NA,NA,NA,NA
"901","2019-05-08 23:15:00",2019-05-08 23:15:00,127.927083333333,149.360180137168,NA,NA,NA,NA,NA
"902","2019-05-08 23:30:00",2019-05-08 23:30:00,127.9375,147.416659616839,NA,NA,NA,NA,NA
"903","2019-05-08 23:45:00",2019-05-08 23:45:00,127.947916666667,149.986301473564,NA,NA,NA,NA,NA
"904","2019-05-09 00:00:00",2019-05-09 00:00:00,127.958333333333,149.360180137168,NA,NA,NA,NA,NA
"905","2019-05-09 00:15:00",2019-05-09 00:15:00,127.96875,148.701480545201,NA,NA,NA,NA,NA
"906","2019-05-09 00:30:00",2019-05-09 00:30:00,127.979166666667,147.449237872411,NA,NA,NA,NA,NA
"907","2019-05-09 00:45:00",2019-05-09 00:45:00,127.989583333333,146.164416944048,NA,NA,NA,NA,NA
"908","2019-05-09 01:00:00",2019-05-09 01:00:00,128,146.790538280444,NA,NA,NA,NA,NA
"909","2019-05-09 01:15:00",2019-05-09 01:15:00,128.010416666667,146.131838688477,NA,NA,NA,NA,NA
"910","2019-05-09 01:30:00",2019-05-09 01:30:00,128.020833333333,146.790538280444,NA,NA,NA,NA,NA
"911","2019-05-09 01:45:00",2019-05-09 01:45:00,128.03125,146.131838688477,NA,NA,NA,NA,NA
"912","2019-05-09 02:00:00",2019-05-09 02:00:00,128.041666666667,146.790538280444,NA,NA,NA,NA,NA
"913","2019-05-09 02:15:00",2019-05-09 02:15:00,128.052083333333,148.107937464377,NA,NA,NA,NA,NA
"914","2019-05-09 02:30:00",2019-05-09 02:30:00,128.0625,146.790538280444,NA,NA,NA,NA,NA
"915","2019-05-09 02:45:00",2019-05-09 02:45:00,128.072916666667,147.449237872411,NA,NA,NA,NA,NA
"916","2019-05-09 03:00:00",2019-05-09 03:00:00,128.083333333333,148.701480545201,NA,NA,NA,NA,NA
"917","2019-05-09 03:15:00",2019-05-09 03:15:00,128.09375,148.734058800773,NA,NA,NA,NA,NA
"918","2019-05-09 03:30:00",2019-05-09 03:30:00,128.104166666667,149.327601881597,NA,NA,NA,NA,NA
"919","2019-05-09 03:45:00",2019-05-09 03:45:00,128.114583333333,146.790538280444,NA,NA,NA,NA,NA
"920","2019-05-09 04:00:00",2019-05-09 04:00:00,128.125,146.131838688477,NA,NA,NA,NA,NA
"921","2019-05-09 04:15:00",2019-05-09 04:15:00,128.135416666667,145.505717352082,NA,NA,NA,NA,NA
"922","2019-05-09 04:30:00",2019-05-09 04:30:00,128.145833333333,144.253474679291,NA,NA,NA,NA,NA
"923","2019-05-09 04:45:00",2019-05-09 04:45:00,128.15625,142.936075495357,NA,NA,NA,NA,NA
"924","2019-05-09 05:00:00",2019-05-09 05:00:00,128.166666666667,142.309954158962,NA,NA,NA,NA,NA
"925","2019-05-09 05:15:00",2019-05-09 05:15:00,128.177083333333,142.277375903391,NA,NA,NA,NA,NA
"926","2019-05-09 05:30:00",2019-05-09 05:30:00,128.1875,142.936075495357,NA,NA,NA,NA,NA
"927","2019-05-09 05:45:00",2019-05-09 05:45:00,128.197916666667,144.253474679291,NA,NA,NA,NA,NA
"928","2019-05-09 06:00:00",2019-05-09 06:00:00,128.208333333333,142.309954158962,NA,NA,NA,NA,NA
"929","2019-05-09 06:15:00",2019-05-09 06:15:00,128.21875,142.968653750929,NA,NA,NA,NA,NA
"930","2019-05-09 06:30:00",2019-05-09 06:30:00,128.229166666667,140.366433638633,NA,NA,NA,NA,NA
"931","2019-05-09 06:45:00",2019-05-09 06:45:00,128.239583333333,142.309954158962,NA,NA,NA,NA,NA
"932","2019-05-09 07:00:00",2019-05-09 07:00:00,128.25,141.651254566995,NA,NA,NA,NA,NA
"933","2019-05-09 07:15:00",2019-05-09 07:15:00,128.260416666667,141.0251332306,NA,NA,NA,NA,NA
"934","2019-05-09 07:30:00",2019-05-09 07:30:00,128.270833333333,140.333855383062,NA,NA,NA,NA,NA
"935","2019-05-09 07:45:00",2019-05-09 07:45:00,128.28125,140.992554975028,NA,NA,NA,NA,NA
"936","2019-05-09 08:00:00",2019-05-09 08:00:00,128.291666666667,143.594775087324,NA,NA,NA,NA,NA
"937","2019-05-09 08:15:00",2019-05-09 08:15:00,128.302083333333,142.309954158962,NA,NA,NA,NA,NA
"938","2019-05-09 08:30:00",2019-05-09 08:30:00,128.3125,142.309954158962,NA,NA,NA,NA,NA
"939","2019-05-09 08:45:00",2019-05-09 08:45:00,128.322916666667,141.683832822566,NA,NA,NA,NA,NA
"940","2019-05-09 09:00:00",2019-05-09 09:00:00,128.333333333333,147.449237872411,NA,NA,NA,NA,NA
"941","2019-05-09 09:15:00",2019-05-09 09:15:00,128.34375,146.131838688477,NA,NA,NA,NA,NA
"942","2019-05-09 09:30:00",2019-05-09 09:30:00,128.354166666667,144.220896423719,NA,NA,NA,NA,NA
"943","2019-05-09 09:45:00",2019-05-09 09:45:00,128.364583333333,139.114190965842,NA,NA,NA,NA,NA
"944","2019-05-09 10:00:00",2019-05-09 10:00:00,128.375,143.594775087324,NA,NA,NA,NA,NA
