"Site","DateTime","PT1Q","PT2Q","MeanDischarge"
"MOOS",2018-07-10 16:00:00,863.70114215801,814.75163118646,839.226386672235
"MOOS",2018-07-10 16:30:00,871.583262949134,820.440636368876,846.011949659005
"MOOS",2018-07-10 17:00:00,867.642202553572,828.974144142354,848.308173347963
"MOOS",2018-07-10 17:30:00,863.70114215801,840.352154507185,852.026648332598
"MOOS",2018-07-10 18:00:00,851.877960971091,846.041159689543,848.959560330317
"MOOS",2018-07-10 18:30:00,859.760081762448,854.574667463137,857.167374612793
"MOOS",2018-07-10 19:00:00,851.877960971091,865.952677827852,858.915319399472
"MOOS",2018-07-10 19:30:00,863.70114215801,871.641683010268,867.671412584139
"MOOS",2018-07-10 20:00:00,863.70114215801,880.175190783804,871.938166470907
"MOOS",2018-07-10 20:30:00,867.642202553572,888.708698557399,878.175450555485
"MOOS",2018-07-10 21:00:00,859.760081762448,897.242206330935,878.501144046691
"MOOS",2018-07-10 21:30:00,851.877960971091,902.931211513351,877.404586242221
"MOOS",2018-07-10 22:00:00,859.760081762448,917.153724469303,888.456903115875
"MOOS",2018-07-10 22:30:00,859.760081762448,922.84272965166,891.301405707054
"MOOS",2018-07-10 23:00:00,863.70114215801,931.376237425196,897.538689791603
"MOOS",2018-07-10 23:30:00,871.583262949134,942.754247790028,907.168755369581
"MOOS",2018-07-11 00:00:00,879.465383740491,954.132258154743,916.798820947617
"MOOS",2018-07-11 00:30:00,895.229625322856,962.665765928279,928.947695625568
"MOOS",2018-07-11 01:00:00,895.229625322856,974.043776293111,934.636700807983
"MOOS",2018-07-11 01:30:00,907.052806509775,985.421786657826,946.2372965838
"MOOS",2018-07-11 02:00:00,914.934927300899,993.95529443142,954.44511086616
"MOOS",2018-07-11 02:30:00,918.875987696578,1005.33330479619,962.104646246386
"MOOS",2018-07-11 03:00:00,930.699168883497,1013.86681256973,972.282990726613
"MOOS",2018-07-11 03:30:00,942.5223500703,1019.55581775209,981.039083911193
"MOOS",2018-07-11 04:00:00,958.286591652781,1033.77833070804,996.03246118041
"MOOS",2018-07-11 04:30:00,966.168712444021,1045.15634107287,1005.66252675845
"MOOS",2018-07-11 05:00:00,977.991893630824,1056.53435143759,1017.2631225342
"MOOS",2018-07-11 05:30:00,981.932954026503,1067.9123618023,1024.9226579144
"MOOS",2018-07-11 06:00:00,993.756135213305,1079.29037216713,1036.52325369022
"MOOS",2018-07-11 06:30:00,1005.57931640022,1087.82387994067,1046.70159817045
"MOOS",2018-07-11 07:00:00,1025.28461837827,1096.35738771426,1060.82100304627
"MOOS",2018-07-11 07:30:00,1037.10779956507,1110.57990067021,1073.84385011764
"MOOS",2018-07-11 08:00:00,1060.75416193879,1116.26890585251,1088.51153389565
"MOOS",2018-07-11 08:30:00,1084.4005243124,1127.64691621735,1106.02372026487
"MOOS",2018-07-11 09:00:00,1096.22370549932,1139.02492658206,1117.62431604069
"MOOS",2018-07-11 09:30:00,1123.81112826872,1156.09194212925,1139.95153519898
"MOOS",2018-07-11 10:00:00,1151.39855103788,1178.8479628588,1165.12325694834
"MOOS",2018-07-11 10:30:00,1167.16279262048,1198.75948099711,1182.96113680879
"MOOS",2018-07-11 11:00:00,1198.69127578533,1215.82649654424,1207.25888616478
"MOOS",2018-07-11 11:30:00,1230.21975895029,1235.73801468249,1232.97888681639
"MOOS",2018-07-11 12:00:00,1253.8661213239,1255.64953282085,1254.75782707238
"MOOS",2018-07-11 12:30:00,1289.33566488442,1284.09455873282,1286.71511180862
"MOOS",2018-07-11 13:00:00,1305.09990646702,1306.85057946225,1305.97524296463
"MOOS",2018-07-11 13:30:00,1344.5105104231,1332.45110278303,1338.48080660307
"MOOS",2018-07-11 14:00:00,1372.09793319239,1352.36262092128,1362.23027705683
"MOOS",2018-07-11 14:30:00,1387.86217477487,1377.96314424201,1382.91265950844
"MOOS",2018-07-11 15:00:00,1419.39065793983,1395.0301597892,1407.21040886451
"MOOS",2018-07-11 15:30:00,1431.21383912663,1412.09717533633,1421.65550723148
"MOOS",2018-07-11 16:00:00,1446.97808070912,1434.85319606587,1440.91563838749
"MOOS",2018-07-11 16:30:00,1443.03702031355,1449.07570902177,1446.05636466766
"MOOS",2018-07-11 17:00:00,1462.7423222916,1466.14272456896,1464.44252343028
"MOOS",2018-07-11 17:30:00,1474.56550347852,1480.36523752485,1477.46537050168
"MOOS",2018-07-11 18:00:00,1462.7423222916,1483.20974011609,1472.97603120384
"MOOS",2018-07-11 18:30:00,1470.62444308284,1497.43225307198,1484.02834807741
"MOOS",2018-07-11 19:00:00,1462.7423222916,1508.81026343675,1485.77629286418
"MOOS",2018-07-11 19:30:00,1470.62444308284,1514.49926861917,1492.561855851
"MOOS",2018-07-11 20:00:00,1474.56550347852,1525.87727898388,1500.2213912312
"MOOS",2018-07-11 20:30:00,1478.50656387396,1537.25528934872,1507.88092661134
"MOOS",2018-07-11 21:00:00,1470.62444308284,1548.63329971343,1509.62887139813
"MOOS",2018-07-11 21:30:00,1486.38868466532,1554.32230489585,1520.35549478058
"MOOS",2018-07-11 22:00:00,1470.62444308284,1562.85581266938,1516.74012787611
"MOOS",2018-07-11 22:30:00,1462.7423222916,1560.01131007815,1511.37681618487
"MOOS",2018-07-11 23:00:00,1458.80126189592,1568.54481785174,1513.67303987383
"MOOS",2018-07-11 23:30:00,1450.91914110479,1568.54481785174,1509.73197947827
"MOOS",2018-07-12 00:00:00,1443.03702031355,1568.54481785174,1505.79091908265
"MOOS",2018-07-12 00:30:00,1454.86020150036,1577.07832562528,1515.96926356282
"MOOS",2018-07-12 01:00:00,1446.97808070912,1574.2338230341,1510.60595187161
"MOOS",2018-07-12 01:30:00,1431.21383912663,1579.92282821651,1505.56833367157
"MOOS",2018-07-12 02:00:00,1427.27277873107,1577.07832562528,1502.17555217817
"MOOS",2018-07-12 02:30:00,1419.39065793983,1579.92282821651,1499.65674307817
"MOOS",2018-07-12 03:00:00,1403.62641635735,1579.92282821651,1491.77462228693
"MOOS",2018-07-12 03:30:00,1407.56747675291,1577.07832562528,1492.32290118909
"MOOS",2018-07-12 04:00:00,1395.74429556611,1571.38932044298,1483.56680800454
"MOOS",2018-07-12 04:30:00,1395.74429556611,1577.07832562528,1486.41131059569
"MOOS",2018-07-12 05:00:00,1391.80323517055,1574.2338230341,1483.01852910232
"MOOS",2018-07-12 05:30:00,1391.80323517055,1571.38932044298,1481.59627780676
"MOOS",2018-07-12 06:00:00,1387.86217477487,1568.54481785174,1478.2034963133
"MOOS",2018-07-12 06:30:00,1391.80323517055,1568.54481785174,1480.17402651114
"MOOS",2018-07-12 07:00:00,1372.09793319239,1565.70031526056,1468.89912422647
"MOOS",2018-07-12 07:30:00,1379.98005398375,1562.85581266938,1471.41793332656
"MOOS",2018-07-12 08:00:00,1356.33369161002,1557.16680748697,1456.7502495485
"MOOS",2018-07-12 08:30:00,1356.33369161002,1554.32230489585,1455.32799825293
"MOOS",2018-07-12 09:00:00,1368.15687279683,1548.63329971343,1458.39508625513
"MOOS",2018-07-12 09:30:00,1364.21581240115,1542.94429453101,1453.58005346608
"MOOS",2018-07-12 10:00:00,1324.80520844506,1540.09979193984,1432.45250019245
"MOOS",2018-07-12 10:30:00,1340.56945002743,1537.25528934872,1438.91236968807
"MOOS",2018-07-12 11:00:00,1340.56945002743,1534.41078675748,1437.49011839245
"MOOS",2018-07-12 11:30:00,1332.6873292363,1531.5662841663,1432.1268067013
"MOOS",2018-07-12 12:00:00,1324.80520844506,1528.72178157506,1426.76349501006
"MOOS",2018-07-12 12:30:00,1316.92308765382,1528.72178157506,1422.82243461444
"MOOS",2018-07-12 13:00:00,1320.86414804938,1525.87727898388,1423.37071351663
"MOOS",2018-07-12 13:30:00,1305.09990646702,1523.03277639265,1414.06634142983
"MOOS",2018-07-12 14:00:00,1297.21778567566,1520.18827380153,1408.70302973859
"MOOS",2018-07-12 14:30:00,1289.33566488442,1520.18827380153,1404.76196934297
"MOOS",2018-07-12 15:00:00,1293.2767252801,1523.03277639265,1408.15475083637
"MOOS",2018-07-12 15:30:00,1269.63036290638,1523.03277639265,1396.33156964951
"MOOS",2018-07-12 16:00:00,1257.80718171957,1523.03277639265,1390.41997905611
"MOOS",2018-07-12 16:30:00,1249.92506092833,1520.18827380153,1385.05666736493
"MOOS",2018-07-12 17:00:00,1245.98400053266,1520.18827380153,1383.08613716709
"MOOS",2018-07-12 17:30:00,1222.33763815893,1514.49926861917,1368.41845338905
"MOOS",2018-07-12 18:00:00,1218.39657776337,1511.65476602793,1365.02567189565
"MOOS",2018-07-12 18:30:00,1218.39657776337,1503.1212582544,1360.75891800888
"MOOS",2018-07-12 19:00:00,1226.27869855461,1503.1212582544,1364.6999784045
"MOOS",2018-07-12 19:30:00,1194.75021538965,1497.43225307198,1346.09123423081
"MOOS",2018-07-12 20:00:00,1178.98597380728,1488.89874529839,1333.94235955284
"MOOS",2018-07-12 20:30:00,1175.04491341161,1486.05424270727,1330.54957805944
"MOOS",2018-07-12 21:00:00,1182.92703420285,1483.20974011609,1333.06838715947
"MOOS",2018-07-12 21:30:00,1182.92703420285,1474.67623234243,1328.80163327264
"MOOS",2018-07-12 22:00:00,1171.10385301604,1474.67623234243,1322.89004267924
"MOOS",2018-07-12 22:30:00,1163.2217322248,1468.98722716013,1316.10447969247
"MOOS",2018-07-12 23:00:00,1167.16279262048,1463.29822197772,1315.2305072991
"MOOS",2018-07-12 23:30:00,1151.39855103788,1460.45371938654,1305.92613521221
"MOOS",2018-07-13 00:00:00,1147.45749064232,1451.920211613,1299.68885112766
"MOOS",2018-07-13 00:30:00,1143.51643024676,1443.38670383941,1293.45156704308
"MOOS",2018-07-13 01:00:00,1135.63430945552,1437.69769865699,1286.66600405626
"MOOS",2018-07-13 01:30:00,1131.69324905984,1432.00869347464,1281.85097126724
"MOOS",2018-07-13 02:00:00,1123.81112826872,1420.63068310986,1272.22090568929
"MOOS",2018-07-13 02:30:00,1119.87006787304,1417.78618051874,1268.82812419589
"MOOS",2018-07-13 03:00:00,1119.87006787304,1406.40817015391,1263.13911901347
"MOOS",2018-07-13 03:30:00,1108.04688668612,1397.87466238037,1252.96077453325
"MOOS",2018-07-13 04:00:00,1123.81112826872,1389.34115460678,1256.57614143775
"MOOS",2018-07-13 04:30:00,1123.81112826872,1383.65214942442,1253.73163884657
"MOOS",2018-07-13 05:00:00,1108.04688668612,1377.96314424201,1243.00501546406
"MOOS",2018-07-13 05:30:00,1111.9879470818,1363.74063128611,1237.86428918396
"MOOS",2018-07-13 06:00:00,1127.75218866416,1355.20712351246,1241.47965608831
"MOOS",2018-07-13 06:30:00,1127.75218866416,1346.67361573898,1237.21290220157
"MOOS",2018-07-13 07:00:00,1111.9879470818,1340.98461055657,1226.48627881918
"MOOS",2018-07-13 07:30:00,1119.87006787304,1332.45110278303,1226.16058532803
"MOOS",2018-07-13 08:00:00,1104.10582629056,1318.22858982702,1211.16720805879
"MOOS",2018-07-13 08:30:00,1092.28264510375,1309.69508205348,1200.98886357862
"MOOS",2018-07-13 09:00:00,1092.28264510375,1304.00607687107,1198.14436098741
"MOOS",2018-07-13 09:30:00,1100.164765895,1295.47256909753,1197.81866749626
"MOOS",2018-07-13 10:00:00,1092.28264510375,1286.93906132394,1189.61085321385
"MOOS",2018-07-13 10:30:00,1100.164765895,1278.4055535504,1189.2851597227
"MOOS",2018-07-13 11:00:00,1108.04688668612,1267.02754318569,1187.5372149359
"MOOS",2018-07-13 11:30:00,1104.10582629056,1264.18304059445,1184.1444334425
"MOOS",2018-07-13 12:00:00,1092.28264510375,1255.64953282085,1173.9660889623
"MOOS",2018-07-13 12:30:00,1096.22370549932,1249.96052763856,1173.09211656894
"MOOS",2018-07-13 13:00:00,1084.4005243124,1252.80503022968,1168.60277727104
"MOOS",2018-07-13 13:30:00,1080.45946391684,1247.11602504732,1163.78774448208
"MOOS",2018-07-13 14:00:00,1080.45946391684,1255.64953282085,1168.05449836885
"MOOS",2018-07-13 14:30:00,1088.34158470808,1258.49403541203,1173.41781006005
"MOOS",2018-07-13 15:00:00,1072.57734312571,1264.18304059445,1168.38019186008
"MOOS",2018-07-13 15:30:00,1068.63628273003,1264.18304059445,1166.40966166224
"MOOS",2018-07-13 16:00:00,1060.75416193879,1264.18304059445,1162.46860126662
"MOOS",2018-07-13 16:30:00,1041.04885996063,1264.18304059445,1152.61595027754
"MOOS",2018-07-13 17:00:00,1048.93098075199,1264.18304059445,1156.55701067322
"MOOS",2018-07-13 17:30:00,1044.98992035631,1264.18304059445,1154.58648047538
"MOOS",2018-07-13 18:00:00,1037.10779956507,1264.18304059445,1150.64542007976
"MOOS",2018-07-13 18:30:00,1025.28461837827,1264.18304059445,1144.73382948636
"MOOS",2018-07-13 19:00:00,1033.16673916939,1264.18304059445,1148.67488988192
"MOOS",2018-07-13 19:30:00,1017.40249758703,1261.33853800327,1139.37051779515
"MOOS",2018-07-13 20:00:00,1017.40249758703,1258.49403541203,1137.94826649953
"MOOS",2018-07-13 20:30:00,1005.57931640022,1258.49403541203,1132.03667590613
"MOOS",2018-07-13 21:00:00,1001.63825600455,1258.49403541203,1130.06614570829
"MOOS",2018-07-13 21:30:00,1001.63825600455,1258.49403541203,1130.06614570829
"MOOS",2018-07-13 22:00:00,993.756135213305,1255.64953282085,1124.70283401708
"MOOS",2018-07-13 22:30:00,1001.63825600455,1252.80503022968,1127.22164311711
"MOOS",2018-07-13 23:00:00,985.874014422065,1252.80503022968,1119.33952232587
"MOOS",2018-07-13 23:30:00,985.874014422065,1252.80503022968,1119.33952232587
"MOOS",2018-07-14 00:00:00,985.874014422065,1241.4270198649,1113.65051714348
"MOOS",2018-07-14 00:30:00,974.050833235262,1235.73801468249,1104.89442395887
"MOOS",2018-07-14 01:00:00,977.991893630824,1235.73801468249,1106.86495415666
"MOOS",2018-07-14 01:30:00,970.109772839583,1230.04900950019,1100.07939116989
"MOOS",2018-07-14 02:00:00,966.168712444021,1227.20450690901,1096.68660967652
"MOOS",2018-07-14 02:30:00,962.227652048343,1224.36000431777,1093.29382818306
"MOOS",2018-07-14 03:00:00,958.286591652781,1218.67099913536,1088.47879539407
"MOOS",2018-07-14 03:30:00,962.227652048343,1215.82649654424,1089.02707429629
"MOOS",2018-07-14 04:00:00,950.40447086154,1215.82649654424,1083.11548370289
"MOOS",2018-07-14 04:30:00,958.286591652781,1210.13749136182,1084.2120415073
"MOOS",2018-07-14 05:00:00,958.286591652781,1207.29298877064,1082.78979021171
"MOOS",2018-07-14 05:30:00,946.463410465862,1201.60398358823,1074.03369702704
"MOOS",2018-07-14 06:00:00,954.345531257219,1195.91497840593,1075.13025483157
"MOOS",2018-07-14 06:30:00,958.286591652781,1184.53696804109,1071.41177984694
"MOOS",2018-07-14 07:00:00,958.286591652781,1176.00346026756,1067.14502596017
"MOOS",2018-07-14 07:30:00,962.227652048343,1173.15895767638,1067.69330486236
"MOOS",2018-07-14 08:00:00,966.168712444021,1167.46995249396,1066.81933246899
"MOOS",2018-07-14 08:30:00,974.050833235262,1164.62544990284,1069.33814156905
"MOOS",2018-07-14 09:00:00,974.050833235262,1158.93644472043,1066.49363897784
"MOOS",2018-07-14 09:30:00,974.050833235262,1158.93644472043,1066.49363897784
"MOOS",2018-07-14 10:00:00,977.991893630824,1156.09194212925,1067.04191788004
"MOOS",2018-07-14 10:30:00,966.168712444021,1156.09194212925,1061.13032728664
"MOOS",2018-07-14 11:00:00,970.109772839583,1153.24743953801,1061.6786061888
"MOOS",2018-07-14 11:30:00,970.109772839583,1150.40293694683,1060.25635489321
"MOOS",2018-07-14 12:00:00,977.991893630824,1147.55843435571,1062.77516399327
"MOOS",2018-07-14 12:30:00,977.991893630824,1144.71393176448,1061.35291269765
"MOOS",2018-07-14 13:00:00,970.109772839583,1144.71393176448,1057.41185230203
"MOOS",2018-07-14 13:30:00,966.168712444021,1139.02492658206,1052.59681951304
"MOOS",2018-07-14 14:00:00,962.227652048343,1139.02492658206,1050.6262893152
"MOOS",2018-07-14 14:30:00,958.286591652781,1133.3359213997,1045.81125652624
"MOOS",2018-07-14 15:00:00,946.463410465862,1136.18042399088,1041.32191722837
"MOOS",2018-07-14 15:30:00,950.40447086154,1133.3359213997,1041.87019613062
"MOOS",2018-07-14 16:00:00,946.463410465862,1127.64691621735,1037.0551633416
"MOOS",2018-07-14 16:30:00,954.345531257219,1124.80241362617,1039.57397244169
"MOOS",2018-07-14 17:00:00,934.640229279059,1121.95791103493,1028.29907015699
"MOOS",2018-07-14 17:30:00,938.581289674621,1121.95791103493,1030.26960035478
"MOOS",2018-07-14 18:00:00,934.640229279059,1113.42440326139,1024.03231627023
"MOOS",2018-07-14 18:30:00,930.699168883497,1110.57990067021,1020.63953477686
"MOOS",2018-07-14 19:00:00,926.758108487818,1107.73539807904,1017.24675328343
"MOOS",2018-07-14 19:30:00,926.758108487818,1110.57990067021,1018.66900457902
"MOOS",2018-07-14 20:00:00,926.758108487818,1104.8908954878,1015.82450198781
"MOOS",2018-07-14 20:30:00,922.817048092256,1099.20189030538,1011.00946919882
"MOOS",2018-07-14 21:00:00,922.817048092256,1096.35738771426,1009.58721790326
"MOOS",2018-07-14 21:30:00,918.875987696578,1093.51288512308,1006.19443640983
"MOOS",2018-07-14 22:00:00,914.934927300899,1090.66838253185,1002.80165491637
"MOOS",2018-07-14 22:30:00,918.875987696578,1090.66838253185,1004.77218511421
"MOOS",2018-07-14 23:00:00,910.993866905454,1084.97937734949,997.986622127471
"MOOS",2018-07-14 23:30:00,910.993866905454,1082.13487475825,996.564370831853
"MOOS",2018-07-15 00:00:00,914.934927300899,1079.29037216713,997.112649734016
"MOOS",2018-07-15 00:30:00,914.934927300899,1076.44586957595,995.690398438426
"MOOS",2018-07-15 01:00:00,914.934927300899,1076.44586957595,995.690398438426
"MOOS",2018-07-15 01:30:00,910.993866905454,1076.44586957595,993.719868240703
"MOOS",2018-07-15 02:00:00,918.875987696578,1073.60136698472,996.238677340647
"MOOS",2018-07-15 02:30:00,914.934927300899,1070.75686439354,992.845895847218
"MOOS",2018-07-15 03:00:00,910.993866905454,1065.06785921112,988.030863058288
"MOOS",2018-07-15 03:30:00,910.993866905454,1062.22335662,986.608611762727
"MOOS",2018-07-15 04:00:00,895.229625322856,1056.53435143759,975.881988380221
"MOOS",2018-07-15 04:30:00,910.993866905454,1048.00084366399,979.497355284722
"MOOS",2018-07-15 05:00:00,918.875987696578,1045.15634107287,982.016164384724
"MOOS",2018-07-15 05:30:00,918.875987696578,1042.31183848163,980.593913089106
"MOOS",2018-07-15 06:00:00,918.875987696578,1036.62283329928,977.749410497927
"MOOS",2018-07-15 06:30:00,914.934927300899,1039.46733589045,977.201131595677
"MOOS",2018-07-15 07:00:00,922.817048092256,1042.31183848163,982.564443286945
"MOOS",2018-07-15 07:30:00,922.817048092256,1036.62283329928,979.719940695766
"MOOS",2018-07-15 08:00:00,918.875987696578,1033.77833070804,976.327159202308
"MOOS",2018-07-15 08:30:00,922.817048092256,1030.93382811686,976.875438104558
"MOOS",2018-07-15 09:00:00,926.758108487818,1022.40032034332,974.579214415571
"MOOS",2018-07-15 09:30:00,938.581289674621,1025.2448229345,981.913056304562
"MOOS",2018-07-15 10:00:00,938.581289674621,1022.40032034332,980.490805008973
"MOOS",2018-07-15 10:30:00,942.5223500703,1028.08932552574,985.30583779802
"MOOS",2018-07-15 11:00:00,946.463410465862,1030.93382811686,988.698619291361
"MOOS",2018-07-15 11:30:00,954.345531257219,1036.62283329928,995.484182278247
"MOOS",2018-07-15 12:00:00,950.40447086154,1039.46733589045,994.935903375997
"MOOS",2018-07-15 12:30:00,954.345531257219,1039.46733589045,996.906433573837
"MOOS",2018-07-15 13:00:00,946.463410465862,1045.15634107287,995.809875769366
"MOOS",2018-07-15 13:30:00,946.463410465862,1045.15634107287,995.809875769366
"MOOS",2018-07-15 14:00:00,934.640229279059,1048.00084366399,991.320536471525
"MOOS",2018-07-15 14:30:00,942.5223500703,1050.84534625517,996.683848162735
"MOOS",2018-07-15 15:00:00,938.581289674621,1053.68984884641,996.135569260514
"MOOS",2018-07-15 15:30:00,934.640229279059,1056.53435143759,995.587290358322
"MOOS",2018-07-15 16:00:00,930.699168883497,1059.37885402882,995.03901145616
"MOOS",2018-07-15 16:30:00,930.699168883497,1059.37885402882,995.03901145616
"MOOS",2018-07-15 17:00:00,922.817048092256,1065.06785921112,993.942453651689
"MOOS",2018-07-15 17:30:00,934.640229279059,1070.75686439354,1002.6985468363
"MOOS",2018-07-15 18:00:00,934.640229279059,1067.9123618023,1001.27629554068
"MOOS",2018-07-15 18:30:00,934.640229279059,1070.75686439354,1002.6985468363
"MOOS",2018-07-15 19:00:00,930.699168883497,1076.44586957595,1003.57251922973
"MOOS",2018-07-15 19:30:00,942.5223500703,1084.97937734949,1013.75086370989
"MOOS",2018-07-15 20:00:00,946.463410465862,1090.66838253185,1018.56589649885
"MOOS",2018-07-15 20:30:00,958.286591652781,1096.35738771426,1027.32198968352
"MOOS",2018-07-15 21:00:00,966.168712444021,1102.04639289662,1034.10755267032
"MOOS",2018-07-15 21:30:00,974.050833235262,1107.73539807904,1040.89311565715
"MOOS",2018-07-15 22:00:00,966.168712444021,1116.26890585251,1041.21880914827
"MOOS",2018-07-15 22:30:00,977.991893630824,1119.11340844375,1048.55265103729
"MOOS",2018-07-15 23:00:00,985.874014422065,1121.95791103493,1053.9159627285
"MOOS",2018-07-15 23:30:00,985.874014422065,1133.3359213997,1059.60496791088
"MOOS",2018-07-16 00:00:00,985.874014422065,1136.18042399088,1061.02721920647
"MOOS",2018-07-16 00:30:00,981.932954026503,1139.02492658206,1060.47894030428
"MOOS",2018-07-16 01:00:00,970.109772839583,1144.71393176448,1057.41185230203
"MOOS",2018-07-16 01:30:00,977.991893630824,1147.55843435571,1062.77516399327
"MOOS",2018-07-16 02:00:00,974.050833235262,1147.55843435571,1060.80463379549
"MOOS",2018-07-16 02:30:00,970.109772839583,1153.24743953801,1061.6786061888
"MOOS",2018-07-16 03:00:00,966.168712444021,1158.93644472043,1062.55257858222
"MOOS",2018-07-16 03:30:00,962.227652048343,1158.93644472043,1060.58204838439
"MOOS",2018-07-16 04:00:00,966.168712444021,1164.62544990284,1065.39708117343
"MOOS",2018-07-16 04:30:00,962.227652048343,1167.46995249396,1064.84880227115
"MOOS",2018-07-16 05:00:00,958.286591652781,1167.46995249396,1062.87827207337
"MOOS",2018-07-16 05:30:00,950.40447086154,1170.31445508514,1060.35946297334
"MOOS",2018-07-16 06:00:00,954.345531257219,1167.46995249396,1060.90774187559
"MOOS",2018-07-16 06:30:00,966.168712444021,1167.46995249396,1066.81933246899
"MOOS",2018-07-16 07:00:00,966.168712444021,1173.15895767638,1069.6638350602
"MOOS",2018-07-16 07:30:00,958.286591652781,1173.15895767638,1065.72277466458
"MOOS",2018-07-16 08:00:00,958.286591652781,1173.15895767638,1065.72277466458
"MOOS",2018-07-16 08:30:00,954.345531257219,1176.00346026756,1065.17449576239
"MOOS",2018-07-16 09:00:00,950.40447086154,1178.8479628588,1064.62621686017
"MOOS",2018-07-16 09:30:00,942.5223500703,1181.69246544997,1062.10740776014
"MOOS",2018-07-16 10:00:00,954.345531257219,1187.38147063227,1070.86350094475
"MOOS",2018-07-16 10:30:00,950.40447086154,1193.07047581469,1071.73747333811
"MOOS",2018-07-16 11:00:00,950.40447086154,1198.75948099711,1074.58197592932
"MOOS",2018-07-16 11:30:00,946.463410465862,1204.44848617946,1075.45594832266
"MOOS",2018-07-16 12:00:00,950.40447086154,1207.29298877064,1078.84872981609
"MOOS",2018-07-16 12:30:00,946.463410465862,1210.13749136182,1078.30045091384
"MOOS",2018-07-16 13:00:00,950.40447086154,1212.98199395306,1081.6932324073
"MOOS",2018-07-16 13:30:00,942.5223500703,1215.82649654424,1079.17442330727
"MOOS",2018-07-16 14:00:00,942.5223500703,1215.82649654424,1079.17442330727
"MOOS",2018-07-16 14:30:00,942.5223500703,1224.36000431777,1083.44117719404
"MOOS",2018-07-16 15:00:00,930.699168883497,1227.20450690901,1078.95183789625
"MOOS",2018-07-16 15:30:00,938.581289674621,1227.20450690901,1082.89289829182
"MOOS",2018-07-16 16:00:00,938.581289674621,1235.73801468249,1087.15965217855
"MOOS",2018-07-16 16:30:00,930.699168883497,1235.73801468249,1083.21859178299
"MOOS",2018-07-16 17:00:00,930.699168883497,1244.27152245614,1087.48534566982
"MOOS",2018-07-16 17:30:00,926.758108487818,1244.27152245614,1085.51481547198
"MOOS",2018-07-16 18:00:00,922.817048092256,1244.27152245614,1083.5442852742
"MOOS",2018-07-16 18:30:00,926.758108487818,1244.27152245614,1085.51481547198
"MOOS",2018-07-16 19:00:00,934.640229279059,1247.11602504732,1090.87812716319
"MOOS",2018-07-16 19:30:00,918.875987696578,1249.96052763856,1084.41825766757
"MOOS",2018-07-16 20:00:00,922.817048092256,1249.96052763856,1086.38878786541
"MOOS",2018-07-16 20:30:00,910.993866905454,1252.80503022968,1081.89944856756
"MOOS",2018-07-16 21:00:00,914.934927300899,1252.80503022968,1083.86997876529
"MOOS",2018-07-16 21:30:00,907.052806509775,1255.64953282085,1081.35116966531
"MOOS",2018-07-16 22:00:00,910.993866905454,1258.49403541203,1084.74395115874
"MOOS",2018-07-16 22:30:00,910.993866905454,1264.18304059445,1087.58845374995
"MOOS",2018-07-16 23:00:00,914.934927300899,1267.02754318569,1090.98123524329
"MOOS",2018-07-16 23:30:00,907.052806509775,1272.71654836799,1089.88467743888
"MOOS",2018-07-17 00:00:00,922.817048092256,1275.56105095922,1099.18904952574
"MOOS",2018-07-17 00:30:00,930.699168883497,1281.25005614158,1105.97461251254
"MOOS",2018-07-17 01:00:00,930.699168883497,1284.09455873282,1107.39686380816
"MOOS",2018-07-17 01:30:00,922.817048092256,1289.78356391512,1106.30030600369
"MOOS",2018-07-17 02:00:00,934.640229279059,1295.47256909753,1115.0563991883
"MOOS",2018-07-17 02:30:00,930.699168883497,1295.47256909753,1113.08586899051
"MOOS",2018-07-17 03:00:00,934.640229279059,1298.31707168877,1116.47865048391
"MOOS",2018-07-17 03:30:00,938.581289674621,1304.00607687107,1121.29368327284
"MOOS",2018-07-17 04:00:00,946.463410465862,1306.85057946225,1126.65699496405
"MOOS",2018-07-17 04:30:00,934.640229279059,1312.53958464466,1123.58990696186
"MOOS",2018-07-17 05:00:00,942.5223500703,1315.3840872359,1128.9532186531
"MOOS",2018-07-17 05:30:00,942.5223500703,1321.0730924182,1131.79772124425
"MOOS",2018-07-17 06:00:00,942.5223500703,1323.91759500944,1133.21997253987
"MOOS",2018-07-17 06:30:00,938.581289674621,1326.76209760061,1132.67169363762
"MOOS",2018-07-17 07:00:00,954.345531257219,1332.45110278303,1143.39831702012
"MOOS",2018-07-17 07:30:00,946.463410465862,1332.45110278303,1139.45725662445
"MOOS",2018-07-17 08:00:00,946.463410465862,1338.14010796533,1142.3017592156
"MOOS",2018-07-17 08:30:00,962.227652048343,1340.98461055657,1151.60613130245
"MOOS",2018-07-17 09:00:00,966.168712444021,1343.82911314775,1154.99891279588
"MOOS",2018-07-17 09:30:00,977.991893630824,1349.51811833016,1163.75500598049
"MOOS",2018-07-17 10:00:00,966.168712444021,1355.20712351246,1160.68791797824
"MOOS",2018-07-17 10:30:00,966.168712444021,1355.20712351246,1160.68791797824
"MOOS",2018-07-17 11:00:00,977.991893630824,1358.0516261037,1168.02175986726
"MOOS",2018-07-17 11:30:00,981.932954026503,1363.74063128611,1172.83679265631
"MOOS",2018-07-17 12:00:00,977.991893630824,1366.58513387729,1172.28851375406
"MOOS",2018-07-17 12:30:00,993.756135213305,1369.42963646841,1181.59288584086
"MOOS",2018-07-17 13:00:00,989.815074817627,1377.96314424201,1183.88910952982
