"","DateTime","DateTimeAK","julian","MOOS","FRCH","POKE","VAUL","STRT","VAUL.Q.int","FRCH.Q.int","MOOS.Q.int","STRT.Q.int","POKE.Q.int"
"5980","2021-07-05 23:45:00",2021-07-05 23:45:00,185.947916666667,363.83487378478,260.829705826579,NA,137.032986835383,NA,137.032986835383,260.829705826579,363.83487378478,543.023553745867,446.514059341748
"5981","2021-07-06 00:00:00",2021-07-06 00:00:00,185.958333333333,362.444212935593,258.833147671462,NA,135.528738828861,NA,135.528738828861,258.833147671462,362.444212935593,541.112193515441,445.618984223763
"5982","2021-07-06 00:15:00",2021-07-06 00:15:00,185.96875,359.065261247907,257.012214367292,NA,136.030154831048,NA,136.030154831048,257.012214367292,359.065261247907,536.462040230584,443.443241390006
"5983","2021-07-06 00:30:00",2021-07-06 00:30:00,185.979166666667,360.62446984477,257.261784136688,NA,134.024490822339,NA,134.024490822339,257.261784136688,360.62446984477,538.608903990233,444.447397529786
"5984","2021-07-06 00:45:00",2021-07-06 00:45:00,185.989583333333,356.647888167742,258.201521597269,NA,134.024490822339,NA,134.024490822339,258.201521597269,356.647888167742,533.129976079841,441.885853479583
"5985","2021-07-06 01:00:00",2021-07-06 01:00:00,186,354.594463705706,256.762644597911,NA,137.032986835383,NA,137.032986835383,256.762644597911,354.594463705706,530.296134645389,440.562404293246
"5986","2021-07-06 01:15:00",2021-07-06 01:15:00,186.010416666667,355.686309560221,255.852177945815,NA,137.534402837531,NA,137.534402837531,255.852177945815,355.686309560221,531.803336563612,441.266169172513
"5987","2021-07-06 01:30:00",2021-07-06 01:30:00,186.020833333333,355.556042313246,255.764365520333,NA,138.035818839698,NA,138.035818839698,255.764365520333,355.556042313246,531.62356042436,441.182210845726
"5988","2021-07-06 01:45:00",2021-07-06 01:45:00,186.03125,354.958412323884,255.764365520323,NA,137.032986835344,NA,137.032986835344,255.764365520323,354.958412323884,530.79863448253,440.797008009257
"5989","2021-07-06 02:00:00",2021-07-06 02:00:00,186.041666666667,354.958412323894,255.294496790035,NA,137.032986835383,NA,137.032986835383,255.294496790035,354.958412323894,530.798634482543,440.797008009263
"5990","2021-07-06 02:15:00",2021-07-06 02:15:00,186.052083333333,352.709586991405,252.945153138591,NA,133.523074820172,NA,133.523074820172,252.945153138591,352.709586991405,527.692118990454,439.347153371911
"5991","2021-07-06 02:30:00",2021-07-06 02:30:00,186.0625,349.59116979766,254.413300946432,NA,134.024490822339,NA,134.024490822339,254.413300946432,349.59116979766,523.378086623,437.335684165023
"5992","2021-07-06 02:45:00",2021-07-06 02:45:00,186.072916666667,349.162087556014,253.664591638274,NA,129.511746802794,NA,129.511746802794,253.664591638274,349.162087556014,522.78392234738,437.058825101963
"5993","2021-07-06 03:00:00",2021-07-06 03:00:00,186.083333333333,347.407478088678,252.695583369205,NA,130.013162804981,NA,130.013162804981,252.695583369205,347.407478088678,520.352822270509,435.926465851168
"5994","2021-07-06 03:15:00",2021-07-06 03:15:00,186.09375,343.365762788152,253.415021868888,NA,130.514578807148,NA,130.514578807148,253.415021868888,343.365762788152,514.744049265343,433.316730257977
"5995","2021-07-06 03:30:00",2021-07-06 03:30:00,186.104166666667,344.924971385025,252.886611521608,NA,131.517410811502,NA,131.517410811502,252.886611521608,344.924971385025,516.909245097179,434.32373660472
"5996","2021-07-06 03:45:00",2021-07-06 03:45:00,186.114583333333,344.924971385015,253.415021868879,NA,129.010330800646,NA,129.010330800646,253.415021868879,344.924971385015,516.909245097165,434.323736604713
"5997","2021-07-06 04:00:00",2021-07-06 04:00:00,186.125,344.028526400992,254.325488520975,NA,128.508914798459,NA,128.508914798459,254.325488520975,344.028526400992,515.664618773458,433.74480710248
"5998","2021-07-06 04:15:00",2021-07-06 04:15:00,186.135416666667,339.025232492907,253.165452099493,NA,129.511746802794,NA,129.511746802794,253.165452099493,339.025232492907,508.706980741701,430.51193165699
"5999","2021-07-06 04:30:00",2021-07-06 04:30:00,186.145833333333,336.944954908152,253.165452099493,NA,130.013162804981,NA,130.013162804981,253.165452099493,336.944954908152,505.808605025685,429.16690362009
"6000","2021-07-06 04:45:00",2021-07-06 04:45:00,186.15625,339.661142983037,252.607770943733,NA,129.511746802794,NA,129.511746802794,252.607770943733,339.661142983037,509.592325121791,430.922986536404
"6001","2021-07-06 05:00:00",2021-07-06 05:00:00,186.166666666667,339.959957977699,252.637041752232,NA,130.013162804981,NA,130.013162804981,252.637041752232,339.959957977699,510.008244771326,431.116125387025
"6002","2021-07-06 05:15:00",2021-07-06 05:15:00,186.177083333333,338.998379370188,252.886611521618,NA,133.021658818005,NA,133.021658818005,252.886611521618,338.998379370188,508.669587901889,430.494572663591
"6003","2021-07-06 05:30:00",2021-07-06 05:30:00,186.1875,333.332321849244,253.855619790687,NA,130.013162805,NA,130.013162805,253.855619790687,333.332321849244,500.767552657754,426.829915724829
"6004","2021-07-06 05:45:00",2021-07-06 05:45:00,186.197916666667,333.696270467393,250.507997061664,NA,125.500418785474,NA,125.500418785474,250.507997061664,333.696270467393,501.275847697746,427.065420458854
"6005","2021-07-06 06:00:00",2021-07-06 06:00:00,186.208333333333,330.616133774388,251.506276139247,NA,124.999002783288,NA,124.999002783288,251.506276139247,330.616133774388,496.970958836946,425.071831246493
"6006","2021-07-06 06:15:00",2021-07-06 06:15:00,186.21875,330.382452403195,250.977865791957,NA,129.010330800646,NA,129.010330800646,250.977865791957,330.382452403195,496.644068974119,424.920538116407
"6007","2021-07-06 06:30:00",2021-07-06 06:30:00,186.229166666667,331.903380499338,251.72657510013,NA,127.506082794144,NA,127.506082794144,251.72657510013,331.903380499338,498.770916582174,425.90512382057
"6008","2021-07-06 06:45:00",2021-07-06 06:45:00,186.239583333333,329.122058801043,250.258427292278,NA,127.004666791996,NA,127.004666791996,250.258427292278,329.122058801043,494.880237027578,424.104407540606
"6009","2021-07-06 07:00:00",2021-07-06 07:00:00,186.25,326.471004349655,249.78855856199,NA,126.503250789829,NA,126.503250789829,249.78855856199,326.471004349655,491.166390485723,422.387192000304
"6010","2021-07-06 07:15:00",2021-07-06 07:15:00,186.260416666667,326.834952967823,248.12938260174,NA,126.503250789829,NA,126.503250789829,248.12938260174,326.834952967823,491.676555644343,422.62298749389
"6011","2021-07-06 07:30:00",2021-07-06 07:30:00,186.270833333333,326.601271596621,249.568259601088,NA,126.503250789829,NA,126.503250789829,249.568259601088,326.601271596621,491.349004063279,422.471591482147
"6012","2021-07-06 07:45:00",2021-07-06 07:45:00,186.28125,324.379299386899,248.349681562633,NA,127.506082794144,NA,127.506082794144,248.349681562633,324.379299386899,488.23241864843,421.031716492619
"6013","2021-07-06 08:00:00",2021-07-06 08:00:00,186.291666666667,329.876809160099,252.108631404956,NA,126.503250789829,NA,126.503250789829,252.108631404956,329.876809160099,495.936599822334,424.593146016769
"6014","2021-07-06 08:15:00",2021-07-06 08:15:00,186.302083333333,328.382734186695,252.167173021929,NA,128.508914798459,NA,128.508914798459,252.167173021929,328.382734186695,493.845050777475,423.625593695154
"6015","2021-07-06 08:30:00",2021-07-06 08:30:00,186.3125,332.956945853133,251.888332444054,NA,127.506082794144,NA,127.506082794144,251.888332444054,332.956945853133,500.243194084966,426.587000379101
"6016","2021-07-06 08:45:00",2021-07-06 08:45:00,186.322916666667,337.362609771827,253.51823759581,NA,129.010330800646,NA,129.010330800646,253.51823759581,337.362609771827,506.390768498628,429.436983730621
"6017","2021-07-06 09:00:00",2021-07-06 09:00:00,186.333333333333,336.466164787785,250.860782557987,NA,126.001834787661,NA,126.001834787661,250.860782557987,336.466164787785,505.141065227762,428.857264882256
"6018","2021-07-06 09:15:00",2021-07-06 09:15:00,186.34375,340.573013711818,254.208405287005,NA,129.511746802794,NA,129.511746802794,254.208405287005,340.573013711818,510.861345789187,431.512340961596
"6019","2021-07-06 09:30:00",2021-07-06 09:30:00,186.354166666667,341.599725942826,255.838310438771,NA,127.004666791996,NA,127.004666791996,255.838310438771,341.599725942826,512.289442329985,432.175803133021
"6020","2021-07-06 09:45:00",2021-07-06 09:45:00,186.364583333333,341.795126813299,255.86758124726,NA,127.004666791996,NA,127.004666791996,255.86758124726,341.795126813299,512.561144070024,432.302057411479
"6021","2021-07-06 10:00:00",2021-07-06 10:00:00,186.375,342.392756802651,255.618011477864,NA,128.508914798459,NA,128.508914798459,255.618011477864,342.392756802651,513.391961408211,432.688176221802
"6022","2021-07-06 10:15:00",2021-07-06 10:15:00,186.385416666667,341.795126813309,255.896852055754,NA,124.999002783288,NA,124.999002783288,255.896852055754,341.795126813309,512.561144070038,432.302057411485
"6023","2021-07-06 10:30:00",2021-07-06 10:30:00,186.395833333333,342.327623179153,254.649003208814,NA,126.503250789809,NA,126.503250789809,254.649003208814,342.327623179153,513.301426490014,432.646096488634
"6024","2021-07-06 10:45:00",2021-07-06 10:45:00,186.40625,342.392756802641,254.707544825801,NA,128.007498796292,NA,128.007498796292,254.707544825801,342.392756802641,513.391961408197,432.688176221796
"6025","2021-07-06 11:00:00",2021-07-06 11:00:00,186.416666666667,341.002095953484,252.798799096141,NA,127.506082794163,NA,127.506082794163,252.798799096141,341.002095953484,511.458270060733,431.789629139252
"6026","2021-07-06 11:15:00",2021-07-06 11:15:00,186.427083333333,339.80683597478,254.046647943086,NA,127.004666791996,NA,127.004666791996,254.046647943086,339.80683597478,509.795123091422,431.017156392548
"6027","2021-07-06 11:30:00",2021-07-06 11:30:00,186.4375,339.078938738443,253.10691048252,NA,126.001834787642,NA,126.001834787642,253.10691048252,339.078938738443,508.781764801398,430.546649391969
"6028","2021-07-06 11:45:00",2021-07-06 11:45:00,186.447916666667,340.898681829276,255.514795750947,NA,129.010330800646,NA,129.010330800646,255.514795750947,340.898681829276,511.314416543514,431.722801221527
"6029","2021-07-06 12:00:00",2021-07-06 12:00:00,186.458333333333,348.319348817487,257.11543009421,NA,128.007498796311,NA,128.007498796311,257.11543009421,348.319348817487,521.616552993454,436.514997814169
"6030","2021-07-06 12:15:00",2021-07-06 12:15:00,186.46875,355.01211856941,258.525036285069,NA,128.007498796292,NA,128.007498796292,258.525036285069,355.01211856941,530.872777703395,440.831626108834
"6031","2021-07-06 12:30:00",2021-07-06 12:30:00,186.479166666667,351.230937762807,257.306458246618,NA,130.514578807148,NA,130.514578807148,257.306458246618,351.230937762807,525.647456901336,438.393523046532
"6032","2021-07-06 12:45:00",2021-07-06 12:45:00,186.489583333333,348.254215194,258.216924898685,NA,134.525906824526,NA,134.525906824526,258.216924898685,348.254215194,521.526307164447,436.472963027589
"6033","2021-07-06 13:00:00",2021-07-06 13:00:00,186.5,350.242506032538,257.996625937798,NA,133.021658818005,NA,133.021658818005,257.996625937798,350.242506032538,524.27974979926,437.755908409291
"6034","2021-07-06 13:15:00",2021-07-06 13:15:00,186.510416666667,346.499605726654,256.146421825135,NA,133.021658818005,NA,133.021658818005,256.146421825135,346.499605726654,519.094014124979,435.340418299105
"6035","2021-07-06 13:30:00",2021-07-06 13:30:00,186.520833333333,346.135657108496,257.11543009421,430.400658788916,132.520242815837,NA,132.520242815837,257.11543009421,346.135657108496,518.589208758123,430.400658788916
"6036","2021-07-06 13:45:00",2021-07-06 13:45:00,186.53125,345.771708490327,258.994905015376,429.129715429638,130.514578807148,NA,130.514578807148,258.994905015376,345.771708490327,518.084304193527,429.129715429638
"6037","2021-07-06 14:00:00",2021-07-06 14:00:00,186.541666666667,348.851845183352,258.583577902066,427.223300390799,133.021658818005,NA,133.021658818005,258.583577902066,348.851845183352,522.354233655223,427.223300390799
"6038","2021-07-06 14:15:00",2021-07-06 14:15:00,186.552083333333,349.21579380152,258.554307093572,424.681413672341,134.525906824507,NA,134.525906824507,258.554307093572,349.21579380152,522.8582986987,424.681413672341
"6039","2021-07-06 14:30:00",2021-07-06 14:30:00,186.5625,345.239212124473,255.044927020664,427.858772070438,135.528738828861,NA,135.528738828861,255.044927020664,345.239212124473,517.345395221179,427.858772070438
"6040","2021-07-06 14:45:00",2021-07-06 14:45:00,186.572916666667,344.511314888136,255.573337367925,427.858772070419,135.027322826694,NA,135.027322826694,255.573337367925,344.511314888136,516.334998224723,427.858772070419
"6041","2021-07-06 15:00:00",2021-07-06 15:00:00,186.583333333333,344.082232646489,256.821186214889,427.858772070419,135.528738828861,NA,135.528738828861,256.821186214889,344.082232646489,515.739201598634,427.858772070419
"6042","2021-07-06 15:15:00",2021-07-06 15:15:00,186.59375,348.422762941705,258.230792405758,423.410470313102,134.024490822339,NA,134.024490822339,258.230792405758,348.422762941705,521.759831806501,423.410470313102
"6043","2021-07-06 15:30:00",2021-07-06 15:30:00,186.604166666667,345.34262624868,258.59744540911,424.045941992721,136.531570833196,NA,136.531570833196,258.59744540911,345.34262624868,517.48891257981,424.045941992721
"6044","2021-07-06 15:45:00",2021-07-06 15:45:00,186.614583333333,346.043670362279,258.626716217603,427.223300390799,136.030154831048,NA,136.030154831048,258.626716217603,346.043670362279,518.461605254685,427.223300390799
"6045","2021-07-06 16:00:00",2021-07-06 16:00:00,186.625,343.457749534379,257.774791182494,425.316885351941,135.027322826694,NA,135.027322826694,257.774791182494,343.457749534379,514.871837245868,425.316885351941
"6046","2021-07-06 16:15:00",2021-07-06 16:15:00,186.635416666667,344.185646770706,257.525221413103,427.223300390799,137.032986835363,NA,137.032986835363,257.525221413103,344.185646770706,515.882808561212,427.223300390799
"6047","2021-07-06 16:30:00",2021-07-06 16:30:00,186.645833333333,345.082091754749,257.525221413098,427.223300390799,138.035818839679,NA,138.035818839679,257.525221413098,345.082091754749,517.127329403107,427.223300390799
"6048","2021-07-06 16:45:00",2021-07-06 16:45:00,186.65625,345.016958131261,258.02436095189,426.58782871118,136.531570833196,NA,136.531570833196,258.02436095189,345.016958131261,517.036925666152,426.58782871118
"6049","2021-07-06 17:00:00",2021-07-06 17:00:00,186.666666666667,343.75656452906,257.965819334898,427.223300390799,139.5400668462,NA,139.5400668462,257.965819334898,343.75656452906,515.286907285578,427.223300390799
"6050","2021-07-06 17:15:00",2021-07-06 17:15:00,186.677083333333,346.407618980438,258.244659912777,426.58782871118,138.035818839698,NA,138.035818839698,258.244659912777,346.407618980438,518.966435693422,426.58782871118
"6051","2021-07-06 17:30:00",2021-07-06 17:30:00,186.6875,343.522883157857,257.583763030091,424.681413672321,138.035818839679,NA,138.035818839679,257.583763030091,343.522883157857,514.962317038377,424.681413672321
"6052","2021-07-06 17:45:00",2021-07-06 17:45:00,186.697916666667,344.549595388875,257.113894299803,424.045941992721,138.537234841846,NA,138.537234841846,257.113894299803,344.549595388875,516.388145422305,424.045941992721
"6053","2021-07-06 18:00:00",2021-07-06 18:00:00,186.708333333333,345.744855367598,258.053631760374,427.223300390799,136.531570833235,NA,136.531570833235,258.053631760374,345.744855367598,518.047047026672,427.223300390799
"6054","2021-07-06 18:15:00",2021-07-06 18:15:00,186.71875,348.162228447773,258.964098412461,428.494243750038,139.038650844013,NA,139.038650844013,258.964098412461,348.162228447773,521.398849605314,428.494243750038
"6055","2021-07-06 18:30:00",2021-07-06 18:30:00,186.729166666667,351.83999513014,259.272209798849,427.223300390799,137.032986835344,NA,137.032986835344,259.272209798849,351.83999513014,526.489853955243,427.223300390799
"6056","2021-07-06 18:45:00",2021-07-06 18:45:00,186.739583333333,353.594604597475,262.399533566951,425.95235703156,137.534402837531,NA,137.534402837531,262.399533566951,353.594604597475,528.915129615371,425.95235703156
"6057","2021-07-06 19:00:00",2021-07-06 19:00:00,186.75,351.606313758966,263.339271027537,426.58782871118,139.038650844013,NA,139.038650844013,263.339271027537,351.606313758966,526.166678333201,426.58782871118
"6058","2021-07-06 19:15:00",2021-07-06 19:15:00,186.760416666667,353.295789602804,264.807418835398,427.223300390799,140.542898850554,NA,140.542898850554,264.807418835398,353.295789602804,528.502261145848,427.223300390799
"6059","2021-07-06 19:30:00",2021-07-06 19:30:00,186.770833333333,357.870001269194,267.464873873207,424.045941992721,139.038650844013,NA,139.038650844013,267.464873873207,357.870001269194,534.815062061423,424.045941992721
"6060","2021-07-06 19:45:00",2021-07-06 19:45:00,186.78125,358.597898505531,267.743714451087,418.326696876184,136.030154831048,NA,136.030154831048,267.743714451087,358.597898505531,535.818176978918,418.326696876184
"6061","2021-07-06 20:00:00",2021-07-06 20:00:00,186.791666666667,356.544474043534,267.802256068079,417.691225196526,134.525906824507,NA,134.525906824507,267.802256068079,356.544474043534,532.987334273414,417.691225196526
"6062","2021-07-06 20:15:00",2021-07-06 20:15:00,186.802083333333,356.908422661664,268.550965376256,422.774998633482,136.030154831048,NA,136.030154831048,268.550965376256,356.908422661664,533.489302616266,422.774998633482
"6063","2021-07-06 20:30:00",2021-07-06 20:30:00,186.8125,357.506052651045,271.927858913754,424.681413672341,137.032986835383,NA,137.032986835383,271.927858913754,357.506052651045,534.313355806117,424.681413672341
"6064","2021-07-06 20:45:00",2021-07-06 20:45:00,186.822916666667,354.724730952691,270.077654801101,424.681413672341,135.528738828861,NA,135.528738828861,270.077654801101,354.724730952691,530.476004593024,424.681413672341
"6065","2021-07-06 21:00:00",2021-07-06 21:00:00,186.833333333333,352.904987861858,270.077654801091,418.326696876145,135.027322826694,NA,135.027322826694,270.077654801091,352.904987861858,527.962194969543,418.326696876145
"6066","2021-07-06 21:15:00",2021-07-06 21:15:00,186.84375,353.50261785123,272.323782725614,416.420281837306,134.024490822339,NA,134.024490822339,272.323782725614,353.50261785123,528.788039947703,416.420281837306
"6067","2021-07-06 21:30:00",2021-07-06 21:30:00,186.854166666667,356.153672302598,271.766101569835,424.045941992721,136.030154831048,NA,136.030154831048,271.766101569835,356.153672302598,532.44821888925,424.045941992721
"6068","2021-07-06 21:45:00",2021-07-06 21:45:00,186.864583333333,355.360641442773,271.853913995321,427.858772070399,136.531570833235,NA,136.531570833235,271.853913995321,355.360641442773,531.353872387155,427.858772070399
"6069","2021-07-06 22:00:00",2021-07-06 22:00:00,186.875,353.540898351949,269.974439074154,424.045941992721,137.534402837511,NA,137.534402837511,269.974439074154,353.540898351949,528.840929381531,424.045941992721
"6070","2021-07-06 22:15:00",2021-07-06 22:15:00,186.885416666667,351.25379251876,269.225729765987,422.139526953863,134.525906824507,NA,134.525906824507,269.225729765987,351.25379251876,525.679072699056,422.139526953863
"6071","2021-07-06 22:30:00",2021-07-06 22:30:00,186.895833333333,352.943268362607,270.062251499636,424.681413672321,134.024490822339,NA,134.024490822339,270.062251499636,352.943268362607,528.015101536338,424.681413672321
"6072","2021-07-06 22:45:00",2021-07-06 22:45:00,186.90625,351.617741136918,269.754140113262,422.774998633482,133.523074820172,NA,133.523074820172,269.754140113262,351.617741136918,526.182483068487,422.774998633482
"6073","2021-07-06 23:00:00",2021-07-06 23:00:00,186.916666666667,352.449052497473,270.165467226562,422.139526953863,134.024490822339,NA,134.024490822339,270.165467226562,352.449052497473,527.331973205491,422.139526953863
"6074","2021-07-06 23:15:00",2021-07-06 23:15:00,186.927083333333,354.138528341301,270.723148382322,422.774998633482,131.517410811502,NA,131.517410811502,270.723148382322,354.138528341301,529.66648974981,422.774998633482
"6075","2021-07-06 23:30:00",2021-07-06 23:30:00,186.9375,352.449052497473,270.194738035047,425.95235703156,130.514578807148,NA,130.514578807148,270.194738035047,352.449052497473,527.331973205491,425.95235703156
"6076","2021-07-06 23:45:00",2021-07-06 23:45:00,186.947916666667,352.981548863327,270.473578612941,425.31688535196,135.027322826694,NA,135.027322826694,270.473578612941,352.981548863327,528.068007005664,425.31688535196
"6077","2021-07-07 00:00:00",2021-07-07 00:00:00,186.958333333333,352.449052497463,269.063972422072,429.765187109277,133.021658818005,NA,133.021658818005,269.063972422072,352.449052497463,527.331973205477,429.765187109277
"6078","2021-07-07 00:15:00",2021-07-07 00:15:00,186.96875,352.91641523984,270.003709882653,425.31688535196,132.520242815837,NA,132.520242815837,270.003709882653,352.91641523984,527.977988590923,425.31688535196
"6079","2021-07-07 00:30:00",2021-07-07 00:30:00,186.979166666667,352.682733868646,271.031259768706,425.95235703156,130.013162804962,NA,130.013162804962,271.031259768706,352.682733868646,527.65500134567,425.95235703156
"6080","2021-07-07 00:45:00",2021-07-07 00:45:00,186.989583333333,354.736158330653,271.001988960217,427.223300390799,128.508914798459,NA,128.508914798459,271.001988960217,354.736158330653,530.491782641163,427.223300390799
"6081","2021-07-07 01:00:00",2021-07-07 01:00:00,187,354.008261094316,271.530399307497,424.045941992721,129.010330800646,NA,129.010330800646,271.530399307497,354.008261094316,529.486562614223,424.045941992721
"6082","2021-07-07 01:15:00",2021-07-07 01:15:00,187.010416666667,350.564175783162,272.308379424168,424.045941992721,129.010330800607,NA,129.010330800607,272.308379424168,350.564175783162,524.724929137878,424.045941992721
"6083","2021-07-07 01:30:00",2021-07-07 01:30:00,187.020833333333,353.150096611013,271.148343002695,424.681413672341,129.010330800607,NA,129.010330800607,271.148343002695,353.150096611013,528.30093494119,424.681413672341
"6084","2021-07-07 01:45:00",2021-07-07 01:45:00,187.03125,354.008261094326,273.027817923852,427.223300390799,128.007498796292,NA,128.007498796292,273.027817923852,354.008261094326,529.486562614237,427.223300390799
"6085","2021-07-07 02:00:00",2021-07-07 02:00:00,187.041666666667,353.57917885266,273.057088732356,424.045941992721,127.506082794163,NA,127.506082794163,273.057088732356,353.57917885266,528.893817717917,424.045941992721
"6086","2021-07-07 02:15:00",2021-07-07 02:15:00,187.052083333333,351.188658895272,272.836789771444,424.045941992721,126.503250789829,NA,126.503250789829,272.836789771444,351.188658895272,525.588970007268,424.045941992721
"6087","2021-07-07 02:30:00",2021-07-07 02:30:00,187.0625,350.993258024799,273.057088732341,423.410470313102,125.500418785474,NA,125.500418785474,273.057088732341,350.993258024799,525.318642869244,423.410470313102
"6088","2021-07-07 02:45:00",2021-07-07 02:45:00,187.072916666667,352.981548863318,274.084638618384,426.58782871118,125.500418785474,NA,125.500418785474,274.084638618384,352.981548863318,528.068007005652,426.58782871118
"6089","2021-07-07 03:00:00",2021-07-07 03:00:00,187.083333333333,354.969839701856,274.084638618384,423.410470313102,125.500418785455,NA,125.500418785455,274.084638618384,354.969839701856,530.814410530856,423.410470313102
"6090","2021-07-07 03:15:00",2021-07-07 03:15:00,187.09375,359.245236373574,274.084638618403,422.774998633482,126.001834787661,NA,126.001834787661,274.084638618403,359.245236373574,536.709939710889,422.774998633482
"6091","2021-07-07 03:30:00",2021-07-07 03:30:00,187.104166666667,358.452205513769,275.273945848356,425.316885351941,126.001834787642,NA,126.001834787642,275.273945848356,358.452205513769,535.617429281628,425.316885351941
"6092","2021-07-07 03:45:00",2021-07-07 03:45:00,187.114583333333,360.934712217442,275.303216656849,424.045941992721,124.999002783307,NA,124.999002783307,275.303216656849,360.934712217442,539.035857439057,424.045941992721
"6093","2021-07-07 04:00:00",2021-07-07 04:00:00,187.125,359.907999986433,274.891889543564,423.410470313102,122.491922772431,NA,122.491922772431,274.891889543564,359.907999986433,537.622627584061,423.410470313102
"6094","2021-07-07 04:15:00",2021-07-07 04:15:00,187.135416666667,359.674318615231,275.332487465363,421.504055274243,122.491922772431,NA,122.491922772431,275.332487465363,359.674318615231,537.300863887548,421.504055274243
"6095","2021-07-07 04:30:00",2021-07-07 04:30:00,187.145833333333,360.271948604592,275.831627004135,418.962168555784,125.500418785474,NA,125.500418785474,275.831627004135,360.271948604592,538.123679165349,418.962168555784
"6096","2021-07-07 04:45:00",2021-07-07 04:45:00,187.15625,362.325373066618,274.451291621765,425.31688535196,126.001834787661,NA,126.001834787661,274.451291621765,362.325373066618,540.948789754785,425.31688535196
"6097","2021-07-07 05:00:00",2021-07-07 05:00:00,187.166666666667,361.597475830291,275.420299890834,425.95235703158,128.508914798498,NA,128.508914798498,275.420299890834,361.597475830291,539.947706755961,425.95235703158
"6098","2021-07-07 05:15:00",2021-07-07 05:15:00,187.177083333333,364.781026647494,275.361758273852,427.858772070419,128.508914798498,NA,128.508914798498,275.361758273852,364.781026647494,544.323142807479,427.858772070419
"6099","2021-07-07 05:30:00",2021-07-07 05:30:00,187.1875,367.068132480713,277.108746659607,429.129715429677,130.013162804981,NA,130.013162804981,277.108746659607,367.068132480713,547.46182998115,429.129715429677
"6100","2021-07-07 05:45:00",2021-07-07 05:45:00,187.197916666667,367.562348345838,274.671590582667,425.31688535196,130.013162804981,NA,130.013162804981,274.671590582667,367.562348345838,548.139547551817,425.31688535196
"6101","2021-07-07 06:00:00",2021-07-07 06:00:00,187.208333333333,369.849454179047,276.110467582029,425.31688535196,126.001834787661,NA,126.001834787661,276.110467582029,369.849454179047,551.273470864874,425.31688535196
"6102","2021-07-07 06:15:00",2021-07-07 06:15:00,187.21875,369.08327644198,274.422020813276,427.223300390819,128.508914798498,NA,128.508914798498,274.422020813276,369.08327644198,550.224046622838,427.223300390819
"6103","2021-07-07 06:30:00",2021-07-07 06:30:00,187.229166666667,371.799464516856,275.391029082345,428.494243750038,130.514578807148,NA,130.514578807148,275.391029082345,371.799464516856,553.942392789671,428.494243750038
"6104","2021-07-07 06:45:00",2021-07-07 06:45:00,187.239583333333,370.642485038872,273.232713583294,429.765187109277,128.007498796331,NA,128.007498796331,273.232713583294,370.642485038872,552.359212494341,429.765187109277
"6105","2021-07-07 07:00:00",2021-07-07 07:00:00,187.25,373.059858119057,273.89361046599,424.681413672341,128.007498796311,NA,128.007498796311,273.89361046599,373.059858119057,555.665941369487,424.681413672341
"6106","2021-07-07 07:15:00",2021-07-07 07:15:00,187.260416666667,372.994724495579,272.895331388446,427.223300390799,130.013162804981,NA,130.013162804981,272.895331388446,372.994724495579,555.576902340862,427.223300390799
"6107","2021-07-07 07:30:00",2021-07-07 07:30:00,187.270833333333,375.645778946928,272.64576161905,425.316885351941,128.508914798459,NA,128.508914798459,272.64576161905,375.645778946928,559.198382349818,425.316885351941
"6108","2021-07-07 07:45:00",2021-07-07 07:45:00,187.28125,378.725915639933,275.053646887463,420.233111915004,127.506082794163,NA,127.506082794163,275.053646887463,378.725915639933,563.399401224302,420.233111915004
"6109","2021-07-07 08:00:00",2021-07-07 08:00:00,187.291666666667,383.001312311671,275.435703192255,502.615240892522,125.500418785474,NA,125.500418785474,275.435703192255,383.001312311671,569.218867539494,502.615240892522
"6110","2021-07-07 08:15:00",2021-07-07 08:15:00,187.302083333333,383.365260929839,274.745535501085,657.516337139338,126.001834787661,NA,126.001834787661,274.745535501085,383.365260929839,569.713624814639,657.516337139338
"6111","2021-07-07 08:30:00",2021-07-07 08:30:00,187.3125,387.406976230384,275.273945848351,654.007892227315,124.497586781101,NA,124.497586781101,275.273945848351,387.406976230384,575.201326348551,654.007892227315
"6112","2021-07-07 08:45:00",2021-07-07 08:45:00,187.322916666667,385.614086262319,274.554507348696,650.502117450145,124.999002783288,NA,124.999002783288,274.554507348696,385.614086262319,572.768511967818,650.502117450145
"6113","2021-07-07 09:00:00",2021-07-07 09:00:00,187.333333333333,386.146582628183,272.953873005405,651.129578725328,126.503250789829,NA,126.503250789829,272.953873005405,386.146582628183,573.491320068497,651.129578725328
"6114","2021-07-07 09:15:00",2021-07-07 09:15:00,187.34375,389.096452074222,274.2171251538,652.400522084567,126.503250789829,NA,126.503250789829,274.2171251538,389.096452074222,577.491612665065,652.400522084567
"6115","2021-07-07 09:30:00",2021-07-07 09:30:00,187.354166666667,391.149876536239,275.876301114059,651.449984699944,128.508914798459,NA,128.508914798459,275.876301114059,391.149876536239,580.272396888757,651.449984699944
"6116","2021-07-07 09:45:00",2021-07-07 09:45:00,187.364583333333,392.41027013844,275.905571922553,648.577011467569,129.010330800607,NA,129.010330800607,275.905571922553,392.41027013844,581.977680540518,648.577011467569
"6117","2021-07-07 10:00:00",2021-07-07 10:00:00,187.375,392.774218756599,276.155141691949,645.38897253019,126.503250789829,NA,126.503250789829,276.155141691949,392.774218756599,582.469873312979,645.38897253019
