"Site.x","DateTime","MeanDischarge"
"MOOS",2020-06-19 06:45:00,888.266904728473
"MOOS",2020-06-19 07:00:00,893.376410108962
"MOOS",2020-06-19 07:15:00,896.015461932635
"MOOS",2020-06-19 07:30:00,897.718630392788
"MOOS",2020-06-19 07:45:00,900.357682216432
"MOOS",2020-06-19 08:00:00,900.357682216432
"MOOS",2020-06-19 08:15:00,901.911178969138
"MOOS",2020-06-19 08:30:00,904.381632525969
"MOOS",2020-06-19 08:45:00,905.317515889474
"MOOS",2020-06-19 09:00:00,905.935129278689
"MOOS",2020-06-19 09:15:00,906.25339925295
"MOOS",2020-06-19 09:30:00,907.338954323903
"MOOS",2020-06-19 09:45:00,911.362904633454
"MOOS",2020-06-19 10:00:00,911.213232925991
"MOOS",2020-06-19 10:15:00,913.53401477536
"MOOS",2020-06-19 10:30:00,912.29878799693
"MOOS",2020-06-19 10:45:00,916.32273830648
"MOOS",2020-06-19 11:00:00,918.344176740924
"MOOS",2020-06-19 11:15:00,919.897673493615
"MOOS",2020-06-19 11:30:00,921.750513661245
"MOOS",2020-06-19 11:45:00,924.539237192366
"MOOS",2020-06-19 12:00:00,926.092733945072
"MOOS",2020-06-19 12:15:00,927.646230697748
"MOOS",2020-06-19 12:30:00,930.902895910622
"MOOS",2020-06-19 12:45:00,934.458904538435
"MOOS",2020-06-19 13:00:00,937.715569751294
"MOOS",2020-06-19 13:15:00,939.886679893199
"MOOS",2020-06-19 13:30:00,942.376060009381
"MOOS",2020-06-19 13:45:00,948.7207921683
"MOOS",2020-06-19 14:00:00,951.359843991944
"MOOS",2020-06-19 14:15:00,955.851735983233
"MOOS",2020-06-19 14:30:00,956.319677664971
"MOOS",2020-06-19 14:45:00,961.747453019751
"MOOS",2020-06-19 15:00:00,966.707286692763
"MOOS",2020-06-19 15:15:00,972.135062047528
"MOOS",2020-06-19 15:30:00,976.626954038831
"MOOS",2020-06-19 15:45:00,980.201889225966
"MOOS",2020-06-19 16:00:00,985.629664580731
"MOOS",2020-06-19 16:15:00,989.971884864543
"MOOS",2020-06-19 16:30:00,995.399660219307
"MOOS",2020-06-19 16:45:00,1000.97710728156
"MOOS",2020-06-19 17:00:00,1004.08410078696
"MOOS",2020-06-19 17:15:00,1006.25521092887
"MOOS",2020-06-19 17:30:00,1013.23648303634
"MOOS",2020-06-19 17:45:00,1017.11076163841
"MOOS",2020-06-19 18:00:00,1021.45298192222
"MOOS",2020-06-19 18:15:00,1025.02791710939
"MOOS",2020-06-19 18:30:00,1026.73108556953
"MOOS",2020-06-19 18:45:00,1029.83807907494
"MOOS",2020-06-19 19:00:00,1032.00918921684
"MOOS",2020-06-19 19:15:00,1035.73379611145
"MOOS",2020-06-19 19:30:00,1038.3728479351
"MOOS",2020-06-19 19:45:00,1040.07601639525
"MOOS",2020-06-19 20:00:00,1042.71506821891
"MOOS",2020-06-19 20:15:00,1043.03333819319
"MOOS",2020-06-19 20:30:00,1045.97173343178
"MOOS",2020-06-19 20:45:00,1046.43967511354
"MOOS",2020-06-19 21:00:00,1047.84350015875
"MOOS",2020-06-19 21:15:00,1049.39699691146
"MOOS",2020-06-19 21:30:00,1050.63222368988
"MOOS",2020-06-19 21:45:00,1049.86493859319
"MOOS",2020-06-19 22:00:00,1048.62971181478
"MOOS",2020-06-19 22:15:00,1048.62971181478
"MOOS",2020-06-19 22:30:00,1048.01209842556
"MOOS",2020-06-19 22:45:00,1046.77687164715
"MOOS",2020-06-19 23:00:00,1046.77687164715
"MOOS",2020-06-19 23:15:00,1045.84098828366
"MOOS",2020-06-19 23:30:00,1045.84098828366
"MOOS",2020-06-19 23:45:00,1045.99065999112
"MOOS",2020-06-20 00:00:00,1041.34909629238
"MOOS",2020-06-20 00:15:00,1041.34909629238
"MOOS",2020-06-20 00:30:00,1039.64592783221
"MOOS",2020-06-20 00:45:00,1036.85720430108
"MOOS",2020-06-20 01:00:00,1035.77164923014
"MOOS",2020-06-20 01:15:00,1034.21815247745
"MOOS",2020-06-20 01:30:00,1031.89737062807
"MOOS",2020-06-20 01:45:00,1032.04704233553
"MOOS",2020-06-20 02:00:00,1027.0872086625
"MOOS",2020-06-20 02:15:00,1026.61926698076
"MOOS",2020-06-20 02:30:00,1023.83054344963
"MOOS",2020-06-20 02:45:00,1023.21293006043
"MOOS",2020-06-20 03:00:00,1022.74498837869
"MOOS",2020-06-20 03:15:00,1019.33865145837
"MOOS",2020-06-20 03:30:00,1017.16754131645
"MOOS",2020-06-20 03:45:00,1014.84675946708
"MOOS",2020-06-20 04:00:00,1011.73976596167
"MOOS",2020-06-20 04:15:00,1010.03659750152
