"Poke1comb.Site","Poke1comb.DateTime","MeanDischarge"
"POKE",2020-06-24 13:00:00,1590.94153897412
"POKE",2020-06-24 13:15:00,1586.33577472705
"POKE",2020-06-24 13:30:00,1570.80399350577
"POKE",2020-06-24 13:45:00,1587.68708853109
"POKE",2020-06-24 14:00:00,1585.97260005103
"POKE",2020-06-24 14:15:00,1574.23297046596
"POKE",2020-06-24 14:30:00,1593.9200779997
"POKE",2020-06-24 14:45:00,1579.2891726477
"POKE",2020-06-24 15:00:00,1578.02512210229
"POKE",2020-06-24 15:15:00,1576.31063362211
"POKE",2020-06-24 15:30:00,1560.86611565953
"POKE",2020-06-24 15:45:00,1549.57692400913
"POKE",2020-06-24 16:00:00,1552.91863771074
"POKE",2020-06-24 16:15:00,1551.20414923062
"POKE",2020-06-24 16:30:00,1546.59838498355
"POKE",2020-06-24 16:45:00,1547.41199759429
"POKE",2020-06-24 17:00:00,1535.3091933332
"POKE",2020-06-24 17:15:00,1526.09766483912
"POKE",2020-06-24 17:30:00,1530.70342908625
"POKE",2020-06-24 17:45:00,1532.78109224234
"POKE",2020-06-24 18:00:00,1510.65314687649
"POKE",2020-06-24 18:15:00,1531.88021637301
"POKE",2020-06-24 18:30:00,1528.98894060601
"POKE",2020-06-24 18:45:00,1510.20270894171
"POKE",2020-06-24 19:00:00,1530.25299115147
"POKE",2020-06-24 19:15:00,1522.30551320279
"POKE",2020-06-24 19:30:00,1523.11912581365
"POKE",2020-06-24 19:45:00,1507.22416991612
"POKE",2020-06-24 20:00:00,1510.56588361785
"POKE",2020-06-24 20:15:00,1500.99118044757
"POKE",2020-06-24 20:30:00,1509.30183307239
"POKE",2020-06-24 20:45:00,1509.75227100699
"POKE",2020-06-24 21:00:00,1502.61840566905
"POKE",2020-06-24 21:15:00,1499.72712990217
"POKE",2020-06-24 21:30:00,1495.93497826584
"POKE",2020-06-24 21:45:00,1489.25155086262
"POKE",2020-06-24 22:00:00,1492.95643924037
"POKE",2020-06-24 22:15:00,1479.1391464991
"POKE",2020-06-24 22:30:00,1484.19534868089
"POKE",2020-06-24 22:45:00,1470.37805593974
"POKE",2020-06-24 23:00:00,1455.74715058762
"POKE",2020-06-24 23:15:00,1474.62064551061
"POKE",2020-06-24 23:30:00,1473.71976964123
"POKE",2020-06-24 23:45:00,1464.95867908187
"POKE",2020-06-25 00:00:00,1451.59182427544
"POKE",2020-06-25 00:15:00,1449.42689786042
"POKE",2020-06-25 00:30:00,1439.4017567556
"POKE",2020-06-25 00:45:00,1424.77085140377
"POKE",2020-06-25 01:00:00,1426.03490194917
"POKE",2020-06-25 01:15:00,1412.66804714262
"POKE",2020-06-25 01:30:00,1416.37293552031
"POKE",2020-06-25 01:45:00,1390.45283851802
"POKE",2020-06-25 02:00:00,1392.98093960894
"POKE",2020-06-25 02:15:00,1382.05492263468
"POKE",2020-06-25 02:30:00,1369.95211837359
"POKE",2020-06-25 02:45:00,1369.95211837359
"POKE",2020-06-25 03:00:00,1359.92697726865
"POKE",2020-06-25 03:15:00,1356.94843824318
"POKE",2020-06-25 03:30:00,1337.26133070939
"POKE",2020-06-25 03:45:00,1324.70808851364
"POKE",2020-06-25 04:00:00,1327.23618960445
"POKE",2020-06-25 04:15:00,1312.15484631789
"POKE",2020-06-25 04:30:00,1308.81313261628
"POKE",2020-06-25 04:45:00,1288.76285040652
"POKE",2020-06-25 05:00:00,1292.10456410813
"POKE",2020-06-25 05:15:00,1300.41521673294
"POKE",2020-06-25 05:30:00,1281.99215974461
"POKE",2020-06-25 05:45:00,1285.78431138099
"POKE",2020-06-25 06:00:00,1270.25253015966
"POKE",2020-06-25 06:15:00,1261.04100166546
"POKE",2020-06-25 06:30:00,1255.62162480771
"POKE",2020-06-25 06:45:00,1246.86053424818
"POKE",2020-06-25 07:00:00,1248.9381974045
"POKE",2020-06-25 07:15:00,1246.77327098959
"POKE",2020-06-25 07:30:00,1243.88199522276
"POKE",2020-06-25 07:45:00,1216.24740974035
"POKE",2020-06-25 08:00:00,1222.93083714356
"POKE",2020-06-25 08:15:00,1234.67046672851
"POKE",2020-06-25 08:30:00,1236.74812988465
"POKE",2020-06-25 08:45:00,1228.35021400132
"POKE",2020-06-25 09:00:00,1221.21634866355
"POKE",2020-06-25 09:15:00,1203.24372960982
"POKE",2020-06-25 09:30:00,1204.50778015528
"POKE",2020-06-25 09:45:00,1195.29625166114
"POKE",2020-06-25 10:00:00,1204.87095483136
"POKE",2020-06-25 10:15:00,1198.63796536287
"POKE",2020-06-25 10:30:00,1201.52924112964
"POKE",2020-06-25 10:45:00,1199.45157797349
"POKE",2020-06-25 11:00:00,1197.37391481746
"POKE",2020-06-25 11:15:00,1192.31771263573
"POKE",2020-06-25 11:30:00,1190.24004947941
"POKE",2020-06-25 11:45:00,1188.16238632321
"POKE",2020-06-25 12:00:00,1193.94493785704
"POKE",2020-06-25 12:15:00,1182.29257153079
"POKE",2020-06-25 12:30:00,1190.60322415543
"POKE",2020-06-25 12:45:00,1192.31771263573
"POKE",2020-06-25 13:00:00,1194.39537579176
"POKE",2020-06-25 13:15:00,1184.37023468694
"POKE",2020-06-25 13:30:00,1208.66310646769
"POKE",2020-06-25 13:45:00,1204.4205168967
"POKE",2020-06-25 14:00:00,1194.03220111574
"POKE",2020-06-25 14:15:00,1198.63796536287
"POKE",2020-06-25 14:30:00,1193.58176318114
"POKE",2020-06-25 14:45:00,1199.45157797349
"POKE",2020-06-25 15:00:00,1209.11354440229
"POKE",2020-06-25 15:15:00,1210.37759494776
"POKE",2020-06-25 15:30:00,1201.16606645379
"POKE",2020-06-25 15:45:00,1202.06694232306
"POKE",2020-06-25 16:00:00,1224.64532562369
"POKE",2020-06-25 16:15:00,1219.22594876582
"POKE",2020-06-25 16:30:00,1216.24740974035
"POKE",2020-06-25 16:45:00,1221.75404985668
"POKE",2020-06-25 17:00:00,1228.43747726001
"POKE",2020-06-25 17:15:00,1240.9907194557
"POKE",2020-06-25 17:30:00,1234.30729205249
"POKE",2020-06-25 17:45:00,1220.03956137662
"POKE",2020-06-25 18:00:00,1221.75404985668
"POKE",2020-06-25 18:15:00,1217.14828560967
"POKE",2020-06-25 18:30:00,1229.25108987076
"POKE",2020-06-25 18:45:00,1220.94043724594
"POKE",2020-06-25 19:00:00,1241.44115739054
"POKE",2020-06-25 19:15:00,1236.83539314335
"POKE",2020-06-25 19:30:00,1232.68006683106
"POKE",2020-06-25 19:45:00,1228.07430258387
"POKE",2020-06-25 20:00:00,1236.83539314335
"POKE",2020-06-25 20:15:00,1234.75772998721
"POKE",2020-06-25 20:30:00,1238.09944368881
"POKE",2020-06-25 20:45:00,1241.89159532508
"POKE",2020-06-25 21:00:00,1245.23330902681
"POKE",2020-06-25 21:15:00,1267.44851765136
"POKE",2020-06-25 21:30:00,1257.33611328783
"POKE",2020-06-25 21:45:00,1248.5750227283
"POKE",2020-06-25 22:00:00,1257.78655122255
"POKE",2020-06-25 22:15:00,1255.70888806629
"POKE",2020-06-25 22:30:00,1262.84275340429
"POKE",2020-06-25 22:45:00,1239.00031955825
"POKE",2020-06-25 23:00:00,1252.36717436468
"POKE",2020-06-25 23:15:00,1254.44483752083
"POKE",2020-06-25 23:30:00,1249.02546066319
"POKE",2020-06-25 23:45:00,1253.63122491009
"POKE",2020-06-26 00:00:00,1252.36717436468
"POKE",2020-06-26 00:15:00,1245.23330902681
"POKE",2020-06-26 00:30:00,1235.65860585653
"POKE",2020-06-26 00:45:00,1235.65860585653
"POKE",2020-06-26 01:00:00,1223.10536366078
"POKE",2020-06-26 01:15:00,1214.70744777744
"POKE",2020-06-26 01:30:00,1213.8938351667
"POKE",2020-06-26 01:45:00,1200.89015503618
"POKE",2020-06-26 02:00:00,1199.26292981475
"POKE",2020-06-26 02:15:00,1190.50183925522
"POKE",2020-06-26 02:30:00,1177.49815912481
"POKE",2020-06-26 02:45:00,1177.94859705953
"POKE",2020-06-26 03:00:00,1183.00479924126
"POKE",2020-06-26 03:15:00,1151.21488744643
"POKE",2020-06-26 03:30:00,1173.34283281246
"POKE",2020-06-26 03:45:00,1164.58174225298
"POKE",2020-06-26 04:00:00,1170.45155704545
"POKE",2020-06-26 04:15:00,1159.07510213653
"POKE",2020-06-26 04:30:00,1177.49815912481
"POKE",2020-06-26 04:45:00,1152.02850005729
"POKE",2020-06-26 05:00:00,1159.97597800591
"POKE",2020-06-26 05:15:00,1143.63058417384
"POKE",2020-06-26 05:30:00,1145.25780939538
"POKE",2020-06-26 05:45:00,1148.68678635557
"POKE",2020-06-26 06:00:00,1148.32361167949
"POKE",2020-06-26 06:15:00,1158.79919071909
"POKE",2020-06-26 06:30:00,1135.31993154914
"POKE",2020-06-26 06:45:00,1149.13722429029
"POKE",2020-06-26 07:00:00,1144.53146004322
"POKE",2020-06-26 07:15:00,1134.86949361442
"POKE",2020-06-26 07:30:00,1124.84435250948
"POKE",2020-06-26 07:45:00,1118.974537717
"POKE",2020-06-26 08:00:00,1123.58030196407
"POKE",2020-06-26 08:15:00,1130.71416730207
"POKE",2020-06-26 08:30:00,1108.49895867746
"POKE",2020-06-26 08:45:00,1103.07958181965
"POKE",2020-06-26 09:00:00,1102.26596920885
"POKE",2020-06-26 09:15:00,1108.49895867746
"POKE",2020-06-26 09:30:00,1107.68534606672
"POKE",2020-06-26 09:45:00,1100.1883060527
"POKE",2020-06-26 10:00:00,1083.02929960989
"POKE",2020-06-26 10:15:00,1090.97677755856
"POKE",2020-06-26 10:30:00,1093.05444071471
"POKE",2020-06-26 10:45:00,1093.05444071471
"POKE",2020-06-26 11:00:00,1097.66020496178
"POKE",2020-06-26 11:15:00,1103.07958181965
"POKE",2020-06-26 11:30:00,1097.66020496178
"POKE",2020-06-26 11:45:00,1106.42129552126
"POKE",2020-06-26 12:00:00,1084.29335015535
"POKE",2020-06-26 12:15:00,1095.13210387091
"POKE",2020-06-26 12:30:00,1114.81921140465
"POKE",2020-06-26 12:45:00,1093.95531658415
"POKE",2020-06-26 13:00:00,1109.03665987076
"POKE",2020-06-26 13:15:00,1091.06404081715
"POKE",2020-06-26 13:30:00,1106.14538410382
"POKE",2020-06-26 13:45:00,1114.09286205249
"POKE",2020-06-26 14:00:00,1112.46563683101
"POKE",2020-06-26 14:15:00,1118.33545162348
"POKE",2020-06-26 14:30:00,1122.12760325981
"POKE",2020-06-26 14:45:00,1127.1838054416
"POKE",2020-06-26 15:00:00,1120.41311477969
"POKE",2020-06-26 15:15:00,1124.65570435068
"POKE",2020-06-26 15:30:00,1135.13128339022
"POKE",2020-06-26 15:45:00,1131.33913175389
"POKE",2020-06-26 16:00:00,1141.00109818281
"POKE",2020-06-26 16:15:00,1141.45153611741
"POKE",2020-06-26 16:30:00,1146.0573003646
"POKE",2020-06-26 16:45:00,1150.66306461161
"POKE",2020-06-26 17:00:00,1144.88051307772
"POKE",2020-06-26 17:15:00,1165.74440789822
"POKE",2020-06-26 17:30:00,1159.87459310569
"POKE",2020-06-26 17:45:00,1158.24736788427
"POKE",2020-06-26 18:00:00,1172.06466062536
"POKE",2020-06-26 18:15:00,1165.01805854612
"POKE",2020-06-26 18:30:00,1185.06834075588
"POKE",2020-06-26 18:45:00,1172.15192388406
"POKE",2020-06-26 19:00:00,1180.09940183273
"POKE",2020-06-26 19:15:00,1192.65264402854
"POKE",2020-06-26 19:30:00,1195.1807451194
"POKE",2020-06-26 19:45:00,1195.1807451194
"POKE",2020-06-26 20:00:00,1195.63118305401
"POKE",2020-06-26 20:15:00,1205.29314948292
"POKE",2020-06-26 20:30:00,1214.50467797701
"POKE",2020-06-26 20:45:00,1228.23470745957
"POKE",2020-06-26 21:00:00,1218.66000428936
"POKE",2020-06-26 21:15:00,1222.81533060182
"POKE",2020-06-26 21:30:00,1232.0268590959
"POKE",2020-06-26 21:45:00,1229.9491959397
"POKE",2020-06-26 22:00:00,1225.79386962723
"POKE",2020-06-26 22:15:00,1231.66368441988
"POKE",2020-06-26 22:30:00,1221.63854331494
"POKE",2020-06-26 22:45:00,1234.19178551075
"POKE",2020-06-26 23:00:00,1237.53349921235
"POKE",2020-06-26 23:15:00,1240.06160030322
"POKE",2020-06-26 23:30:00,1233.82861083461
"POKE",2020-06-26 23:45:00,1237.98393714707
"POKE",2020-06-27 00:00:00,1225.88113288593
"POKE",2020-06-27 00:15:00,1219.19770548271
"POKE",2020-06-27 00:30:00,1211.70066546864
"POKE",2020-06-27 00:45:00,1213.77832862485
"POKE",2020-06-27 01:00:00,1223.80346972978
"POKE",2020-06-27 01:15:00,1209.17256437778
"POKE",2020-06-27 01:30:00,1210.43661492324
"POKE",2020-06-27 01:45:00,1193.72804641508
"POKE",2020-06-27 02:00:00,1189.12228216801
"POKE",2020-06-27 02:15:00,1185.33013053169
"POKE",2020-06-27 02:30:00,1181.98841683008
"POKE",2020-06-27 02:45:00,1167.35751147813
"POKE",2020-06-27 03:00:00,1178.64670312847
"POKE",2020-06-27 03:15:00,1169.88561256899
"POKE",2020-06-27 03:30:00,1179.91075367393
"POKE",2020-06-27 03:45:00,1167.35751147813
"POKE",2020-06-27 04:00:00,1166.09346093267
"POKE",2020-06-27 04:15:00,1162.75174723106
"POKE",2020-06-27 04:30:00,1153.54021873698
"POKE",2020-06-27 04:45:00,1160.22364614019
"POKE",2020-06-27 05:00:00,1151.01211764611
"POKE",2020-06-27 05:15:00,1129.69778489089
"POKE",2020-06-27 05:30:00,1138.45887545031
"POKE",2020-06-27 05:45:00,1133.85311120324
"POKE",2020-06-27 06:00:00,1121.29986900755
"POKE",2020-06-27 06:15:00,1124.19114477444
"POKE",2020-06-27 06:30:00,1117.0572794365
"POKE",2020-06-27 06:45:00,1114.97961628035
"POKE",2020-06-27 07:00:00,1114.52917834563
"POKE",2020-06-27 07:15:00,1108.65936355316
"POKE",2020-06-27 07:30:00,1109.4729761639
"POKE",2020-06-27 07:45:00,1092.31396972103
"POKE",2020-06-27 08:00:00,1096.46929603338
"POKE",2020-06-27 08:15:00,1075.96857588901
"POKE",2020-06-27 08:30:00,1100.62462234584
"POKE",2020-06-27 08:45:00,1079.31028959062
"POKE",2020-06-27 09:00:00,1069.64832316182
"POKE",2020-06-27 09:15:00,1079.67346426664
"POKE",2020-06-27 09:30:00,1080.48707687738
"POKE",2020-06-27 09:45:00,1053.30292932969
"POKE",2020-06-27 10:00:00,1054.56697987515
"POKE",2020-06-27 10:15:00,1059.9863567329
"POKE",2020-06-27 10:30:00,1058.7223061875
"POKE",2020-06-27 10:45:00,1051.58844084956
"POKE",2020-06-27 11:00:00,1051.58844084956
"POKE",2020-06-27 11:15:00,1053.2156660711
"POKE",2020-06-27 11:30:00,1041.92647442076
"POKE",2020-06-27 11:45:00,1058.63504292892
"POKE",2020-06-27 12:00:00,1048.15946388937
"POKE",2020-06-27 12:15:00,1033.52855853742
"POKE",2020-06-27 12:30:00,1044.3673122531
"POKE",2020-06-27 12:45:00,1043.10326170764
"POKE",2020-06-27 13:00:00,1043.91687431838
"POKE",2020-06-27 13:15:00,1044.73048692907
"POKE",2020-06-27 13:30:00,1028.83553103171
"POKE",2020-06-27 13:45:00,1037.59662159119
"POKE",2020-06-27 14:00:00,1046.35771215055
"POKE",2020-06-27 14:15:00,1028.38509309699
"POKE",2020-06-27 14:30:00,1025.04337939539
"POKE",2020-06-27 14:45:00,1031.72680679872
"POKE",2020-06-27 15:00:00,1041.75194790354
"POKE",2020-06-27 15:15:00,1035.06852050032
"POKE",2020-06-27 15:30:00,1035.88213311107
"POKE",2020-06-27 15:45:00,1053.85475216463
"POKE",2020-06-27 16:00:00,1051.77708900848
"POKE",2020-06-27 16:15:00,1038.41023420193
"POKE",2020-06-27 16:30:00,1039.22384681267
"POKE",2020-06-27 16:45:00,1039.22384681267
"POKE",2020-06-27 17:00:00,1042.56556051428
"POKE",2020-06-27 17:15:00,1046.72088682675
"POKE",2020-06-27 17:30:00,1043.37917312502
"POKE",2020-06-27 17:45:00,1044.19278573582
"POKE",2020-06-27 18:00:00,1041.66468464496
"POKE",2020-06-27 18:15:00,1049.16172465892
"POKE",2020-06-27 18:30:00,1034.53081930691
"POKE",2020-06-27 18:45:00,1039.95019616483
"POKE",2020-06-27 19:00:00,1039.49975823011
"POKE",2020-06-27 19:15:00,1049.52489933494
"POKE",2020-06-27 19:30:00,1046.99679824407
"POKE",2020-06-27 19:45:00,1039.04932029539
"POKE",2020-06-27 20:00:00,1036.52121920453
"POKE",2020-06-27 20:15:00,1035.25716865913
"POKE",2020-06-27 20:30:00,1056.12106347957
"POKE",2020-06-27 20:45:00,1037.69800649141
"POKE",2020-06-27 21:00:00,1043.9309959599
"POKE",2020-06-27 21:15:00,1040.5892822583
"POKE",2020-06-27 21:30:00,1033.45541692042
"POKE",2020-06-27 21:45:00,1035.53308007657
"POKE",2020-06-27 22:00:00,1034.2690295311
"POKE",2020-06-27 22:15:00,1049.26310955914
"POKE",2020-06-27 22:30:00,1038.78753051959
"POKE",2020-06-27 22:45:00,1024.97023777838
"POKE",2020-06-27 23:00:00,1029.12556409067
"POKE",2020-06-27 23:15:00,1018.64998505119
"POKE",2020-06-27 23:30:00,1011.96655764797
"POKE",2020-06-27 23:45:00,1010.25206916779
"POKE",2020-06-28 00:00:00,1005.64630492078
"POKE",2020-06-28 00:15:00,999.776490128308
"POKE",2020-06-28 00:30:00,1003.9318164406
"POKE",2020-06-28 00:45:00,976.74766889296
"POKE",2020-06-28 01:00:00,983.431096296175
"POKE",2020-06-28 01:15:00,982.167045750713
"POKE",2020-06-28 01:30:00,972.955517256632
"POKE",2020-06-28 01:45:00,959.138224515365
"POKE",2020-06-28 02:00:00,956.6101234245
"POKE",2020-06-28 02:15:00,961.215887671569
"POKE",2020-06-28 02:30:00,967.899315074901
"POKE",2020-06-28 02:45:00,956.6101234245
"POKE",2020-06-28 03:00:00,946.134544384957
"POKE",2020-06-28 03:15:00,936.109403280017
"POKE",2020-06-28 03:30:00,939.451116981742
"POKE",2020-06-28 03:45:00,939.451116981742
"POKE",2020-06-28 04:00:00,941.528780137945
"POKE",2020-06-28 04:15:00,938.187066436338
"POKE",2020-06-28 04:30:00,938.187066436338
"POKE",2020-06-28 04:45:00,934.031740123872
"POKE",2020-06-28 05:00:00,928.161925331398
"POKE",2020-06-28 05:15:00,924.820211629791
"POKE",2020-06-28 05:30:00,916.872733681113
"POKE",2020-06-28 05:45:00,930.239588487544
"POKE",2020-06-28 06:00:00,911.002918888524
"POKE",2020-06-28 06:15:00,921.028059993463
"POKE",2020-06-28 06:30:00,918.950396837259
"POKE",2020-06-28 06:45:00,936.109403280017
"POKE",2020-06-28 07:00:00,926.897874785936
"POKE",2020-06-28 07:15:00,915.608683135652
"POKE",2020-06-28 07:30:00,917.686346291855
"POKE",2020-06-28 07:45:00,915.15824520099
"POKE",2020-06-28 08:00:00,911.816531499382
"POKE",2020-06-28 08:15:00,911.816531499382
"POKE",2020-06-28 08:30:00,921.028059993463
"POKE",2020-06-28 08:45:00,919.400834771979
"POKE",2020-06-28 09:00:00,924.457036953769
"POKE",2020-06-28 09:15:00,928.699626524642
"POKE",2020-06-28 09:30:00,935.383053927973
"POKE",2020-06-28 09:45:00,928.699626524642
"POKE",2020-06-28 10:00:00,937.460717084119
"POKE",2020-06-28 10:15:00,930.326851746242
"POKE",2020-06-28 10:30:00,942.429656007211
"POKE",2020-06-28 10:45:00,932.404514902388
"POKE",2020-06-28 11:00:00,949.926696021284
"POKE",2020-06-28 11:15:00,929.876413811522
"POKE",2020-06-28 11:30:00,944.056881228811
"POKE",2020-06-28 11:45:00,936.559841214737
"POKE",2020-06-28 12:00:00,947.849032865139
"POKE",2020-06-28 12:15:00,955.796510813758
"POKE",2020-06-28 12:30:00,947.035420254397
"POKE",2020-06-28 12:45:00,948.2994707998
"POKE",2020-06-28 13:00:00,952.091622436128
"POKE",2020-06-28 13:15:00,946.672245578258
"POKE",2020-06-28 13:30:00,962.116763540951
"POKE",2020-06-28 13:45:00,955.433336137736
"POKE",2020-06-28 14:00:00,960.852712995489
"POKE",2020-06-28 14:15:00,968.800190944166
"POKE",2020-06-28 14:30:00,961.303150930267
"POKE",2020-06-28 14:45:00,965.908915177279
"POKE",2020-06-28 15:00:00,978.462157373084
"POKE",2020-06-28 15:15:00,979.275769983826
"POKE",2020-06-28 15:30:00,980.990258463949
"POKE",2020-06-28 15:45:00,989.751349023369
"POKE",2020-06-28 16:00:00,975.57088160608
"POKE",2020-06-28 16:15:00,992.279450114234
"POKE",2020-06-28 16:30:00,1004.38225437532
"POKE",2020-06-28 16:45:00,993.543500659638
"POKE",2020-06-28 17:00:00,1001.49097860832
"POKE",2020-06-28 17:15:00,1009.43845655705
"POKE",2020-06-28 17:30:00,1009.43845655705
"POKE",2020-06-28 17:45:00,1008.62484394637
"POKE",2020-06-28 18:00:00,1023.25574929826
"POKE",2020-06-28 18:15:00,1026.59746299987
"POKE",2020-06-28 18:30:00,1035.80899149401
"POKE",2020-06-28 18:45:00,1034.5449409486
"POKE",2020-06-28 19:00:00,1035.80899149401
"POKE",2020-06-28 19:15:00,1045.83413259883
"POKE",2020-06-28 19:30:00,1045.02051998815
"POKE",2020-06-28 19:45:00,1048.36223368975
"POKE",2020-06-28 20:00:00,1052.15438532602
"POKE",2020-06-28 20:15:00,1070.94061699038
"POKE",2020-06-28 20:30:00,1075.99681917211
"POKE",2020-06-28 20:45:00,1077.26086971757
"POKE",2020-06-28 21:00:00,1083.13068451005
"POKE",2020-06-28 21:15:00,1094.05670148437
"POKE",2020-06-28 21:30:00,1094.95757735369
"POKE",2020-06-28 21:45:00,1143.35467275645
"POKE",2020-06-28 22:00:00,1152.11576331587
"POKE",2020-06-28 22:15:00,1152.11576331587
"POKE",2020-06-28 22:30:00,1163.04178029008
"POKE",2020-06-28 22:45:00,1173.51735932968
"POKE",2020-06-28 23:00:00,1162.22816767934
"POKE",2020-06-28 23:15:00,1168.91159508255
"POKE",2020-06-28 23:30:00,1176.0454604206
"POKE",2020-06-28 23:45:00,1175.23184780974
"POKE",2020-06-29 00:00:00,1159.78732984717
"POKE",2020-06-29 00:15:00,1168.54842040653
"POKE",2020-06-29 00:30:00,1159.78732984717
"POKE",2020-06-29 00:45:00,1156.44561614544
"POKE",2020-06-29 01:00:00,1153.10390244384
"POKE",2020-06-29 01:15:00,1160.60094245791
"POKE",2020-06-29 01:30:00,1156.44561614544
"POKE",2020-06-29 01:45:00,1148.94857613149
"POKE",2020-06-29 02:00:00,1146.42047504062
"POKE",2020-06-29 02:15:00,1137.20894654654
"POKE",2020-06-29 02:30:00,1132.60318229935
"POKE",2020-06-29 02:45:00,1127.54698011762
"POKE",2020-06-29 03:00:00,1124.65570435068
"POKE",2020-06-29 03:15:00,1108.76074845326
"POKE",2020-06-29 03:30:00,1121.67716532509
"POKE",2020-06-29 03:45:00,1115.80735053262
"POKE",2020-06-29 04:00:00,1111.65202422027
"POKE",2020-06-29 04:15:00,1102.89093366079
"POKE",2020-06-29 04:30:00,1098.28516941372
"POKE",2020-06-29 04:45:00,1099.09878202446
"POKE",2020-06-29 05:00:00,1099.54921995918
"POKE",2020-06-29 05:15:00,1092.05217994523
"POKE",2020-06-29 05:30:00,1082.84065145103
"POKE",2020-06-29 05:45:00,1091.60174201051
"POKE",2020-06-29 06:00:00,1090.78812939982
"POKE",2020-06-29 06:15:00,1080.76298829488
"POKE",2020-06-29 06:30:00,1084.91831460717
"POKE",2020-06-29 06:45:00,1088.2600283089
"POKE",2020-06-29 07:00:00,1078.23488720396
"POKE",2020-06-29 07:15:00,1084.91831460717
"POKE",2020-06-29 07:30:00,1070.28740925534
"POKE",2020-06-29 07:45:00,1078.23488720396
"POKE",2020-06-29 08:00:00,1069.4737966446
"POKE",2020-06-29 08:15:00,1071.55145980074
"POKE",2020-06-29 08:30:00,1068.20974609914
"POKE",2020-06-29 08:45:00,1071.10102186608
"POKE",2020-06-29 09:00:00,1063.1535439174
"POKE",2020-06-29 09:15:00,1053.12840281246
"POKE",2020-06-29 09:30:00,1063.1535439174
"POKE",2020-06-29 09:45:00,1061.07588076114
"POKE",2020-06-29 10:00:00,1058.99821760494
"POKE",2020-06-29 10:15:00,1068.20974609914
"POKE",2020-06-29 10:30:00,1074.07956089167
"POKE",2020-06-29 10:45:00,1066.58252087753
"POKE",2020-06-29 11:00:00,1055.29332922731
"POKE",2020-06-29 11:15:00,1063.24080717593
"POKE",2020-06-29 11:30:00,1061.97675663052
"POKE",2020-06-29 11:45:00,1063.24080717593
"POKE",2020-06-29 12:00:00,1069.11062196846
"POKE",2020-06-29 12:15:00,1061.16314401978
"POKE",2020-06-29 12:30:00,1073.26594828087
"POKE",2020-06-29 12:45:00,1066.58252087753
"POKE",2020-06-29 13:00:00,1075.34361143707
"POKE",2020-06-29 13:15:00,1071.1882851246
"POKE",2020-06-29 13:30:00,1073.71638621553
"POKE",2020-06-29 13:45:00,1073.71638621553
"POKE",2020-06-29 14:00:00,1075.79404937179
"POKE",2020-06-29 14:15:00,1078.32215046266
"POKE",2020-06-29 14:30:00,1078.77258839726
"POKE",2020-06-29 14:45:00,1092.95305581455
"POKE",2020-06-29 15:00:00,1092.95305581455
"POKE",2020-06-29 15:15:00,1083.37835264439
"POKE",2020-06-29 15:30:00,1093.40349374921
"POKE",2020-06-29 15:45:00,1096.74520745082
"POKE",2020-06-29 16:00:00,1104.69268539961
"POKE",2020-06-29 16:15:00,1095.11798222933
"POKE",2020-06-29 16:30:00,1104.32951072347
"POKE",2020-06-29 16:45:00,1107.67122442508
"POKE",2020-06-29 17:00:00,1111.01293812681
"POKE",2020-06-29 17:15:00,1108.1216623598
"POKE",2020-06-29 17:30:00,1113.54103921767
"POKE",2020-06-29 17:45:00,1106.0439992036
"POKE",2020-06-29 18:00:00,1109.3857129052
"POKE",2020-06-29 18:15:00,1123.20300564647
"POKE",2020-06-29 18:30:00,1135.75624784216
"POKE",2020-06-29 18:45:00,1119.94855520345
"POKE",2020-06-29 19:00:00,1144.60460166022
"POKE",2020-06-29 19:15:00,1137.921174257
"POKE",2020-06-29 19:30:00,1138.37161219172
"POKE",2020-06-29 19:45:00,1149.66080384201
"POKE",2020-06-29 20:00:00,1156.34423124534
"POKE",2020-06-29 20:15:00,1164.29170919396
"POKE",2020-06-29 20:30:00,1165.55575973942
"POKE",2020-06-29 20:45:00,1178.10900193511
"POKE",2020-06-29 21:00:00,1168.08386083029
"POKE",2020-06-29 21:15:00,1173.95367562276
"POKE",2020-06-29 21:30:00,1162.66448397253
"POKE",2020-06-29 21:45:00,1179.82349041523
"POKE",2020-06-29 22:00:00,1162.30130929634
"POKE",2020-06-29 22:15:00,1178.19626519381
"POKE",2020-06-29 22:30:00,1182.80202944082
"POKE",2020-06-29 22:45:00,1164.01579777652
"POKE",2020-06-29 23:00:00,1177.83309051779
"POKE",2020-06-29 23:15:00,1217.74500677839
"POKE",2020-06-29 23:30:00,1241.76196714171
"POKE",2020-06-29 23:45:00,1221.71168493194
"POKE",2020-06-30 00:00:00,1231.73682603688
"POKE",2020-06-30 00:15:00,1232.1872639716
"POKE",2020-06-30 00:30:00,1233.45131451701
"POKE",2020-06-30 00:45:00,1221.71168493194
"POKE",2020-06-30 01:00:00,1224.23978602281
"POKE",2020-06-30 01:15:00,1207.53121751465
"POKE",2020-06-30 01:30:00,1212.13698176184
"POKE",2020-06-30 01:45:00,1228.84555026988
"POKE",2020-06-30 02:00:00,1215.02825752873
"POKE",2020-06-30 02:15:00,1193.7139247735
"POKE",2020-06-30 02:30:00,1188.29454791575
"POKE",2020-06-30 02:45:00,1191.18582368264
"POKE",2020-06-30 03:00:00,1177.36853094137
"POKE",2020-06-30 03:15:00,1189.47133520251
"POKE",2020-06-30 03:30:00,1184.86557095544
