"","DateTime","WaterPressure","Site","AirPressure","difference"
"1666",2020-07-03 01:45:00,107.018,"MOOS2",99.812,7.206
"1667",2020-07-03 02:00:00,107.056,"MOOS2",99.815,7.241
"1668",2020-07-03 02:15:00,107.018,"MOOS2",99.818,7.2
"1669",2020-07-03 02:30:00,107.018,"MOOS2",99.802,7.21599999999999
"1670",2020-07-03 02:45:00,106.999,"MOOS2",99.821,7.178
"1671",2020-07-03 03:00:00,107.056,"MOOS2",99.827,7.229
"1672",2020-07-03 03:15:00,107.018,"MOOS2",99.831,7.187
"1673",2020-07-03 03:30:00,107.046,"MOOS2",99.845,7.20100000000001
"1674",2020-07-03 03:45:00,106.989,"MOOS2",99.843,7.146
"1675",2020-07-03 04:00:00,107.008,"MOOS2",99.862,7.146
"1676",2020-07-03 04:15:00,106.999,"MOOS2",99.863,7.136
"1677",2020-07-03 04:30:00,106.97,"MOOS2",99.845,7.125
"1678",2020-07-03 04:45:00,106.98,"MOOS2",99.847,7.13300000000001
"1679",2020-07-03 05:00:00,106.989,"MOOS2",99.856,7.13300000000001
"1680",2020-07-03 05:15:00,106.961,"MOOS2",99.836,7.125
"1681",2020-07-03 05:30:00,106.98,"MOOS2",99.832,7.14800000000001
"1682",2020-07-03 05:45:00,106.999,"MOOS2",99.835,7.164
"1683",2020-07-03 06:00:00,106.941,"MOOS2",99.848,7.093
"1684",2020-07-03 06:15:00,106.961,"MOOS2",99.841,7.12
"1685",2020-07-03 06:30:00,106.97,"MOOS2",99.853,7.117
"1686",2020-07-03 06:45:00,106.951,"MOOS2",99.844,7.107
"1687",2020-07-03 07:00:00,106.961,"MOOS2",99.825,7.136
"1688",2020-07-03 07:15:00,106.884,"MOOS2",99.838,7.04600000000001
"1689",2020-07-03 07:30:00,106.903,"MOOS2",99.838,7.06500000000001
"1690",2020-07-03 07:45:00,106.894,"MOOS2",99.831,7.063
"1691",2020-07-03 08:00:00,106.923,"MOOS2",99.829,7.09400000000001
"1692",2020-07-03 08:15:00,106.903,"MOOS2",99.826,7.07700000000001
"1693",2020-07-03 08:30:00,106.865,"MOOS2",99.826,7.039
"1694",2020-07-03 08:45:00,106.865,"MOOS2",99.82,7.045
"1695",2020-07-03 09:00:00,106.846,"MOOS2",99.828,7.018
"1696",2020-07-03 09:15:00,106.903,"MOOS2",99.815,7.08800000000001
"1697",2020-07-03 09:30:00,106.893,"MOOS2",99.827,7.066
"1698",2020-07-03 09:45:00,106.855,"MOOS2",99.816,7.039
"1699",2020-07-03 10:00:00,106.845,"MOOS2",99.824,7.021
"1700",2020-07-03 10:15:00,106.816,"MOOS2",99.821,6.995
"1701",2020-07-03 10:30:00,106.845,"MOOS2",99.817,7.02800000000001
"1702",2020-07-03 10:45:00,106.816,"MOOS2",99.803,7.01300000000001
"1703",2020-07-03 11:00:00,106.826,"MOOS2",99.789,7.03699999999999
"1704",2020-07-03 11:15:00,106.796,"MOOS2",99.783,7.01300000000001
"1705",2020-07-03 11:30:00,106.845,"MOOS2",99.792,7.053
"1706",2020-07-03 11:45:00,106.806,"MOOS2",99.804,7.002
"1707",2020-07-03 12:00:00,106.739,"MOOS2",99.807,6.932
"1708",2020-07-03 12:15:00,106.767,"MOOS2",99.807,6.95999999999999
"1709",2020-07-03 12:30:00,106.777,"MOOS2",99.788,6.989
"1710",2020-07-03 12:45:00,106.757,"MOOS2",99.791,6.96600000000001
"1711",2020-07-03 13:00:00,106.766,"MOOS2",99.796,6.97
"1712",2020-07-03 13:15:00,106.737,"MOOS2",99.784,6.95299999999999
"1713",2020-07-03 13:30:00,106.689,"MOOS2",99.776,6.913
"1714",2020-07-03 13:45:00,106.679,"MOOS2",99.753,6.926
"1715",2020-07-03 14:00:00,106.689,"MOOS2",99.761,6.928
"1716",2020-07-03 14:15:00,106.698,"MOOS2",99.737,6.961
"1717",2020-07-03 14:30:00,106.726,"MOOS2",99.725,7.001
"1718",2020-07-03 14:45:00,106.688,"MOOS2",99.715,6.973
"1719",2020-07-03 15:00:00,106.659,"MOOS2",99.72,6.93900000000001
"1720",2020-07-03 15:15:00,106.61,"MOOS2",99.697,6.913
"1721",2020-07-03 15:30:00,106.629,"MOOS2",99.694,6.935
"1722",2020-07-03 15:45:00,106.629,"MOOS2",99.68,6.949
"1723",2020-07-03 16:00:00,106.609,"MOOS2",99.688,6.92099999999999
"1724",2020-07-03 16:15:00,106.608,"MOOS2",99.674,6.934
"1725",2020-07-03 16:30:00,106.589,"MOOS2",99.687,6.902
"1726",2020-07-03 16:45:00,106.579,"MOOS2",99.659,6.91999999999999
"1727",2020-07-03 17:00:00,106.608,"MOOS2",99.662,6.946
"1728",2020-07-03 17:15:00,106.559,"MOOS2",99.655,6.904
"1729",2020-07-03 17:30:00,106.559,"MOOS2",99.651,6.908
"1730",2020-07-03 17:45:00,106.559,"MOOS2",99.666,6.893
"1731",2020-07-03 18:00:00,106.568,"MOOS2",99.628,6.94
"1732",2020-07-03 18:15:00,106.53,"MOOS2",99.619,6.911
"1733",2020-07-03 18:30:00,106.539,"MOOS2",99.637,6.902
"1734",2020-07-03 18:45:00,106.559,"MOOS2",99.63,6.929
"1735",2020-07-03 19:00:00,106.51,"MOOS2",99.624,6.88600000000001
"1736",2020-07-03 19:15:00,106.482,"MOOS2",99.621,6.861
"1737",2020-07-03 19:30:00,106.52,"MOOS2",99.622,6.898
"1738",2020-07-03 19:45:00,106.454,"MOOS2",99.595,6.85899999999999
"1739",2020-07-03 20:00:00,106.473,"MOOS2",99.592,6.881
"1740",2020-07-03 20:15:00,106.454,"MOOS2",99.606,6.848
"1741",2020-07-03 20:30:00,106.502,"MOOS2",99.6,6.902
"1742",2020-07-03 20:45:00,106.502,"MOOS2",99.621,6.881
"1743",2020-07-03 21:00:00,106.482,"MOOS2",99.609,6.873
"1744",2020-07-03 21:15:00,106.453,"MOOS2",99.6,6.85300000000001
"1745",2020-07-03 21:30:00,106.453,"MOOS2",99.582,6.87100000000001
"1746",2020-07-03 21:45:00,106.491,"MOOS2",99.582,6.90900000000001
"1747",2020-07-03 22:00:00,106.482,"MOOS2",99.592,6.89
"1748",2020-07-03 22:15:00,106.501,"MOOS2",99.569,6.932
"1749",2020-07-03 22:30:00,106.453,"MOOS2",99.574,6.879
"1750",2020-07-03 22:45:00,106.462,"MOOS2",99.574,6.88800000000001
"1751",2020-07-03 23:00:00,106.434,"MOOS2",99.574,6.86
"1752",2020-07-03 23:15:00,106.425,"MOOS2",99.569,6.85599999999999
"1753",2020-07-03 23:30:00,106.444,"MOOS2",99.578,6.866
"1754",2020-07-03 23:45:00,106.434,"MOOS2",99.568,6.866
"1755",2020-07-04,106.463,"MOOS2",99.572,6.89099999999999
"1756",2020-07-04 00:15:00,106.434,"MOOS2",99.585,6.849
"1757",2020-07-04 00:30:00,106.444,"MOOS2",99.594,6.85000000000001
"1758",2020-07-04 00:45:00,106.453,"MOOS2",99.588,6.86500000000001
"1759",2020-07-04 01:00:00,106.434,"MOOS2",99.586,6.848
"1760",2020-07-04 01:15:00,106.434,"MOOS2",99.598,6.836
"1761",2020-07-04 01:30:00,106.453,"MOOS2",99.595,6.858
"1762",2020-07-04 01:45:00,106.424,"MOOS2",99.615,6.80900000000001
"1763",2020-07-04 02:00:00,106.395,"MOOS2",99.595,6.8
"1764",2020-07-04 02:15:00,106.433,"MOOS2",99.605,6.828
"1765",2020-07-04 02:30:00,106.423,"MOOS2",99.6,6.82300000000001
"1766",2020-07-04 02:45:00,106.413,"MOOS2",99.618,6.795
"1767",2020-07-04 03:00:00,106.442,"MOOS2",99.623,6.81899999999999
"1768",2020-07-04 03:15:00,106.452,"MOOS2",99.642,6.81
"1769",2020-07-04 03:30:00,106.452,"MOOS2",99.637,6.815
"1770",2020-07-04 03:45:00,106.481,"MOOS2",99.651,6.83
"1771",2020-07-04 04:00:00,106.471,"MOOS2",99.642,6.82900000000001
"1772",2020-07-04 04:15:00,106.452,"MOOS2",99.658,6.794
"1773",2020-07-04 04:30:00,106.461,"MOOS2",99.683,6.77799999999999
"1774",2020-07-04 04:45:00,106.481,"MOOS2",99.683,6.79799999999999
"1775",2020-07-04 05:00:00,106.5,"MOOS2",99.698,6.80200000000001
"1776",2020-07-04 05:15:00,106.548,"MOOS2",99.704,6.84400000000001
"1777",2020-07-04 05:30:00,106.51,"MOOS2",99.707,6.80300000000001
"1778",2020-07-04 05:45:00,106.51,"MOOS2",99.726,6.78400000000001
"1779",2020-07-04 06:00:00,106.519,"MOOS2",99.729,6.79000000000001
"1780",2020-07-04 06:15:00,106.528,"MOOS2",99.729,6.79900000000001
"1781",2020-07-04 06:30:00,106.528,"MOOS2",99.747,6.78100000000001
"1782",2020-07-04 06:45:00,106.537,"MOOS2",99.748,6.789
"1783",2020-07-04 07:00:00,106.499,"MOOS2",99.776,6.723
"1784",2020-07-04 07:15:00,106.509,"MOOS2",99.8,6.709
"1785",2020-07-04 07:30:00,106.518,"MOOS2",99.796,6.72199999999999
"1786",2020-07-04 07:45:00,106.537,"MOOS2",99.795,6.742
"1787",2020-07-04 08:00:00,106.537,"MOOS2",99.814,6.72300000000001
"1788",2020-07-04 08:15:00,106.509,"MOOS2",99.816,6.693
"1789",2020-07-04 08:30:00,106.499,"MOOS2",99.8,6.699
"1790",2020-07-04 08:45:00,106.509,"MOOS2",99.818,6.691
"1791",2020-07-04 09:00:00,106.509,"MOOS2",99.815,6.694
"1792",2020-07-04 09:15:00,106.537,"MOOS2",99.825,6.712
"1793",2020-07-04 09:30:00,106.48,"MOOS2",99.816,6.664
"1794",2020-07-04 09:45:00,106.518,"MOOS2",99.816,6.702
"1795",2020-07-04 10:00:00,106.489,"MOOS2",99.807,6.682
"1796",2020-07-04 10:15:00,106.47,"MOOS2",99.808,6.66199999999999
"1797",2020-07-04 10:30:00,106.461,"MOOS2",99.812,6.649
"1798",2020-07-04 10:45:00,106.488,"MOOS2",99.832,6.65600000000001
"1799",2020-07-04 11:00:00,106.536,"MOOS2",99.831,6.705
"1800",2020-07-04 11:15:00,106.488,"MOOS2",99.839,6.649
"1801",2020-07-04 11:30:00,106.498,"MOOS2",99.84,6.658
"1802",2020-07-04 11:45:00,106.449,"MOOS2",99.836,6.613
"1803",2020-07-04 12:00:00,106.468,"MOOS2",99.82,6.64800000000001
"1804",2020-07-04 12:15:00,106.459,"MOOS2",99.833,6.626
"1805",2020-07-04 12:30:00,106.459,"MOOS2",99.823,6.63600000000001
"1806",2020-07-04 12:45:00,106.449,"MOOS2",99.83,6.619
"1807",2020-07-04 13:00:00,106.381,"MOOS2",99.838,6.54300000000001
"1808",2020-07-04 13:15:00,106.39,"MOOS2",99.785,6.605
"1809",2020-07-04 13:30:00,106.408,"MOOS2",99.799,6.60899999999999
"1810",2020-07-04 13:45:00,106.379,"MOOS2",99.776,6.60300000000001
"1811",2020-07-04 14:00:00,106.341,"MOOS2",99.771,6.56999999999999
"1812",2020-07-04 14:15:00,106.293,"MOOS2",99.762,6.53100000000001
"1813",2020-07-04 14:30:00,106.321,"MOOS2",99.76,6.56099999999999
"1814",2020-07-04 14:45:00,106.321,"MOOS2",99.75,6.571
"1815",2020-07-04 15:00:00,106.3,"MOOS2",99.752,6.548
"1816",2020-07-04 15:15:00,106.32,"MOOS2",99.758,6.562
"1817",2020-07-04 15:30:00,106.338,"MOOS2",99.744,6.59399999999999
"1818",2020-07-04 15:45:00,106.318,"MOOS2",99.752,6.566
"1819",2020-07-04 16:00:00,106.28,"MOOS2",99.722,6.55800000000001
"1820",2020-07-04 16:15:00,106.26,"MOOS2",99.716,6.54400000000001
"1821",2020-07-04 16:30:00,106.269,"MOOS2",99.712,6.557
"1822",2020-07-04 16:45:00,106.25,"MOOS2",99.707,6.54300000000001
"1823",2020-07-04 17:00:00,106.202,"MOOS2",99.679,6.523
"1824",2020-07-04 17:15:00,106.211,"MOOS2",99.665,6.54599999999999
"1825",2020-07-04 17:30:00,106.163,"MOOS2",99.641,6.52199999999999
"1826",2020-07-04 17:45:00,106.162,"MOOS2",99.649,6.51300000000001
"1827",2020-07-04 18:00:00,106.172,"MOOS2",99.643,6.529
"1828",2020-07-04 18:15:00,106.143,"MOOS2",99.653,6.48999999999999
"1829",2020-07-04 18:30:00,106.143,"MOOS2",99.653,6.48999999999999
"1830",2020-07-04 18:45:00,106.104,"MOOS2",99.645,6.459
"1831",2020-07-04 19:00:00,106.133,"MOOS2",99.651,6.482
"1832",2020-07-04 19:15:00,106.181,"MOOS2",99.633,6.548
"1833",2020-07-04 19:30:00,106.133,"MOOS2",99.635,6.49799999999999
"1834",2020-07-04 19:45:00,106.133,"MOOS2",99.626,6.50699999999999
"1835",2020-07-04 20:00:00,106.133,"MOOS2",99.603,6.53
"1836",2020-07-04 20:15:00,106.133,"MOOS2",99.629,6.50399999999999
"1837",2020-07-04 20:30:00,106.106,"MOOS2",99.634,6.47199999999999
"1838",2020-07-04 20:45:00,106.106,"MOOS2",99.627,6.479
"1839",2020-07-04 21:00:00,106.106,"MOOS2",99.626,6.47999999999999
"1840",2020-07-04 21:15:00,106.115,"MOOS2",99.629,6.48599999999999
"1841",2020-07-04 21:30:00,106.077,"MOOS2",99.617,6.45999999999999
"1842",2020-07-04 21:45:00,106.067,"MOOS2",99.623,6.44399999999999
"1843",2020-07-04 22:00:00,106.077,"MOOS2",99.623,6.45399999999999
"1844",2020-07-04 22:15:00,106.086,"MOOS2",99.615,6.471
"1845",2020-07-04 22:30:00,106.067,"MOOS2",99.613,6.45399999999999
"1846",2020-07-04 22:45:00,106.077,"MOOS2",99.587,6.48999999999999
"1847",2020-07-04 23:00:00,106.077,"MOOS2",99.574,6.503
"1848",2020-07-04 23:15:00,106.057,"MOOS2",99.568,6.489
"1849",2020-07-04 23:30:00,106.087,"MOOS2",99.575,6.512
"1850",2020-07-04 23:45:00,106.068,"MOOS2",99.582,6.486
"1851",2020-07-05,106.097,"MOOS2",99.582,6.515
"1852",2020-07-05 00:15:00,106.107,"MOOS2",99.592,6.515
"1853",2020-07-05 00:30:00,106.078,"MOOS2",99.569,6.509
"1854",2020-07-05 00:45:00,106.097,"MOOS2",99.588,6.509
"1855",2020-07-05 01:00:00,106.097,"MOOS2",99.592,6.505
"1856",2020-07-05 01:15:00,106.107,"MOOS2",99.598,6.509
"1857",2020-07-05 01:30:00,106.116,"MOOS2",99.584,6.532
"1858",2020-07-05 01:45:00,106.116,"MOOS2",99.589,6.527
"1859",2020-07-05 02:00:00,106.087,"MOOS2",99.608,6.479
"1860",2020-07-05 02:15:00,106.107,"MOOS2",99.622,6.485
"1861",2020-07-05 02:30:00,106.087,"MOOS2",99.611,6.476
"1862",2020-07-05 02:45:00,106.097,"MOOS2",99.627,6.47
"1863",2020-07-05 03:00:00,106.126,"MOOS2",99.614,6.512
"1864",2020-07-05 03:15:00,106.107,"MOOS2",99.62,6.48699999999999
"1865",2020-07-05 03:30:00,106.097,"MOOS2",99.626,6.47099999999999
"1866",2020-07-05 03:45:00,106.087,"MOOS2",99.629,6.458
"1867",2020-07-05 04:00:00,106.089,"MOOS2",99.638,6.45099999999999
"1868",2020-07-05 04:15:00,106.089,"MOOS2",99.644,6.44499999999999
"1869",2020-07-05 04:30:00,106.108,"MOOS2",99.666,6.44200000000001
"1870",2020-07-05 04:45:00,106.118,"MOOS2",99.684,6.434
"1871",2020-07-05 05:00:00,106.127,"MOOS2",99.699,6.428
"1872",2020-07-05 05:15:00,106.146,"MOOS2",99.694,6.452
"1873",2020-07-05 05:30:00,106.137,"MOOS2",99.697,6.44
"1874",2020-07-05 05:45:00,106.118,"MOOS2",99.719,6.399
"1875",2020-07-05 06:00:00,106.118,"MOOS2",99.713,6.405
"1876",2020-07-05 06:15:00,106.118,"MOOS2",99.726,6.392
"1877",2020-07-05 06:30:00,106.098,"MOOS2",99.704,6.39400000000001
"1878",2020-07-05 06:45:00,106.118,"MOOS2",99.697,6.42099999999999
"1879",2020-07-05 07:00:00,106.09,"MOOS2",99.711,6.379
"1880",2020-07-05 07:15:00,106.061,"MOOS2",99.712,6.349
"1881",2020-07-05 07:30:00,106.08,"MOOS2",99.697,6.383
"1882",2020-07-05 07:45:00,106.061,"MOOS2",99.711,6.35000000000001
"1883",2020-07-05 08:00:00,106.061,"MOOS2",99.703,6.358
"1884",2020-07-05 08:15:00,106.061,"MOOS2",99.7,6.361
"1885",2020-07-05 08:30:00,106.032,"MOOS2",99.714,6.318
"1886",2020-07-05 08:45:00,106.022,"MOOS2",99.707,6.31500000000001
"1887",2020-07-05 09:00:00,106.013,"MOOS2",99.695,6.31800000000001
"1888",2020-07-05 09:15:00,106.003,"MOOS2",99.692,6.31100000000001
"1889",2020-07-05 09:30:00,106.013,"MOOS2",99.684,6.32900000000001
"1890",2020-07-05 09:45:00,106.003,"MOOS2",99.695,6.30800000000001
"1891",2020-07-05 10:00:00,106.003,"MOOS2",99.7,6.303
"1892",2020-07-05 10:15:00,105.975,"MOOS2",99.686,6.28899999999999
"1893",2020-07-05 10:30:00,105.974,"MOOS2",99.676,6.298
"1894",2020-07-05 10:45:00,105.936,"MOOS2",99.67,6.26600000000001
"1895",2020-07-05 11:00:00,105.955,"MOOS2",99.673,6.282
"1896",2020-07-05 11:15:00,105.974,"MOOS2",99.662,6.312
"1897",2020-07-05 11:30:00,105.955,"MOOS2",99.668,6.28699999999999
"1898",2020-07-05 11:45:00,105.936,"MOOS2",99.653,6.283
"1899",2020-07-05 12:00:00,105.897,"MOOS2",99.67,6.227
"1900",2020-07-05 12:15:00,105.907,"MOOS2",99.637,6.27
"1901",2020-07-05 12:30:00,105.896,"MOOS2",99.633,6.26300000000001
"1902",2020-07-05 12:45:00,105.839,"MOOS2",99.627,6.212
"1903",2020-07-05 13:00:00,105.829,"MOOS2",99.621,6.208
"1904",2020-07-05 13:15:00,105.819,"MOOS2",99.602,6.217
"1905",2020-07-05 13:30:00,105.79,"MOOS2",99.593,6.197
"1906",2020-07-05 13:45:00,105.76,"MOOS2",99.578,6.182
"1907",2020-07-05 14:00:00,105.741,"MOOS2",99.567,6.17400000000001
"1908",2020-07-05 14:15:00,105.751,"MOOS2",99.559,6.19200000000001
"1909",2020-07-05 14:30:00,105.732,"MOOS2",99.529,6.203
"1910",2020-07-05 14:45:00,105.759,"MOOS2",99.531,6.22799999999999
"1911",2020-07-05 15:00:00,105.711,"MOOS2",99.504,6.20699999999999
"1912",2020-07-05 15:15:00,105.663,"MOOS2",99.47,6.193
"1913",2020-07-05 15:30:00,105.653,"MOOS2",99.465,6.188
"1914",2020-07-05 15:45:00,105.671,"MOOS2",99.474,6.197
"1915",2020-07-05 16:00:00,105.643,"MOOS2",99.468,6.175
"1916",2020-07-05 16:15:00,105.585,"MOOS2",99.431,6.154
"1917",2020-07-05 16:30:00,105.633,"MOOS2",99.425,6.208
"1918",2020-07-05 16:45:00,105.593,"MOOS2",99.405,6.188
"1919",2020-07-05 17:00:00,105.593,"MOOS2",99.393,6.2
"1920",2020-07-05 17:15:00,105.584,"MOOS2",99.393,6.191
"1921",2020-07-05 17:30:00,105.564,"MOOS2",99.382,6.18199999999999
"1922",2020-07-05 17:45:00,105.546,"MOOS2",99.364,6.182
"1923",2020-07-05 18:00:00,105.566,"MOOS2",99.364,6.202
"1924",2020-07-05 18:15:00,105.508,"MOOS2",99.343,6.16499999999999
"1925",2020-07-05 18:30:00,105.498,"MOOS2",99.322,6.176
"1926",2020-07-05 18:45:00,105.498,"MOOS2",99.308,6.19
"1927",2020-07-05 19:00:00,105.508,"MOOS2",99.308,6.19999999999999
"1928",2020-07-05 19:15:00,105.507,"MOOS2",99.3,6.20700000000001
"1929",2020-07-05 19:30:00,105.468,"MOOS2",99.287,6.181
"1930",2020-07-05 19:45:00,105.468,"MOOS2",99.283,6.185
"1931",2020-07-05 20:00:00,105.458,"MOOS2",99.294,6.164
"1932",2020-07-05 20:15:00,105.449,"MOOS2",99.267,6.182
"1933",2020-07-05 20:30:00,105.439,"MOOS2",99.273,6.166
"1934",2020-07-05 20:45:00,105.439,"MOOS2",99.274,6.16499999999999
"1935",2020-07-05 21:00:00,105.42,"MOOS2",99.243,6.17700000000001
"1936",2020-07-05 21:15:00,105.401,"MOOS2",99.23,6.17099999999999
"1937",2020-07-05 21:30:00,105.391,"MOOS2",99.217,6.17400000000001
"1938",2020-07-05 21:45:00,105.401,"MOOS2",99.218,6.18299999999999
"1939",2020-07-05 22:00:00,105.401,"MOOS2",99.228,6.173
"1940",2020-07-05 22:15:00,105.372,"MOOS2",99.225,6.14700000000001
"1941",2020-07-05 22:30:00,105.382,"MOOS2",99.226,6.15600000000001
"1942",2020-07-05 22:45:00,105.353,"MOOS2",99.217,6.136
"1943",2020-07-05 23:00:00,105.382,"MOOS2",99.218,6.164
"1944",2020-07-05 23:15:00,105.391,"MOOS2",99.209,6.182
"1945",2020-07-05 23:30:00,105.372,"MOOS2",99.213,6.15900000000001
"1946",2020-07-05 23:45:00,105.382,"MOOS2",99.212,6.17
"1947",2020-07-06,105.382,"MOOS2",99.196,6.18600000000001
"1948",2020-07-06 00:15:00,105.42,"MOOS2",99.188,6.232
"1949",2020-07-06 00:30:00,105.382,"MOOS2",99.186,6.196
"1950",2020-07-06 00:45:00,105.372,"MOOS2",99.186,6.18599999999999
"1951",2020-07-06 01:00:00,105.401,"MOOS2",99.169,6.232
"1952",2020-07-06 01:15:00,105.401,"MOOS2",99.188,6.21299999999999
"1953",2020-07-06 01:30:00,105.372,"MOOS2",99.183,6.18899999999999
"1954",2020-07-06 01:45:00,105.382,"MOOS2",99.181,6.20100000000001
"1955",2020-07-06 02:00:00,105.372,"MOOS2",99.174,6.19799999999999
"1956",2020-07-06 02:15:00,105.372,"MOOS2",99.181,6.191
"1957",2020-07-06 02:30:00,105.362,"MOOS2",99.195,6.167
"1958",2020-07-06 02:45:00,105.353,"MOOS2",99.191,6.16199999999999
"1959",2020-07-06 03:00:00,105.343,"MOOS2",99.201,6.14200000000001
"1960",2020-07-06 03:15:00,105.333,"MOOS2",99.19,6.143
"1961",2020-07-06 03:30:00,105.324,"MOOS2",99.2,6.124
"1962",2020-07-06 03:45:00,105.343,"MOOS2",99.21,6.13300000000001
"1963",2020-07-06 04:00:00,105.343,"MOOS2",99.201,6.14200000000001
"1964",2020-07-06 04:15:00,105.343,"MOOS2",99.188,6.155
"1965",2020-07-06 04:30:00,105.333,"MOOS2",99.207,6.126
"1966",2020-07-06 04:45:00,105.333,"MOOS2",99.225,6.108
"1967",2020-07-06 05:00:00,105.333,"MOOS2",99.219,6.114
"1968",2020-07-06 05:15:00,105.324,"MOOS2",99.203,6.121
"1969",2020-07-06 05:30:00,105.314,"MOOS2",99.209,6.10499999999999
"1970",2020-07-06 05:45:00,105.314,"MOOS2",99.222,6.092
"1971",2020-07-06 06:00:00,105.335,"MOOS2",99.213,6.122
"1972",2020-07-06 06:15:00,105.325,"MOOS2",99.216,6.10900000000001
"1973",2020-07-06 06:30:00,105.315,"MOOS2",99.21,6.105
"1974",2020-07-06 06:45:00,105.296,"MOOS2",99.213,6.08300000000001
"1975",2020-07-06 07:00:00,105.315,"MOOS2",99.222,6.093
"1976",2020-07-06 07:15:00,105.297,"MOOS2",99.209,6.08799999999999
"1977",2020-07-06 07:30:00,105.297,"MOOS2",99.213,6.084
"1978",2020-07-06 07:45:00,105.297,"MOOS2",99.228,6.069
"1979",2020-07-06 08:00:00,105.297,"MOOS2",99.219,6.078
"1980",2020-07-06 08:15:00,105.297,"MOOS2",99.226,6.071
"1981",2020-07-06 08:30:00,105.288,"MOOS2",99.21,6.078
"1982",2020-07-06 08:45:00,105.27,"MOOS2",99.216,6.054
"1983",2020-07-06 09:00:00,105.259,"MOOS2",99.223,6.036
"1984",2020-07-06 09:15:00,105.259,"MOOS2",99.241,6.018
"1985",2020-07-06 09:30:00,105.269,"MOOS2",99.239,6.03
"1986",2020-07-06 09:45:00,105.269,"MOOS2",99.248,6.021
"1987",2020-07-06 10:00:00,105.259,"MOOS2",99.248,6.011
"1988",2020-07-06 10:15:00,105.249,"MOOS2",99.257,5.99199999999999
"1989",2020-07-06 10:30:00,105.24,"MOOS2",99.261,5.979
"1990",2020-07-06 10:45:00,105.23,"MOOS2",99.245,5.985
"1991",2020-07-06 11:00:00,105.259,"MOOS2",99.247,6.012
"1992",2020-07-06 11:15:00,105.259,"MOOS2",99.258,6.001
"1993",2020-07-06 11:30:00,105.248,"MOOS2",99.261,5.98700000000001
"1994",2020-07-06 11:45:00,105.229,"MOOS2",99.267,5.962
"1995",2020-07-06 12:00:00,105.248,"MOOS2",99.271,5.977
"1996",2020-07-06 12:15:00,105.248,"MOOS2",99.255,5.99300000000001
"1997",2020-07-06 12:30:00,105.238,"MOOS2",99.271,5.967
"1998",2020-07-06 12:45:00,105.229,"MOOS2",99.268,5.961
"1999",2020-07-06 13:00:00,105.208,"MOOS2",99.268,5.94
"2000",2020-07-06 13:15:00,105.189,"MOOS2",99.257,5.93199999999999
"2001",2020-07-06 13:30:00,105.199,"MOOS2",99.256,5.943
"2002",2020-07-06 13:45:00,105.18,"MOOS2",99.243,5.93700000000001
"2003",2020-07-06 14:00:00,105.178,"MOOS2",99.231,5.947
"2004",2020-07-06 14:15:00,105.178,"MOOS2",99.225,5.953
"2005",2020-07-06 14:30:00,105.158,"MOOS2",99.21,5.94800000000001
"2006",2020-07-06 14:45:00,105.167,"MOOS2",99.201,5.96600000000001
"2007",2020-07-06 15:00:00,105.129,"MOOS2",99.199,5.93000000000001
"2008",2020-07-06 15:15:00,105.127,"MOOS2",99.189,5.938
"2009",2020-07-06 15:30:00,105.145,"MOOS2",99.17,5.97499999999999
"2010",2020-07-06 15:45:00,105.107,"MOOS2",99.162,5.94499999999999
"2011",2020-07-06 16:00:00,105.126,"MOOS2",99.184,5.94200000000001
"2012",2020-07-06 16:15:00,105.126,"MOOS2",99.178,5.94800000000001
"2013",2020-07-06 16:30:00,105.174,"MOOS2",99.203,5.971
"2014",2020-07-06 16:45:00,105.174,"MOOS2",99.205,5.96900000000001
"2015",2020-07-06 17:00:00,105.204,"MOOS2",99.208,5.996
"2016",2020-07-06 17:15:00,105.262,"MOOS2",99.137,6.125
"2017",2020-07-06 17:30:00,105.272,"MOOS2",99.09,6.182
"2018",2020-07-06 17:45:00,105.244,"MOOS2",99.082,6.16200000000001
"2019",2020-07-06 18:00:00,105.254,"MOOS2",99.061,6.193
"2020",2020-07-06 18:15:00,105.254,"MOOS2",99.065,6.18900000000001
"2021",2020-07-06 18:30:00,105.225,"MOOS2",99.076,6.149
"2022",2020-07-06 18:45:00,105.206,"MOOS2",99.091,6.11500000000001
"2023",2020-07-06 19:00:00,105.225,"MOOS2",99.11,6.11499999999999
"2024",2020-07-06 19:15:00,105.215,"MOOS2",99.129,6.086
"2025",2020-07-06 19:30:00,105.187,"MOOS2",99.105,6.08199999999999
"2026",2020-07-06 19:45:00,105.177,"MOOS2",99.115,6.06200000000001
"2027",2020-07-06 20:00:00,105.158,"MOOS2",99.115,6.04300000000001
"2028",2020-07-06 20:15:00,105.167,"MOOS2",99.106,6.06100000000001
"2029",2020-07-06 20:30:00,105.138,"MOOS2",99.105,6.033
"2030",2020-07-06 20:45:00,105.167,"MOOS2",99.101,6.066
"2031",2020-07-06 21:00:00,105.177,"MOOS2",99.124,6.05300000000001
"2032",2020-07-06 21:15:00,105.187,"MOOS2",99.129,6.05799999999999
"2033",2020-07-06 21:30:00,105.206,"MOOS2",99.115,6.09100000000001
"2034",2020-07-06 21:45:00,105.169,"MOOS2",99.133,6.036
"2035",2020-07-06 22:00:00,105.197,"MOOS2",99.1,6.09700000000001
"2036",2020-07-06 22:15:00,105.188,"MOOS2",99.118,6.07000000000001
"2037",2020-07-06 22:30:00,105.178,"MOOS2",99.104,6.074
