"","Site","DateTime","MeanDischarge"
"336","STRT",2020-06-20 20:15:00,1601.96799748461
"337","STRT",2020-06-20 20:30:00,1609.19167108613
"338","STRT",2020-06-20 20:45:00,1603.41273220489
"339","STRT",2020-06-20 21:00:00,1612.0811405268
"340","STRT",2020-06-20 21:15:00,1619.30481412832
"341","STRT",2020-06-20 21:30:00,1606.30220164551
"342","STRT",2020-06-20 21:45:00,1612.0811405268
"343","STRT",2020-06-20 22:00:00,1614.97060996736
"344","STRT",2020-06-20 22:15:00,1620.74954884866
"345","STRT",2020-06-20 22:30:00,1620.74954884866
"346","STRT",2020-06-20 22:45:00,1636.64163077209
"347","STRT",2020-06-20 23:00:00,1648.19950853463
"348","STRT",2020-06-20 23:15:00,1655.4231821362
"349","STRT",2020-06-20 23:30:00,1658.31265157677
"350","STRT",2020-06-20 23:45:00,1668.42579461902
"351","STRT",2020-06-21 00:00:00,1700.20995846594
"352","STRT",2020-06-21 00:15:00,1694.43101958465
"353","STRT",2020-06-21 00:30:00,1697.32048902527
"354","STRT",2020-06-21 00:45:00,1710.32310150808
"355","STRT",2020-06-21 01:00:00,1737.77306119405
"356","STRT",2020-06-21 01:15:00,1739.21779591439
"357","STRT",2020-06-21 01:30:00,1786.89404168469
"358","STRT",2020-06-21 01:45:00,1795.56245000655
"359","STRT",2020-06-21 02:00:00,1799.89665416756
"360","STRT",2020-06-21 02:15:00,1799.89665416756
"361","STRT",2020-06-21 02:30:00,1818.67820553161
"362","STRT",2020-06-21 02:45:00,1828.79134857381
"363","STRT",2020-06-21 03:00:00,1843.23869577696
"364","STRT",2020-06-21 03:15:00,1875.02285962383
"365","STRT",2020-06-21 03:30:00,1886.58073738636
"366","STRT",2020-06-21 03:45:00,1903.91755403014
"367","STRT",2020-06-21 04:00:00,1924.14384011447
"368","STRT",2020-06-21 04:15:00,1935.701717877
"369","STRT",2020-06-21 04:30:00,1953.03853452078
"370","STRT",2020-06-21 04:45:00,1977.59902476607
"371","STRT",2020-06-21 05:00:00,2003.6042497317
"372","STRT",2020-06-21 05:15:00,2036.8331482989
"373","STRT",2020-06-21 05:30:00,2018.05159693491
"374","STRT",2020-06-21 05:45:00,2042.6120871802
"375","STRT",2020-06-21 06:00:00,2070.06204686617
"376","STRT",2020-06-21 06:15:00,2077.28572046774
"377","STRT",2020-06-21 06:30:00,2085.9541287896
"378","STRT",2020-06-21 06:45:00,2116.29355791619
"379","STRT",2020-06-21 07:00:00,2135.07510928024
"380","STRT",2020-06-21 07:15:00,2148.07772176305
"381","STRT",2020-06-21 07:30:00,2165.41453840683
"382","STRT",2020-06-21 07:45:00,2181.30662033032
"383","STRT",2020-06-21 08:00:00,2191.41976337245
"384","STRT",2020-06-21 08:15:00,2217.42498833814
"385","STRT",2020-06-21 08:30:00,2230.42760082096
"386","STRT",2020-06-21 08:45:00,2241.98547858349
"387","STRT",2020-06-21 09:00:00,2257.87756050692
"388","STRT",2020-06-21 09:15:00,2280.99331603193
"389","STRT",2020-06-21 09:30:00,2299.77486739599
"390","STRT",2020-06-21 09:45:00,2301.21960211633
"391","STRT",2020-06-21 10:00:00,2324.33535764134
"392","STRT",2020-06-21 10:15:00,2330.11429652257
"393","STRT",2020-06-21 10:30:00,2341.67217428511
"394","STRT",2020-06-21 10:45:00,2334.44850068353
"395","STRT",2020-06-21 11:00:00,2351.7853173273
"396","STRT",2020-06-21 11:15:00,2367.67739925074
"397","STRT",2020-06-21 11:30:00,2367.67739925074
"398","STRT",2020-06-21 11:45:00,2359.00899092888
"399","STRT",2020-06-21 12:00:00,2390.79315477575
"400","STRT",2020-06-21 12:15:00,2374.90107285231
"401","STRT",2020-06-21 12:30:00,2385.01421589451
"402","STRT",2020-06-21 12:45:00,2382.12474645383
"403","STRT",2020-06-21 13:00:00,2374.90107285231
"404","STRT",2020-06-21 13:15:00,2383.56948117417
"405","STRT",2020-06-21 13:30:00,2389.34842005541
"406","STRT",2020-06-21 13:45:00,2386.45895061485
"407","STRT",2020-06-21 14:00:00,2392.23788949609
"408","STRT",2020-06-21 14:15:00,2389.34842005541
"409","STRT",2020-06-21 14:30:00,2386.45895061485
"410","STRT",2020-06-21 14:45:00,2379.23527701327
"411","STRT",2020-06-21 15:00:00,2370.56686869136
"412","STRT",2020-06-21 15:15:00,2383.56948117417
"413","STRT",2020-06-21 15:30:00,2370.56686869136
"414","STRT",2020-06-21 15:45:00,2385.01421589451
"415","STRT",2020-06-21 16:00:00,2364.78792981012
"416","STRT",2020-06-21 16:15:00,2377.79054229293
"417","STRT",2020-06-21 16:30:00,2363.34319508978
"418","STRT",2020-06-21 16:45:00,2361.8984603695
