"","Site","Q","DateTimeAK"
"13753","MOOS",449.289265773882,2015-05-26 05:45:00
"13754","MOOS",448.847455921839,2015-05-26 06:00:00
"13755","MOOS",448.7512663097,2015-05-26 06:15:00
"13756","MOOS",448.493100758644,2015-05-26 06:30:00
"13757","MOOS",448.244081645962,2015-05-26 06:45:00
"13758","MOOS",447.091938758262,2015-05-26 07:00:00
"13759","MOOS",447.779253688776,2015-05-26 07:15:00
"13760","MOOS",447.565513072674,2015-05-26 07:30:00
"13761","MOOS",447.365055351752,2015-05-26 07:45:00
"13762","MOOS",447.856921143181,2015-05-26 08:00:00
"13763","MOOS",447.006490556006,2015-05-26 08:15:00
"13764","MOOS",446.850241253221,2015-05-26 08:30:00
"13765","MOOS",446.710990389692,2015-05-26 08:45:00
"13766","MOOS",444.398669912392,2015-05-26 09:00:00
"13767","MOOS",446.488413108002,2015-05-26 09:15:00
"13768","MOOS",446.405591298837,2015-05-26 09:30:00
"13769","MOOS",446.340777146921,2015-05-26 09:45:00
"13770","MOOS",448.067259149918,2015-05-26 10:00:00
"13771","MOOS",446.26226112322,2015-05-26 10:15:00
"13772","MOOS",446.248690630853,2015-05-26 10:30:00
"13773","MOOS",446.253390554567,2015-05-26 10:45:00
"13774","MOOS",447.510367191971,2015-05-26 11:00:00
"13775","MOOS",446.321037859521,2015-05-26 11:15:00
"13776","MOOS",446.386806303688,2015-05-26 11:30:00
"13777","MOOS",446.476487289793,2015-05-26 11:45:00
"13778","MOOS",444.905869028968,2015-05-26 12:00:00
"13779","MOOS",446.735434930244,2015-05-26 12:15:00
"13780","MOOS",446.907117449035,2015-05-26 12:30:00
"13781","MOOS",447.107544238654,2015-05-26 12:45:00
"13782","MOOS",446.286852562662,2015-05-26 13:00:00
"13783","MOOS",447.596446045724,2015-05-26 13:15:00
"13784","MOOS",447.884889340954,2015-05-26 13:30:00
"13785","MOOS",448.202013462569,2015-05-26 13:45:00
"13786","MOOS",447.146717053345,2015-05-26 14:00:00
"13787","MOOS",448.920361880722,2015-05-26 14:15:00
"13788","MOOS",449.319362278733,2015-05-26 14:30:00
"13789","MOOS",449.742595706077,2015-05-26 14:45:00
"13790","MOOS",449.105942876832,2015-05-26 15:00:00
"13791","MOOS",450.654808358892,2015-05-26 15:15:00
"13792","MOOS",451.13934283034,2015-05-26 15:30:00
"13793","MOOS",451.639220823074,2015-05-26 15:45:00
"13794","MOOS",449.65155274889,2015-05-26 16:00:00
"13795","MOOS",452.674181646182,2015-05-26 16:15:00
"13796","MOOS",453.201615385983,2015-05-26 16:30:00
"13797","MOOS",453.729094465928,2015-05-26 16:45:00
"13798","MOOS",452.907700212537,2015-05-26 17:00:00
"13799","MOOS",454.764418010179,2015-05-26 17:15:00
"13800","MOOS",455.261175070094,2015-05-26 17:30:00
"13801","MOOS",455.735802661364,2015-05-26 17:45:00
"13802","MOOS",453.469452288598,2015-05-26 18:00:00
"13803","MOOS",456.594090456466,2015-05-26 18:15:00
"13804","MOOS",456.963034858255,2015-05-26 18:30:00
"13805","MOOS",457.280418187312,2015-05-26 18:45:00
"13806","MOOS",466.149725541562,2015-05-26 19:00:00
"13807","MOOS",457.726217400566,2015-05-26 19:15:00
"13808","MOOS",457.845194013687,2015-05-26 19:30:00
"13809","MOOS",457.893731011925,2015-05-26 19:45:00
"13810","MOOS",464.299346660344,2015-05-26 20:00:00
"13811","MOOS",457.776013306114,2015-05-26 20:15:00
"13812","MOOS",457.613771885759,2015-05-26 20:30:00
"13813","MOOS",457.389117417908,2015-05-26 20:45:00
"13814","MOOS",457.329479846211,2015-05-26 21:00:00
"13815","MOOS",456.772095332127,2015-05-26 21:15:00
"13816","MOOS",456.389689763396,2015-05-26 21:30:00
"13817","MOOS",455.964795245569,2015-05-26 21:45:00
"13818","MOOS",455.502492329743,2015-05-26 22:00:00
"13819","MOOS",455.007861567016,2015-05-26 22:15:00
"13820","MOOS",454.485983508484,2015-05-26 22:30:00
"13821","MOOS",453.941938705246,2015-05-26 22:45:00
"13822","MOOS",451.480556954002,2015-05-26 23:00:00
"13823","MOOS",452.80767106904,2015-05-26 23:15:00
"13824","MOOS",452.225909705618,2015-05-26 23:30:00
"13825","MOOS",451.638904536583,2015-05-26 23:45:00
"13826","MOOS",448.599234341831,2015-05-27 00:00:00
"13827","MOOS",450.462686455468,2015-05-27 00:15:00
"13828","MOOS",449.878043320464,2015-05-27 00:30:00
"13829","MOOS",449.297295933999,2015-05-27 00:45:00
"13830","MOOS",448.387997102232,2015-05-27 01:00:00
"13831","MOOS",448.152243841195,2015-05-27 01:15:00
"13832","MOOS",447.590018439532,2015-05-27 01:30:00
"13833","MOOS",447.035847395761,2015-05-27 01:45:00
"13834","MOOS",444.50523633322,2015-05-27 02:00:00
"13835","MOOS",445.955230166086,2015-05-27 02:15:00
"13836","MOOS",445.428789093555,2015-05-27 02:30:00
"13837","MOOS",444.910412605657,2015-05-27 02:45:00
"13838","MOOS",445.155557612996,2015-05-27 03:00:00
"13839","MOOS",443.894312053051,2015-05-27 03:15:00
"13840","MOOS",443.395493814744,2015-05-27 03:30:00
"13841","MOOS",442.902551813872,2015-05-27 03:45:00
"13842","MOOS",443.575927171919,2015-05-27 04:00:00
"13843","MOOS",441.93346116075,2015-05-27 04:15:00
"13844","MOOS",441.457932941529,2015-05-27 04:30:00
"13845","MOOS",440.989521825803,2015-05-27 04:45:00
"13846","MOOS",442.741607779442,2015-05-27 05:00:00
"13847","MOOS",440.077368000639,2015-05-27 05:15:00
"13848","MOOS",439.637262800767,2015-05-27 05:30:00
"13849","MOOS",439.211549723519,2015-05-27 05:45:00
"13850","MOOS",438.737268920413,2015-05-27 06:00:00
"13851","MOOS",438.414532879352,2015-05-27 06:15:00
"13852","MOOS",438.048786759012,2015-05-27 06:30:00
"13853","MOOS",437.708548054455,2015-05-27 06:45:00
"13854","MOOS",435.957205543528,2015-05-27 07:00:00
"13855","MOOS",437.115590536549,2015-05-27 07:15:00
"13856","MOOS",436.867083144338,2015-05-27 07:30:00
"13857","MOOS",436.652506010189,2015-05-27 07:45:00
"13858","MOOS",434.692590357585,2015-05-27 08:00:00
"13859","MOOS",436.330990556765,2015-05-27 08:15:00
"13860","MOOS",436.225383526892,2015-05-27 08:30:00
"13861","MOOS",436.156369333881,2015-05-27 08:45:00
"13862","MOOS",434.506279935893,2015-05-27 09:00:00
"13863","MOOS",436.127596575352,2015-05-27 09:15:00
"13864","MOOS",436.166129801731,2015-05-27 09:30:00
"13865","MOOS",436.237839448766,2015-05-27 09:45:00
"13866","MOOS",435.5801357928,2015-05-27 10:00:00
"13867","MOOS",436.474478055484,2015-05-27 10:15:00
"13868","MOOS",436.63557137179,2015-05-27 10:30:00
"13869","MOOS",436.822169821999,2015-05-27 10:45:00
"13870","MOOS",437.470919326111,2015-05-27 11:00:00
"13871","MOOS",437.262849499937,2015-05-27 11:15:00
"13872","MOOS",437.51280698255,2015-05-27 11:30:00
"13873","MOOS",437.780022108837,2015-05-27 11:45:00
"13874","MOOS",437.470919326111,2015-05-27 12:00:00
"13875","MOOS",438.358762936154,2015-05-27 12:15:00
"13876","MOOS",438.666028218594,2015-05-27 12:30:00
"13877","MOOS",438.982030307525,2015-05-27 12:45:00
"13878","MOOS",439.380152497996,2015-05-27 13:00:00
"13879","MOOS",439.630665586769,2015-05-27 13:15:00
"13880","MOOS",439.958576895921,2015-05-27 13:30:00
"13881","MOOS",440.285781249241,2015-05-27 13:45:00
"13882","MOOS",441.531660719372,2015-05-27 14:00:00
"13883","MOOS",440.92876088183,2015-05-27 14:15:00
"13884","MOOS",441.240706457926,2015-05-27 14:30:00
"13885","MOOS",441.544285671842,2015-05-27 14:45:00
"13886","MOOS",443.831572644914,2015-05-27 15:00:00
"13887","MOOS",442.120334406999,2015-05-27 15:15:00
"13888","MOOS",442.391581730986,2015-05-27 15:30:00
"13889","MOOS",442.652018298286,2015-05-27 15:45:00
"13890","MOOS",444.353960370756,2015-05-27 16:00:00
"13891","MOOS",443.141580979947,2015-05-27 16:15:00
"13892","MOOS",443.372566740659,2015-05-27 16:30:00
"13893","MOOS",443.596461037387,2015-05-27 16:45:00
"13894","MOOS",441.817820382832,2015-05-27 17:00:00
"13895","MOOS",444.029292007172,2015-05-27 17:15:00
"13896","MOOS",444.239600876448,2015-05-27 17:30:00
"13897","MOOS",444.445562674179,2015-05-27 17:45:00
"13898","MOOS",443.285295612503,2015-05-27 18:00:00
"13899","MOOS",444.843617071602,2015-05-27 18:15:00
"13900","MOOS",445.034077762993,2015-05-27 18:30:00
"13901","MOOS",445.216927566241,2015-05-27 18:45:00
"13902","MOOS",447.683226961036,2015-05-27 19:00:00
"13903","MOOS",445.554094858508,2015-05-27 19:15:00
"13904","MOOS",445.707612979925,2015-05-27 19:30:00
"13905","MOOS",445.85192147799,2015-05-27 19:45:00
"13906","MOOS",443.171109565526,2015-05-27 20:00:00
"13907","MOOS",446.115411783446,2015-05-27 20:15:00
"13908","MOOS",446.233325498732,2015-05-27 20:30:00
"13909","MOOS",446.339493406456,2015-05-27 20:45:00
"13910","MOOS",447.564741764009,2015-05-27 21:00:00
"13911","MOOS",446.509017251424,2015-05-27 21:15:00
"13912","MOOS",446.569599048277,2015-05-27 21:30:00
"13913","MOOS",446.612886756787,2015-05-27 21:45:00
"13914","MOOS",448.442757688852,2015-05-27 22:00:00
"13915","MOOS",446.644057895016,2015-05-27 22:15:00
"13916","MOOS",446.631794539186,2015-05-27 22:30:00
"13917","MOOS",446.601943523916,2015-05-27 22:45:00
"13918","MOOS",448.231784554539,2015-05-27 23:00:00
"13919","MOOS",446.492413386619,2015-05-27 23:15:00
"13920","MOOS",446.415701245787,2015-05-27 23:30:00
"13921","MOOS",446.327335407903,2015-05-27 23:45:00
"13922","MOOS",445.414678232972,2015-05-28 00:00:00
"13923","MOOS",446.124575694183,2015-05-28 00:15:00
"13924","MOOS",446.013919503672,2015-05-28 00:30:00
"13925","MOOS",445.899084986758,2015-05-28 00:45:00
"13926","MOOS",445.092796632259,2015-05-28 01:00:00
"13927","MOOS",445.662898661806,2015-05-28 01:15:00
"13928","MOOS",445.543939635507,2015-05-28 01:30:00
"13929","MOOS",445.425587846282,2015-05-28 01:45:00
"13930","MOOS",443.514009041159,2015-05-28 02:00:00
"13931","MOOS",445.194259417914,2015-05-28 02:15:00
"13932","MOOS",445.081454252613,2015-05-28 02:30:00
"13933","MOOS",444.969599272065,2015-05-28 02:45:00
"13934","MOOS",443.19731868716,2015-05-28 03:00:00
"13935","MOOS",444.745872321724,2015-05-28 03:15:00
"13936","MOOS",444.631081244583,2015-05-28 03:30:00
"13937","MOOS",444.511402137495,2015-05-28 03:45:00
"13938","MOOS",446.620370006128,2015-05-28 04:00:00
"13939","MOOS",444.248570947586,2015-05-28 04:15:00
"13940","MOOS",444.103014122109,2015-05-28 04:30:00
"13941","MOOS",443.94775978137,2015-05-28 04:45:00
"13942","MOOS",442.881501582917,2015-05-28 05:00:00
"13943","MOOS",443.607348469377,2015-05-28 05:15:00
"13944","MOOS",443.420980485558,2015-05-28 05:30:00
"13945","MOOS",443.222492961351,2015-05-28 05:45:00
"13946","MOOS",447.164196841655,2015-05-28 06:00:00
"13947","MOOS",442.78512532625,2015-05-28 06:15:00
"13948","MOOS",442.547943067228,2015-05-28 06:30:00
"13949","MOOS",442.302036971562,2015-05-28 06:45:00
"13950","MOOS",441.540270421354,2015-05-28 07:00:00
"13951","MOOS",441.794878643308,2015-05-28 07:15:00
"13952","MOOS",441.538583080702,2015-05-28 07:30:00
"13953","MOOS",441.283477021416,2015-05-28 07:45:00
"13954","MOOS",441.142677512645,2015-05-28 08:00:00
"13955","MOOS",440.785834719719,2015-05-28 08:15:00
"13956","MOOS",440.547898292784,2015-05-28 08:30:00
"13957","MOOS",440.32035100012,2015-05-28 08:45:00
"13958","MOOS",437.687741891705,2015-05-28 09:00:00
"13959","MOOS",439.90582177259,2015-05-28 09:15:00
"13960","MOOS",439.721376272955,2015-05-28 09:30:00
"13961","MOOS",439.552392778054,2015-05-28 09:45:00
"13962","MOOS",439.100311305594,2015-05-28 10:00:00
"13963","MOOS",439.261559588393,2015-05-28 10:15:00
"13964","MOOS",439.139816579746,2015-05-28 10:30:00
"13965","MOOS",439.033748948057,2015-05-28 10:45:00
"13966","MOOS",439.210364231842,2015-05-28 11:00:00
"13967","MOOS",438.868318774059,2015-05-28 11:15:00
"13968","MOOS",438.809034601131,2015-05-28 11:30:00
"13969","MOOS",438.765582543922,2015-05-28 11:45:00
"13970","MOOS",439.015606114279,2015-05-28 12:00:00
"13971","MOOS",438.726809295673,2015-05-28 12:15:00
"13972","MOOS",438.732053553682,2015-05-28 12:30:00
"13973","MOOS",438.754260825508,2015-05-28 12:45:00
"13974","MOOS",436.516737246019,2015-05-28 13:00:00
"13975","MOOS",438.851191687794,2015-05-28 13:15:00
"13976","MOOS",438.924692220026,2015-05-28 13:30:00
"13977","MOOS",439.012709649619,2015-05-28 13:45:00
"13978","MOOS",437.92166861741,2015-05-28 14:00:00
"13979","MOOS",439.225775690796,2015-05-28 14:15:00
"13980","MOOS",439.346498440951,2015-05-28 14:30:00
"13981","MOOS",439.473086365611,2015-05-28 14:45:00
"13982","MOOS",440.660504041443,2015-05-28 15:00:00
"13983","MOOS",439.733073802823,2015-05-28 15:15:00
"13984","MOOS",439.862027346095,2015-05-28 15:30:00
"13985","MOOS",439.987954125311,2015-05-28 15:45:00
"13986","MOOS",440.772159139049,2015-05-28 16:00:00
"13987","MOOS",440.223727450073,2015-05-28 16:15:00
"13988","MOOS",440.330667078125,2015-05-28 16:30:00
"13989","MOOS",440.428766107133,2015-05-28 16:45:00
"13990","MOOS",443.275982045445,2015-05-28 17:00:00
"13991","MOOS",440.593814639542,2015-05-28 17:15:00
"13992","MOOS",440.660918100899,2015-05-28 17:30:00
"13993","MOOS",440.719488879124,2015-05-28 17:45:00
"13994","MOOS",438.829601840969,2015-05-28 18:00:00
"13995","MOOS",440.816275946474,2015-05-28 18:15:00
"13996","MOOS",440.855377724832,2015-05-28 18:30:00
"13997","MOOS",440.887717798523,2015-05-28 18:45:00
"13998","MOOS",442.121459062508,2015-05-28 19:00:00
"13999","MOOS",440.930411228534,2015-05-28 19:15:00
"14000","MOOS",440.940994775309,2015-05-28 19:30:00
"14001","MOOS",440.945276998326,2015-05-28 19:45:00
"14002","MOOS",438.829601840969,2015-05-28 20:00:00
"14003","MOOS",440.937559838268,2015-05-28 20:15:00
"14004","MOOS",440.924980543626,2015-05-28 20:30:00
"14005","MOOS",440.904940102088,2015-05-28 20:45:00
"14006","MOOS",440.68613201125,2015-05-28 21:00:00
"14007","MOOS",440.837533766868,2015-05-28 21:15:00
"14008","MOOS",440.787526863115,2015-05-28 21:30:00
"14009","MOOS",440.724776792328,2015-05-28 21:45:00
"14010","MOOS",441.410073934448,2015-05-28 22:00:00
"14011","MOOS",440.555425120828,2015-05-28 22:15:00
"14012","MOOS",440.446694233109,2015-05-28 22:30:00
"14013","MOOS",440.320961604343,2015-05-28 22:45:00
"14014","MOOS",442.043028200488,2015-05-28 23:00:00
"14015","MOOS",440.015596004467,2015-05-28 23:15:00
"14016","MOOS",439.836184046577,2015-05-28 23:30:00
"14017","MOOS",439.640212374082,2015-05-28 23:45:00
"14018","MOOS",439.677104429147,2015-05-29 00:00:00
"14019","MOOS",439.20236905736,2015-05-29 00:15:00
"14020","MOOS",438.962609244807,2015-05-29 00:30:00
"14021","MOOS",438.710513380992,2015-05-29 00:45:00
"14022","MOOS",439.371161601876,2015-05-29 01:00:00
"14023","MOOS",438.173981654182,2015-05-29 01:15:00
"14024","MOOS",437.892706239882,2015-05-29 01:30:00
"14025","MOOS",437.605415671712,2015-05-29 01:45:00
"14026","MOOS",437.762526846837,2015-05-29 02:00:00
"14027","MOOS",437.020762713939,2015-05-29 02:15:00
"14028","MOOS",436.727788225807,2015-05-29 02:30:00
"14029","MOOS",436.437574386748,2015-05-29 02:45:00
"14030","MOOS",434.805530884986,2015-05-29 03:00:00
"14031","MOOS",435.875006621553,2015-05-29 03:15:00
"14032","MOOS",435.606236900774,2015-05-29 03:30:00
"14033","MOOS",435.347396239779,2015-05-29 03:45:00
"14034","MOOS",435.587741438668,2015-05-29 04:00:00
"14035","MOOS",434.864260952858,2015-05-29 04:15:00
"14036","MOOS",434.642782294418,2015-05-29 04:30:00
"14037","MOOS",434.436864630732,2015-05-29 04:45:00
"14038","MOOS",431.746601267242,2015-05-29 05:00:00
"14039","MOOS",434.078217301844,2015-05-29 05:15:00
"14040","MOOS",433.926502709004,2015-05-29 05:30:00
"14041","MOOS",433.792379255642,2015-05-29 05:45:00
"14042","MOOS",433.643858384543,2015-05-29 06:00:00
"14043","MOOS",433.574461042579,2015-05-29 06:15:00
"14044","MOOS",433.489415855767,2015-05-29 06:30:00
"14045","MOOS",433.419460954211,2015-05-29 06:45:00
"14046","MOOS",432.88508361117,2015-05-29 07:00:00
"14047","MOOS",433.322265023198,2015-05-29 07:15:00
"14048","MOOS",433.293317185274,2015-05-29 07:30:00
"14049","MOOS",433.276046015674,2015-05-29 07:45:00
"14050","MOOS",433.836500190443,2015-05-29 08:00:00
"14051","MOOS",433.272263431247,2015-05-29 08:15:00
"14052","MOOS",433.284124134523,2015-05-29 08:30:00
"14053","MOOS",433.304405742326,2015-05-29 08:45:00
"14054","MOOS",434.021522930046,2015-05-29 09:00:00
"14055","MOOS",433.367990394124,2015-05-29 09:15:00
"14056","MOOS",433.410789036195,2015-05-29 09:30:00
"14057","MOOS",433.460999778948,2015-05-29 09:45:00
"14058","MOOS",433.148082922838,2015-05-29 10:00:00
"14059","MOOS",433.583881236205,2015-05-29 10:15:00
"14060","MOOS",433.656332315406,2015-05-29 10:30:00
"14061","MOOS",433.735756224685,2015-05-29 10:45:00
"14062","MOOS",433.804539816263,2015-05-29 11:00:00
"14063","MOOS",433.914420322562,2015-05-29 11:15:00
"14064","MOOS",434.013093898517,2015-05-29 11:30:00
"14065","MOOS",434.117607079265,2015-05-29 11:45:00
"14066","MOOS",435.147247852296,2015-05-29 12:00:00
"14067","MOOS",434.342988015478,2015-05-29 12:15:00
"14068","MOOS",434.464096146023,2015-05-29 12:30:00
"14069","MOOS",434.59152463152,2015-05-29 12:45:00
"14070","MOOS",434.255570928359,2015-05-29 13:00:00
"14071","MOOS",434.867468407351,2015-05-29 13:15:00
"14072","MOOS",435.016625978433,2015-05-29 13:30:00
"14073","MOOS",435.173388465964,2015-05-29 13:45:00
"14074","MOOS",431.951552348411,2015-05-29 14:00:00
"14075","MOOS",435.510171573389,2015-05-29 14:15:00
"14076","MOOS",435.687385079017,2015-05-29 14:30:00
"14077","MOOS",435.866589272561,2015-05-29 14:45:00
"14078","MOOS",437.079918810164,2015-05-29 15:00:00
"14079","MOOS",436.219297883317,2015-05-29 15:15:00
"14080","MOOS",436.387892157897,2015-05-29 15:30:00
"14081","MOOS",436.548656835131,2015-05-29 15:45:00
"14082","MOOS",436.773237134936,2015-05-29 16:00:00
"14083","MOOS",436.838728667113,2015-05-29 16:15:00
"14084","MOOS",436.964117319806,2015-05-29 16:30:00
"14085","MOOS",437.07383937104,2015-05-29 16:45:00
"14086","MOOS",438.863744899764,2015-05-29 17:00:00
"14087","MOOS",437.23857839136,2015-05-29 17:15:00
"14088","MOOS",437.291261255988,2015-05-29 17:30:00
"14089","MOOS",437.323609310242,2015-05-29 17:45:00
"14090","MOOS",439.558665773244,2015-05-29 18:00:00
"14091","MOOS",437.325669847574,2015-05-29 18:15:00
"14092","MOOS",437.296555471804,2015-05-29 18:30:00
"14093","MOOS",437.249452567964,2015-05-29 18:45:00
"14094","MOOS",436.047608894323,2015-05-29 19:00:00
"14095","MOOS",437.107604880736,2015-05-29 19:15:00
"14096","MOOS",437.015003795517,2015-05-29 19:30:00
"14097","MOOS",436.908701578563,2015-05-29 19:45:00
"14098","MOOS",438.031038672895,2015-05-29 20:00:00
"14099","MOOS",436.657244837461,2015-05-29 20:15:00
"14100","MOOS",436.514326534877,2015-05-29 20:30:00
"14101","MOOS",436.362179543689,2015-05-29 20:45:00
"14102","MOOS",435.645772147507,2015-05-29 21:00:00
"14103","MOOS",436.036893293748,2015-05-29 21:15:00
"14104","MOOS",435.866603002849,2015-05-29 21:30:00
"14105","MOOS",435.69278195905,2015-05-29 21:45:00
"14106","MOOS",433.604509549985,2015-05-29 22:00:00
"14107","MOOS",435.339249685916,2015-05-29 22:15:00
"14108","MOOS",435.160179265708,2015-05-29 22:30:00
"14109","MOOS",434.978859710852,2015-05-29 22:45:00
"14110","MOOS",435.645772147507,2015-05-29 23:00:00
"14111","MOOS",434.607334360542,2015-05-29 23:15:00
"14112","MOOS",434.416820316987,2015-05-29 23:30:00
"14113","MOOS",434.223440642582,2015-05-29 23:45:00
"14114","MOOS",434.027421798389,2015-05-30 00:00:00
"14115","MOOS",433.828990245472,2015-05-30 00:15:00
"14116","MOOS",433.628372444893,2015-05-30 00:30:00
"14117","MOOS",433.425794857716,2015-05-30 00:45:00
"14118","MOOS",433.221483945002,2015-05-30 01:00:00
"14119","MOOS",433.015666167814,2015-05-30 01:15:00
"14120","MOOS",432.808567987216,2015-05-30 01:30:00
"14121","MOOS",432.60041586427,2015-05-30 01:45:00
"14122","MOOS",430.305183334156,2015-05-30 02:00:00
"14123","MOOS",432.181855635584,2015-05-30 02:15:00
"14124","MOOS",431.970034454245,2015-05-30 02:30:00
"14125","MOOS",431.754333179357,2015-05-30 02:45:00
"14126","MOOS",432.9415134966,2015-05-30 03:00:00
"14127","MOOS",431.304732202286,2015-05-30 03:15:00
"14128","MOOS",431.068813136682,2015-05-30 03:30:00
"14129","MOOS",430.824975250691,2015-05-30 03:45:00
"14130","MOOS",431.425724453996,2015-05-30 04:00:00
"14131","MOOS",430.312023710521,2015-05-30 04:15:00
"14132","MOOS",430.042913245542,2015-05-30 04:30:00
"14133","MOOS",429.765890338578,2015-05-30 04:45:00
"14134","MOOS",429.665621983471,2015-05-30 05:00:00
"14135","MOOS",429.189639262523,2015-05-30 05:15:00
"14136","MOOS",428.891341953628,2015-05-30 05:30:00
"14137","MOOS",428.58699392314,2015-05-30 05:45:00
"14138","MOOS",429.114617835793,2015-05-30 06:00:00
"14139","MOOS",427.962337074339,2015-05-30 06:15:00
"14140","MOOS",427.643873003301,2015-05-30 06:30:00
"14141","MOOS",427.323047705222,2015-05-30 06:45:00
"14142","MOOS",427.932758443032,2015-05-30 07:00:00
"14143","MOOS",426.679501040087,2015-05-30 07:15:00
"14144","MOOS",426.360206726183,2015-05-30 07:30:00
"14145","MOOS",426.045405291541,2015-05-30 07:45:00
"14146","MOOS",424.832332619236,2015-05-30 08:00:00
"14147","MOOS",425.437801660501,2015-05-30 08:15:00
"14148","MOOS",425.148450403863,2015-05-30 08:30:00
"14149","MOOS",424.870493906008,2015-05-30 08:45:00
"14150","MOOS",424.999080785391,2015-05-30 09:00:00
"14151","MOOS",424.354048345237,2015-05-30 09:15:00
"14152","MOOS",424.118553111248,2015-05-30 09:30:00
"14153","MOOS",423.9004402939,2015-05-30 09:45:00
"14154","MOOS",422.514803891618,2015-05-30 10:00:00
"14155","MOOS",423.523054066257,2015-05-30 10:15:00
"14156","MOOS",423.366065428024,2015-05-30 10:30:00
"14157","MOOS",423.23102875056,2015-05-30 10:45:00
"14158","MOOS",421.089594983238,2015-05-30 11:00:00
"14159","MOOS",423.029258209066,2015-05-30 11:15:00
"14160","MOOS",422.961933056425,2015-05-30 11:30:00
"14161","MOOS",422.915377287329,2015-05-30 11:45:00
"14162","MOOS",422.923259627159,2015-05-30 12:00:00
"14163","MOOS",422.879761814202,2015-05-30 12:15:00
"14164","MOOS",422.888327257563,2015-05-30 12:30:00
"14165","MOOS",422.912912379253,2015-05-30 12:45:00
"14166","MOOS",424.018655192978,2015-05-30 13:00:00
"14167","MOOS",423.00545433276,2015-05-30 13:15:00
"14168","MOOS",423.072021236817,2015-05-30 13:30:00
"14169","MOOS",423.151827963681,2015-05-30 13:45:00
"14170","MOOS",423.244656416809,2015-05-30 14:00:00
"14171","MOOS",423.350288499655,2015-05-30 14:15:00
"14172","MOOS",423.468506115672,2015-05-30 14:30:00
"14173","MOOS",423.599091168317,2015-05-30 14:45:00
"14174","MOOS",423.741825561043,2015-05-30 15:00:00
"14175","MOOS",423.896491197306,2015-05-30 15:15:00
"14176","MOOS",424.06286998056,2015-05-30 15:30:00
"14177","MOOS",424.240743814259,2015-05-30 15:45:00
"14178","MOOS",424.429894601859,2015-05-30 16:00:00
"14179","MOOS",424.630104246814,2015-05-30 16:15:00
"14180","MOOS",424.841154652578,2015-05-30 16:30:00
"14181","MOOS",425.062827722607,2015-05-30 16:45:00
"14182","MOOS",423.71148105225,2015-05-30 17:00:00
"14183","MOOS",425.537169469277,2015-05-30 17:15:00
"14184","MOOS",425.787985697818,2015-05-30 17:30:00
"14185","MOOS",426.045719694422,2015-05-30 17:45:00
"14186","MOOS",425.516465757462,2015-05-30 18:00:00
"14187","MOOS",426.575403585603,2015-05-30 18:15:00
"14188","MOOS",426.843376149405,2015-05-30 18:30:00
"14189","MOOS",427.110311819723,2015-05-30 18:45:00
"14190","MOOS",426.30187537694,2015-05-30 19:00:00
"14191","MOOS",427.631700563031,2015-05-30 19:15:00
"14192","MOOS",427.880508860435,2015-05-30 19:30:00
"14193","MOOS",428.11699071318,2015-05-30 19:45:00
"14194","MOOS",429.183920922369,2015-05-30 20:00:00
"14195","MOOS",428.539767899226,2015-05-30 20:15:00
"14196","MOOS",428.720216392237,2015-05-30 20:30:00
"14197","MOOS",428.876644760012,2015-05-30 20:45:00
"14198","MOOS",432.56075139815,2015-05-30 21:00:00
"14199","MOOS",429.107260944171,2015-05-30 21:15:00
"14200","MOOS",429.179537678524,2015-05-30 21:30:00
"14201","MOOS",429.223972123579,2015-05-30 21:45:00
"14202","MOOS",431.340099478942,2015-05-30 22:00:00
"14203","MOOS",429.231849993354,2015-05-30 22:15:00
"14204","MOOS",429.198438652553,2015-05-30 22:30:00
"14205","MOOS",429.143475491409,2015-05-30 22:45:00
"14206","MOOS",428.484216692024,2015-05-30 23:00:00
"14207","MOOS",428.978938798445,2015-05-30 23:15:00
"14208","MOOS",428.873864344749,2015-05-30 23:30:00
"14209","MOOS",428.756236226958,2015-05-30 23:45:00
"14210","MOOS",426.257392845342,2015-05-31 00:00:00
"14211","MOOS",428.491270221238,2015-05-31 00:15:00
"14212","MOOS",428.345787575204,2015-05-31 00:30:00
"14213","MOOS",428.191461748867,2015-05-31 00:45:00
"14214","MOOS",428.688801989486,2015-05-31 01:00:00
"14215","MOOS",427.855750300725,2015-05-31 01:15:00
"14216","MOOS",427.674690446492,2015-05-31 01:30:00
"14217","MOOS",427.485438947101,2015-05-31 01:45:00
"14218","MOOS",428.51434917681,2015-05-31 02:00:00
"14219","MOOS",427.084194337698,2015-05-31 02:15:00
"14220","MOOS",426.874214361846,2015-05-31 02:30:00
"14221","MOOS",426.660069009156,2015-05-31 02:45:00
"14222","MOOS",425.392121836865,2015-05-31 03:00:00
"14223","MOOS",426.225501385046,2015-05-31 03:15:00
"14224","MOOS",426.007248507309,2015-05-31 03:30:00
"14225","MOOS",425.7891690401,2015-05-31 03:45:00
"14226","MOOS",424.868817277636,2015-05-31 04:00:00
"14227","MOOS",425.355988700213,2015-05-31 04:15:00
"14228","MOOS",425.141488173981,2015-05-31 04:30:00
"14229","MOOS",424.92836175117,2015-05-31 04:45:00
"14230","MOOS",425.567332911947,2015-05-31 05:00:00
"14231","MOOS",424.506174238652,2015-05-31 05:15:00
"14232","MOOS",424.297845581842,2015-05-31 05:30:00
"14233","MOOS",424.092355894249,2015-05-31 05:45:00
"14234","MOOS",422.304689466851,2015-05-31 06:00:00
